,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
910,osg-bar-kitchen,Roasted Pork,Tim Tan,food,nice beer atmosphere good music literally melt firm meat wine pork,nice beer atmosphere good music literally melt firm meat wine pork,nice beer atmospher good music liter melt firm meat wine pork,1
911,otoko-ramen-chinatown-point,Because yes.,Just JIAK,food,awyeah tonkotsu pork,awyeah tonkotsu pork,awyeah tonkotsu pork,0
912,otoko-ramen-chinatown-point,Shoyu Ramen with Flavoured Soft-boiled egg [$12.90],Wei Zhi Chiang,food,flavoured soft boiled egg strong flavours ramen not clear pork shoyu broth clean tasting delicately balanced saltiness touch sweetness good bite noodles springiness especially ends softer nearing japanese fishcake bamboo shoots oozy ajitama managed kept warm meal till drop hard boiled eggs,flavoured soft boiled egg strong flavour ramen not clear pork shoyu broth clean tasting delicately balanced saltiness touch sweetness good bite noodle springiness especially end softer nearing japanese fishcake bamboo shoot oozy ajitama managed kept warm meal till drop hard boiled egg,flavour soft boil egg strong flavour ramen not clear pork shoyu broth clean tast delic balanc salti touch sweet good bite noodl springi especi end softer near japanes fishcak bamboo shoot oozi ajitama manag kept warm meal till drop hard boil egg,1
913,otoko-ramen-chinatown-point,Shoyu Ramen with Flavoured Soft-boiled egg [$12.90],Wei Zhi Chiang,price,free,free,free,1
914,otoko-ramen-chinatown-point,Shoyu tamago ramen with free flow eggs .,kar hing,food,free flow eggs noodles foodiesg,free flow egg noodle foodiesg,free flow egg noodl foodiesg,0
915,otoko-ramen-chinatown-point,Spicy Mazesoba,Xing Wei Chua,food,otoko ramen alexandra features variety different broths shoyu tonkotsu miso tsukemen pretty satisfied coming spicy minced pork poached egg noodles laced punchy umami flavour,otoko ramen alexandra feature variety different broth shoyu tonkotsu miso tsukemen pretty satisfied coming spicy minced pork poached egg noodle laced punchy umami flavour,otoko ramen alexandra featur varieti differ broth shoyu tonkotsu miso tsukemen pretti satisfi come spici minc pork poach egg noodl lace punchi umami flavour,1
916,otoko-ramen-chinatown-point,Tonkotsu Spicy Miso with Special Full Topping ($18.90),potato tomato,food,spicy miso special topping place chinatown point sells affordable reliable ramen mazesoba rich bit gelat like tonkotsu boiled eggs radish kimchi,spicy miso special topping place chinatown point sell affordable reliable ramen mazesoba rich bit gelat like tonkotsu boiled egg radish kimchi,spici miso special top place chinatown point sell afford reliabl ramen mazesoba rich bit gelat like tonkotsu boil egg radish kimchi,-1
917,otoko-ramen-chinatown-point,Tonkotsu Spicy Miso with Special Full Topping ($18.90),potato tomato,price,sells affordable reliable ramen mazesoba,sell affordable reliable ramen mazesoba,sell afford reliabl ramen mazesoba,1
918,oven-marvel-at-sushine-plaza,Best $4 I've ever spent on a pie.,A Taste of Dojo,food,beautiful aroma chunks chicken mashed potato filling wonderful way great savoury snack,beautiful aroma chunk chicken mashed potato filling wonderful way great savoury snack,beauti aroma chunk chicken mash potato fill wonder way great savouri snack,1
919,oven-marvel-at-sushine-plaza,Chicken Pie | 3.8bucks,Fiona Ting,ambience,cozy little joint,cozy little joint,cozi littl joint,1
920,oven-marvel-at-sushine-plaza,Chicken Pie | 3.8bucks,Fiona Ting,food,tucked sunshine plaza baked laminating pastry granny peeling potatoes piece smashed potato filling encased housemade puff best snack anytime,tucked sunshine plaza baked laminating pastry granny peeling potato piece smashed potato filling encased housemade puff best snack anytime,tuck sunshin plaza bake lamin pastri granni peel potato piec smash potato fill encas housemad puff best snack anytim,1
921,oven-marvel-at-sushine-plaza,Chicken Pie | 3.8bucks,Fiona Ting,portion,fat chunks chicken laced,fat chunk chicken laced,fat chunk chicken lace,1
922,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,Julius Lim,ambience,no fanciful decoration inside,no fanciful decoration inside,no fanci decor insid,0
923,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,Julius Lim,food,spiced shio miso soup japanese rice salad savoury meat cooked chicken pies curry puffs sample curry puff potato cubes wonderful buttery pastry,spiced shio miso soup japanese rice salad savoury meat cooked chicken pie curry puff sample curry puff potato cube wonderful buttery pastry,spice shio miso soup japanes rice salad savouri meat cook chicken pie curri puff sampl curri puff potato cube wonder butteri pastri,1
924,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,Julius Lim,portion,filled generous portions,filled generous portion,fill gener portion,1
925,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,Julius Lim,price,absolutely steal value,absolutely steal value,absolut steal valu,1
926,oven-marvel-at-sushine-plaza,Yummy Double Chocolate Walnut Muffin,Jess Koh,food,double chocolate walnut muffinamazing forget pie,double chocolate walnut muffinamazing forget pie,doubl chocol walnut muffinamaz forget pie,1
927,palm-beach-seafood-restaurant,"From today to 10 August, you get to experience the Singapore Restaurant Month organised by RAS, with support from AVA, STB, and Union Pay!",make your calories count • food • photography,food,loved freshness crispy cuttlefish mixed spicy sweet sauce,loved freshness crispy cuttlefish mixed spicy sweet sauce,love fresh crispi cuttlefish mix spici sweet sauc,1
928,palm-beach-seafood-restaurant,Just Like Satay,Carrie Carrie,food,like sataythese beef skewers,like sataythese beef skewer,like sataythes beef skewer,0
929,palm-beach-seafood-restaurant,The #food standard at #PalmBeach #OneFullerton sucks BIG TIME!!,Agnes T,food,not warm served,not warm served,not warm serv,-1
930,papa-ayam,Ayam geprek original.,Mel C,food,unbearably spicy ordered regular level spice,unbearably spicy ordered regular level spice,unbear spici order regular level spice,-1
931,papa-ayam,Satay With Salted Egg Sauce,Jasmine Lim,food,salted egg saucefamous cooked chili padi curry leaves,salted egg saucefamous cooked chili padi curry leaf,salt egg saucefam cook chili padi curri leav,0
932,pappamia,#dinner Kway teow soup w steamed chicken.,Little Nut,food,steamed,steamed,steam,0
933,pappamia,Dry Chicken Slices Curry Noodles,The Intellectual Blonde's FoodDiary,food,noodleslooked pretty good disappointing taste wise tad salty,noodleslooked pretty good disappointing taste wise tad salty,noodleslook pretti good disappoint tast wise tad salti,0
934,pappamia,Iced White Coffee,Lim Hui Xian,food,white coffee not bad,white coffee not bad,white coffe not bad,1
935,pappamia,Tomyam Pineapple Rice #foodography #friends #changi #burrple,Sherwin Gomez,food,pineapple rice foodography friends changi,pineapple rice foodography friend changi,pineappl rice foodographi friend changi,0
936,par-shi-restaurant,A secondary school friend was lamenting on our whatsapp group chat that his usual Briyani stall at Taman Jurong is no more.,Keropok Man,food,delightful raita curry loads spices not overwhelming turned chicken,delightful raita curry load spice not overwhelming turned chicken,delight raita curri load spice not overwhelm turn chicken,1
937,par-shi-restaurant,Economic Rice [~$3.70],Mich C,food,fried pork chop good,fried pork chop good,fri pork chop good,1
938,par-shi-restaurant,Economic Rice [~$3.70],Mich C,service,constantly tops ingredients ensure customers piping hot,constantly top ingredient ensure customer piping hot,constantli top ingredi ensur custom pipe hot,1
939,par-shi-restaurant,水饺面.,Clar Eng,food,looks good tastes meh melfclar noodles dumpling annmushroommincedmeatnoodle,look good taste meh melfclar noodle dumpling annmushroommincedmeatnoodle,look good tast meh melfclar noodl dumpl annmushroommincedmeatnoodl,0
940,pasir-panjang-food-centre,#Throwback #Thursday.,Dai Jiawen,food,sitting outside stall char kway teow carrot cake frying lard oyster omelette smells good taste not good smells good taste not,sitting outside stall char kway teow carrot cake frying lard oyster omelette smell good taste not good smell good taste not,sit outsid stall char kway teow carrot cake fri lard oyster omelett smell good tast not good smell good tast not,1
941,pasir-panjang-food-centre,#foodporn A mish-mash of gravys.,Toobs Ng,food,hainanese curry rice,hainanese curry rice,hainanes curri rice,0
942,pasir-panjang-food-centre,BBQ Chicken Wings,Jaslyn Shannen Sim,food,wings craving satisfied,wing craving satisfied,wing crave satisfi,1
943,pasir-panjang-food-centre,Bad Dining Experience,Benjamin Chee,food,white rice,white rice,white rice,0
944,pasir-panjang-food-centre,Beef Kwey Teow [$5],Felicia Lee,food,kwey teow loads kwey,kwey teow load kwey,kwey teow load kwey,0
945,pasir-panjang-food-centre,Braised Pork Trotter Bee Hoon.,Jeremy Tan,food,tagsforlikes yummy,tagsforlikes yummy,tagsforlik yummi,1
946,pasir-panjang-food-centre,Chicken Rice Set B [~$3.50],Mich C,food,chicken rice set breast meat good serving veg jubilant hainanese pretty meh chicken rice chicken rice,chicken rice set breast meat good serving veg jubilant hainanese pretty meh chicken rice chicken rice,chicken rice set breast meat good serv veg jubil hainanes pretti meh chicken rice chicken rice,0
947,pasir-panjang-food-centre,Chicken Rice Set B [~$3.50],Mich C,portion,good serving breast meat good serving,good serving breast meat good serving,good serv breast meat good serv,1
948,pasir-panjang-food-centre,Decided to give this stall another try.,Dai Jiawen,food,not bad,not bad,not bad,1
949,pasir-panjang-food-centre,Egg Omelette w Minced Chicken [~$4.50],Mich C,food,minced chicken,minced chicken,minc chicken,0
950,pasir-panjang-food-centre,Egg Omelette w Minced Chicken [~$4.50],Mich C,portion,huge omelette fluff little meat,huge omelette fluff little meat,huge omelett fluff littl meat,1
951,pasir-panjang-food-centre,Eggplant with minced meat and basil leaves.,umakemehungry :),food,minced meat basil,minced meat basil,minc meat basil,0
952,pasir-panjang-food-centre,Friday nights - the weekend has started!,Audrey Lee,food,black pepper crayfish start,black pepper crayfish start,black pepper crayfish start,1
953,pasir-panjang-food-centre,Fried Hokkien Mee.,Jeremy Tan,food,tagsforlikes yummy,tagsforlikes yummy,tagsforlik yummi,1
954,pasir-panjang-food-centre,Green Char Kway Teow,ni eats,food,char kway teowjust love,char kway teowjust love,char kway teowjust love,0
955,pasir-panjang-food-centre,"Ivy's Hainanese Herbal Mutton Soup
Alan's Banana Leaves BBQ Seafood 😋😋😋
.",Nicholas Lim,food,herbal mutton soup alan banana leaves bbq seafood,herbal mutton soup alan banana leaf bbq seafood,herbal mutton soup alan banana leav bbq seafood,1
956,pasir-panjang-food-centre,Pork Chop Curry Rice w Otah [~$5],Mich C,food,curry rice otah additional totally not worth,curry rice otah additional totally not worth,curri rice otah addit total not worth,-1
957,pasir-panjang-food-centre,Pork Chop Curry Rice w Otah [~$5],Mich C,price,additional otah totally not worth,additional otah totally not worth,addit otah total not worth,-1
958,pasir-panjang-food-centre,Rojak,Uncle Oonteng,food,add tao pok tiao century egg,add tao pok tiao century egg,add tao pok tiao centuri egg,0
959,pasir-panjang-food-centre,Rojak w Century Egg [~$5],Mich C,food,right not wet,right not wet,right not wet,1
960,pasir-panjang-food-centre,Salted egg chicken!,Saunda Ng,food,little sauce,little sauce,littl sauc,0
961,pasir-panjang-food-centre,Seafood Fried Rice [~$4.50],Mich C,food,tasteless squid non,tasteless squid non,tasteless squid non,-1
962,pasir-panjang-food-centre,Thai Pineapple Fried Rice [~$4.50],Mich C,food,fried rice thai food fragrant flavourful bits chicken meat thai food,fried rice thai food fragrant flavourful bit chicken meat thai food,fri rice thai food fragrant flavour bit chicken meat thai food,1
963,pasir-panjang-food-centre,Value for money thai food and a bbq place near my area.,Stella Thong,food,thai food bbq place near thai food bbq place near,thai food bbq place near thai food bbq place near,thai food bbq place near thai food bbq place near,0
964,pasir-panjang-food-centre,heng huat fried kway teow (01-36),R Goh,food,lacks gravy typically reminiscent prawn noodles,lack gravy typically reminiscent prawn noodle,lack gravi typic reminisc prawn noodl,-1
965,pastamania-harbourfront-centre,Fungi Linguini,Michelle Chin,food,favorite restaurant set soup nothing special,favorite restaurant set soup nothing special,favorit restaur set soup noth special,1
966,pastamania-harbourfront-centre,Salted egg yolk pasta with chicken ($12.90).,Tiara Lim,food,salted egg creaminess talks pastamania saltedeggyolk,salted egg creaminess talk pastamania saltedeggyolk,salt egg creami talk pastamania saltedeggyolk,0
967,pastamania-harbourfront-centre,"The one who have stayed the longest, deserves the best #pasta #pastamania #awesomenessbyawesome1 #throwback",Tang Cihui,food,best pasta,best pasta,best pasta,1
968,peach-garden-5,Baked Mini Egg Tarts,Rowena Cheng,food,tartsit dish came right tarts served warm pastry tart filling bouncy oozy thinner accommodate,tartsit dish came right tart served warm pastry tart filling bouncy oozy thinner accommodate,tartsit dish came right tart serv warm pastri tart fill bounci oozi thinner accommod,0
969,peach-garden-5,"桂花糕
@igsg @instagram #igfood #instafood #instagood #instagram #instacollage #instafoodapp #dimsum #delicious #yummy #dessert",Gaik Kee Deewi Tan,food,yummy dessertnan,yummy dessertnan,yummi dessertnan,1
970,pepper-lunch-at-jems,| Pepper Lunch ペッパーランチPepper Lunch is a very popular restaurant chain from Japan that specializes in serving up food that sizzles in piping hot metal plates.,iggybear adventures,ambience,nice cozy,nice cozy,nice cozi,1
971,pepper-lunch-at-jems,| Pepper Lunch ペッパーランチPepper Lunch is a very popular restaurant chain from Japan that specializes in serving up food that sizzles in piping hot metal plates.,iggybear adventures,food,ordered teriyaki chicken egg curry cheesy risotto bowl mashed potato smooth gravy neither salty not good honey brown sauce garlic soy pure goodness cheese melt,ordered teriyaki chicken egg curry cheesy risotto bowl mashed potato smooth gravy neither salty not good honey brown sauce garlic soy pure goodness cheese melt,order teriyaki chicken egg curri cheesi risotto bowl mash potato smooth gravi neither salti not good honey brown sauc garlic soy pure good chees melt,0
972,pepper-lunch-at-jems,| Pepper Lunch ペッパーランチPepper Lunch is a very popular restaurant chain from Japan that specializes in serving up food that sizzles in piping hot metal plates.,iggybear adventures,portion,adequate,adequate,adequ,1
973,pepper-lunch-at-jems,| Pepper Lunch ペッパーランチPepper Lunch is a very popular restaurant chain from Japan that specializes in serving up food that sizzles in piping hot metal plates.,iggybear adventures,time,packed dinner time,packed dinner time,pack dinner time,-1
974,pepperlunch-tiong-bahru-plaza,This is how I mess it up...,Celest Lim,food,like taste runny egg yolk steamed rice,like taste runny egg yolk steamed rice,like tast runni egg yolk steam rice,0
975,peppermint-park,Had a Hawaiian pizza with extra pineapples and booze yesterday night to welcome the year of monkey!,Gabriel Teo,food,hawaiian pizza extra pineapples booze yesterday night welcome year,hawaiian pizza extra pineapple booze yesterday night welcome year,hawaiian pizza extra pineappl booz yesterday night welcom year,0
976,peppermint-park,"Half & Half ( $23.90 )
-Combine any 2 of the pizza
( 12 inch ) choices available in the menu
In-frame :
•Sambal Seafood
•Bruschetta
.",Wee Guan Fish,food,pizza inch choices available frame sambal seafood bruschetta,pizza inch choice available frame sambal seafood bruschetta,pizza inch choic avail frame sambal seafood bruschetta,0
977,peppermint-park,"Half & Half [$23.90]
-Combine any 2 of the pizza choices available in the menu
In frame : •Sambal Seafood
•Bruschetta
.",Urica Cheng,food,choices available menu frame sambal seafood bruschetta drink slices pizza try,choice available menu frame sambal seafood bruschetta drink slice pizza try,choic avail menu frame sambal seafood bruschetta drink slice pizza tri,1
978,peppermint-park,Long weekend is over but craving doesn't just stop here.,Hannah Chia,food,serves pizza scratch catching awesome weekend craving stop,serf pizza scratch catching awesome weekend craving stop,serv pizza scratch catch awesom weekend crave stop,1
979,peppermint-park,Thinking of a dinner or supper venue tonight?,Gabriel Teo,ambience,great place,great place,great place,1
980,percolate,A little coffee won't hurt.,Randy Lim,food,little coffee wo,little coffee wo,littl coffe wo,0
981,percolate,All you need is love...,Eugene Loh,food,maybe coffee,maybe coffee,mayb coffe,0
982,percolate,Amazing.,Richard Bakchormeeboy,food,percolate croissant,percolate croissant,percol croissant,0
983,percolate,Awesome Coffee,Chalith Kanchana,ambience,love place,love place,love place,1
984,percolate,Awesome Coffee,Chalith Kanchana,food,coffeesingle origin espresso,coffeesingle origin espresso,coffeesingl origin espresso,0
985,percolate,"Birchermüesli | breakfast dish based on raw rolled oatsand other ingredients including grains, fresh or dried fruits, seeds and nuts, mixed with milk, soy milk, yogurt or fruit juice.",Terence Yew,food,including grains fresh mixed milk ingredients including grains fresh,including grain fresh mixed milk ingredient including grain fresh,includ grain fresh mix milk ingredi includ grain fresh,1
986,percolate,Chocolate Almond Croissant,aggs & xi :D,food,croissantthe edges crisp middle section dense decent croissant pretty huge,croissantthe edge crisp middle section dense decent croissant pretty huge,croissantth edg crisp middl section dens decent croissant pretti huge,1
987,percolate,"Chocolate Praline Croissant ($5)
🍰
Earl Grey Lemon ($7)
🍰
These were simply heaven!!",Judy Choong,food,earl grey lemon,earl grey lemon,earl grey lemon,0
988,percolate,Coffee & Matcha Yuzu Cake,May L,food,cakenubbad coffee neighbourhood joint left feeling undecided,cakenubbad coffee neighbourhood joint left feeling undecided,cakenubbad coffe neighbourhood joint left feel undecid,1
989,percolate,Cold Brew Coffee Cheng Tng,Xin Han Tan,food,brew coffee cheng tngkinda odd ingredients cheng tng white fungus ginko nuts,brew coffee cheng tngkinda odd ingredient cheng tng white fungus ginko nut,brew coffe cheng tngkinda odd ingredi cheng tng white fungu ginko nut,-1
990,percolate,Espresso Milkshake,Sok Tuan 🤩,food,espresso milkshake,espresso milkshake,espresso milkshak,1
991,percolate,Feeling under the weather😷😷.,Kris Lim,food,plain yoghurt soothe tummy,plain yoghurt soothe tummy,plain yoghurt sooth tummi,1
992,percolate,"Flourless Chocolate Cake 🍫🍰
Moist and chocolatey -- just how a chocolate cake should be.",Gela Cervantes,food,flourless cake,flourless cake,flourless cake,0
993,percolate,"Flourless Chocolate Cake 🍫🍰
Moist and chocolatey -- just how a chocolate cake should be.",Gela Cervantes,portion,not,not,not,-1
994,percolate,Friday catchup over flourless choc cake and coffee.,Shawn Dacookieman,food,coffee fix,coffee fix,coffe fix,0
995,percolate,Gem Of A Cafe In The East,A S,food,eastgreat balance coffee milk ratio flat,eastgreat balance coffee milk ratio flat,eastgreat balanc coffe milk ratio flat,0
996,percolate,Happy Midweek,Fat Cheek,food,love banana date loaf not overly sweet,love banana date loaf not overly sweet,love banana date loaf not overli sweet,1
997,percolate,Happy Midweek!,Diana Tan,ambience,positive vibes,positive vibe,posit vibe,1
998,percolate,Happy Midweek!,Diana Tan,food,morning start day positive,morning start day positive,morn start day posit,1
999,percolate,Happy Midweek!,Diana Tan,service,morning start day positive,morning start day positive,morn start day posit,1
1000,percolate,He saw this chocolate matcha bundt cake and knew immediately that I will want to try.,Lirong Sun,ambience,fav place,fav place,fav place,1
1001,percolate,He saw this chocolate matcha bundt cake and knew immediately that I will want to try.,Lirong Sun,food,matcha bundt cake knew immediately want try fav place coffee,matcha bundt cake knew immediately want try fav place coffee,matcha bundt cake knew immedi want tri fav place coffe,1
1002,percolate,I really need a cup of coffee now.,Richard Bakchormeeboy,food,need cup coffee,need cup coffee,need cup coffe,0
1003,percolate,I was down with stomach flu(thought I had dengue!) but had this mad craving for their iced Mocha and croissant.,Tracy Ong,food,iced mocha curry egg mayo croissant,iced mocha curry egg mayo croissant,ice mocha curri egg mayo croissant,0
1004,percolate,Iced Coffee Black at Percolate.,SummersNClouds Food Journey,food,iced coffee black hot,iced coffee black hot,ice coffe black hot,0
1005,percolate,Iced-Latte.,Richard Bakchormeeboy,food,icedcoffee icedlatte,icedcoffee icedlatte,icedcoffe icedlatt,0
1006,percolate,Lazy Sunday,_ Dannyliciious _,food,pulut hitam pandan cake,pulut hitam pandan cake,pulut hitam pandan cake,0
1007,percolate,Love and passion.,Richard Bakchormeeboy,food,cafestagram coffee,cafestagram coffee,cafestagram coffe,0
1008,percolate,Love how coffee takes me to another dimension.,Richard Bakchormeeboy,food,percolate percolatesg coffee,percolate percolatesg coffee,percol percolatesg coffe,0
1009,percolate,Matcha Expresso And Dirty Croissant,Salsera Love,food,dirty bun offered croissant weekend sinful good sinful good,dirty bun offered croissant weekend sinful good sinful good,dirti bun offer croissant weekend sin good sin good,1
1010,percolate,Matcha Milo Dinosaur ($7.50),Zul Latiff,food,matcha taste way mild liking like milo drink hot coconut chocolate,matcha taste way mild liking like milo drink hot coconut chocolate,matcha tast way mild like like milo drink hot coconut chocol,-1
1011,percolate,Monday...,Dennis Chang,food,percolate latte latteart,percolate latte latteart,percol latt latteart,0
1012,percolate,My morning cuppa.,Richard Bakchormeeboy,food,percolate percolatecoffee coffee,percolate percolatecoffee coffee,percol percolatecoffe coffe,0
1013,percolate,"Procaffinating
- pp.",Randy Lim,food,cups coffee drinking,cup coffee drinking,cup coffe drink,0
1014,percolate,"Reminder to self from my coffee sesh — Things will better, there is more to you than yesterday.",Melissa Chew,food,self coffee sesh things better,self coffee sesh thing better,self coffe sesh thing better,1
1015,percolate,Salted Caramel Cake,Huixuan Tan,food,cakehappy national,cakehappy national,cakehappi nation,1
1016,percolate,Salted Caramel Cake,Scentz Lite,food,cakea little disappointed,cakea little disappointed,cakea littl disappoint,-1
1017,percolate,Small N Cosy,Ivy Chia,food,pear crumble danish cosytried pear crumble danish,pear crumble danish cosytried pear crumble danish,pear crumbl danish cosytri pear crumbl danish,0
1018,percolate,Small and tight space but has that cost feel.,SummersNClouds Food Journey,price,cost,cost,cost,0
1019,percolate,Take a little time for tea ( well not literally tea for us..Hehe ) pop by again with Alex earlier..,Eileen Lim,food,love banana date choc esspresso tart base dry introduced savoury sandwiches,love banana date choc esspresso tart base dry introduced savoury sandwich,love banana date choc esspresso tart base dri introduc savouri sandwich,1
1020,percolate,Take a little time for tea ( well not literally tea for us..Hehe ) pop by again with Alex earlier..,Eileen Lim,price,mentioned no gst service charge,mentioned no gst service charge,mention no gst servic charg,1
1021,percolate,"Tom Yum Ciabatta Sandwich
Love the stall integrated Asian Flavors into a westerner sandwich.",Peter Wong,food,love stall integrated asian,love stall integrated asian,love stall integr asian,1
1022,percolate,Treat Yo Self to Relax,Kaydee Sumalinog,food,coconut taste instantly hits mellow bitter coconut taste instantly hits mellow bitter,coconut taste instantly hit mellow bitter coconut taste instantly hit mellow bitter,coconut tast instantli hit mellow bitter coconut tast instantli hit mellow bitter,1
1023,percolate,"💐🍹🍷🙇💋
Cold brewed Moroccan mint tea, cold white, peach Danish.",Ming Li .,food,moroccan mint tea cold white,moroccan mint tea cold white,moroccan mint tea cold white,0
1024,percolate,"💙💙💙💙💙💙💙
*
Good morning Monday 😚
*
May your coffee be strong and Monday be Shiok!",Damien Tc,food,coffee strong,coffee strong,coffe strong,0
1025,phostreet-compass-one,Banh Mi with Grilled Pork Belly,serene goh,food,grilled pork bellybanh love crisp baguette exterior coleslaw like crunchy vegetables flavourful,grilled pork bellybanh love crisp baguette exterior coleslaw like crunchy vegetable flavourful,grill pork bellybanh love crisp baguett exterior coleslaw like crunchi veget flavour,1
1026,phostreet-compass-one,Dry Rice Vermicelli with Roasted Lemongrass Chicken & Spring Roll,serene goh,food,rice vermicelli roasted lemongrass chicken spring rolldry,rice vermicelli roasted lemongrass chicken spring rolldry,rice vermicelli roast lemongrass chicken spring rolldri,0
1027,phostreet-compass-one,"Perfect meal for today weather, Spicy Signature Beef Combination.",Cecil Dulam,food,spicy signature beef soup served balls tendon drink,spicy signature beef soup served ball tendon drink,spici signatur beef soup serv ball tendon drink,0
1028,phostreet-compass-one,Pho Street introduces new spicy broth.,Cecil Dulam,food,street introduces new spicy broth boiled original added like shallots garlic dried shrimp chilli paste perfect pho handmade beefballs,street introduces new spicy broth boiled original added like shallot garlic dried shrimp chilli paste perfect pho handmade beefballs,street introduc new spici broth boil origin ad like shallot garlic dri shrimp chilli past perfect pho handmad beefbal,1
1029,pistachio-grill,Not oily at all,Colin Colin,food,dripping oil egg plant case pistachio typical lamb smell scares people tomato based sauce melted cheese egg plant not case pistachio variation texture nt typical lamb smell scares people,dripping oil egg plant case pistachio typical lamb smell scare people tomato based sauce melted cheese egg plant not case pistachio variation texture nt typical lamb smell scare people,drip oil egg plant case pistachio typic lamb smell scare peopl tomato base sauc melt chees egg plant not case pistachio variat textur nt typic lamb smell scare peopl,-1
1030,pistachio-grill,Pita Bread,Thiam Peng Tan,food,breadfragrant fluffy,breadfragrant fluffy,breadfragr fluffi,1
1031,pizzaexpress-century-square,"Date night, huzbo wouldn’t stop going on about the pizza at @pizzaexpresssg, and how it’s the best pizza in Singapore (he’s not wrong, pizza here is generally awful).",Christina Storey,food,going pizza pizzaexpresssg black olives butternut squash fresh basil pizzaaddict pizzaexpress,going pizza pizzaexpresssg black olive butternut squash fresh basil pizzaaddict pizzaexpress,go pizza pizzaexpresssg black oliv butternut squash fresh basil pizzaaddict pizzaexpress,0
1032,pizzaexpress-century-square,Dough Balls 'PizzaExpress',Kel Song,food,dough balls pizzaexpress served garlic butter pesto siciliano dipping base not bad,dough ball pizzaexpress served garlic butter pesto siciliano dipping base not bad,dough ball pizzaexpress serv garlic butter pesto siciliano dip base not bad,0
1033,pizzaexpress-century-square,Enormous date night pizza at @pizzaexpresssg the best pizza in Singapore!,Christina Storey,food,pizzaexpresssg best pizza red onion pine nuts spicy jalapeos refillable lemon iced tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nut spicy jalapeos refillable lemon iced tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nut spici jalapeo refil lemon ice tea veggiepizza pizzaexpress,1
1034,pizzaexpress-century-square,Fluffy doughballs at Pizza Express.,Man in Blog 😎,food,genovese pesto dip garlic butter served slightly warm,genovese pesto dip garlic butter served slightly warm,genoves pesto dip garlic butter serv slightli warm,0
1035,pizzaexpress-century-square,Linguine Gamberoni from Pizza Express!,halfeaten (Ella),food,gamberoni pizza express favourite dish order incredibly flavourful garlic aglio olio base juicy prawns halfeatenblog pizzaexpress pasta,gamberoni pizza express favourite dish order incredibly flavourful garlic aglio olio base juicy prawn halfeatenblog pizzaexpress pasta,gamberoni pizza express favourit dish order incred flavour garlic aglio olio base juici prawn halfeatenblog pizzaexpress pasta,1
1036,pizzaexpress-century-square,Linguine Gamberoni from Pizza Express!,halfeaten (Ella),service,great service tampines branch today chef cheerful friendly,great service tampines branch today chef cheerful friendly,great servic tampin branch today chef cheer friendli,1
1037,pizzamaru,Bibimbap Spam Tower,Zul Latiff,food,bibimbap spam pending halal cert fries chicken deep dish pizza glorious mess savoury comfort food flavours luncheon meat meandering drizzle believe sriracha mayo ol deliciousness,bibimbap spam pending halal cert fry chicken deep dish pizza glorious mess savoury comfort food flavour luncheon meat meandering drizzle believe sriracha mayo ol deliciousness,bibimbap spam pend halal cert fri chicken deep dish pizza gloriou mess savouri comfort food flavour luncheon meat meander drizzl believ sriracha mayo ol delici,1
1038,pizzamaru,Korean Surf & Turf With Double Cheese Twist,Carrie Carrie,food,double cheese twistthis chef hat menu plus korean style beef shrimp twist asked recommendation bite proved wrong lots liao,double cheese twistthis chef hat menu plus korean style beef shrimp twist asked recommendation bite proved wrong lot liao,doubl chees twistthi chef hat menu plu korean style beef shrimp twist ask recommend bite prove wrong lot liao,0
1039,pizzamaru,Korean Surf & Turf With Double Cheese Twist,Carrie Carrie,portion,lots liao,lot liao,lot liao,1
1040,pizzamaru,Real BBQ Chicago,Triffany Lim,food,black rice dough pizza studded almond flakes icing sugar sprinkles boasts delectable chicken leg bits potatoes cubes alongside roasted onions tomato worth cheese creamy double blending delicately honey bbq sauce hidden crust lovers priced,black rice dough pizza studded almond flake icing sugar sprinkle boast delectable chicken leg bit potato cube alongside roasted onion tomato worth cheese creamy double blending delicately honey bbq sauce hidden crust lover priced,black rice dough pizza stud almond flake ice sugar sprinkl boast delect chicken leg bit potato cube alongsid roast onion tomato worth chees creami doubl blend delic honey bbq sauc hidden crust lover price,1
1041,pizzamaru,Real BBQ Chicago,Triffany Lim,portion,filled crust best share group save space,filled crust best share group save space,fill crust best share group save space,1
1042,pizzamaru,Real BBQ Chicago,Triffany Lim,price,comes worth cheese creamy double mozzarella,come worth cheese creamy double mozzarella,come worth chees creami doubl mozzarella,1
