,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
1086,mr-coconut-3,Coconut Shake,Andre Teo,time,snaking queue,snaking queue,snake queue,-1
1087,mr-coconut-3,Coconut Shake,Audrey T,food,taste coconut water neutralises gelat effect makes refreshing flesh nom,taste coconut water neutralises gelat effect make refreshing flesh nom,tast coconut water neutralis gelat effect make refresh flesh nom,1
1088,mr-coconut-3,Coconut Shake,Audrey T,portion,substantial amounts,substantial amount,substanti amount,1
1089,mr-coconut-3,Coconut Shake,Audrey T,price,little pricey,little pricey,littl pricey,-1
1090,mr-coconut-3,Coconut Shake,Thiam Peng Tan,food,pure coconut taste coconut taste,pure coconut taste coconut taste,pure coconut tast coconut tast,0
1091,mr-coconut-3,Coconut Shake + Pearls,Eunice Pang,food,shake super thirst quenching good,shake super thirst quenching good,shake super thirst quench good,1
1092,mr-coconut-3,Coconut Shake from Mr Coconut! I,halfeaten (Ella),food,mr coconut good,mr coconut good,mr coconut good,1
1093,mr-lava-lava-beef-steak-restaurant,Lava Lava on a Rainy Day,Nur Farhana,food,golden fries,golden fry,golden fri,0
1094,mr-teh-tarik-at-728,"After watching their story on @netflixsg Street Food SG recently, eating these Putu Piring was even more enjoyable.",I makan Sg,food,freshly steamed rice kueh palm sugar filling,freshly steamed rice kueh palm sugar filling,freshli steam rice kueh palm sugar fill,0
1095,mr-teh-tarik-at-728,Haig Road Putu Piring,Wan Ling Yeo,food,dessicated coconut,dessicated coconut,dessic coconut,0
1096,mr-teh-tarik-at-728,Putu Piring,Xing Wei Chua,food,putu piring kio outlet taste good thing dimension terms texture,putu piring kio outlet taste good thing dimension term texture,putu pire kio outlet tast good thing dimens term textur,1
1097,mr-teh-tarik-at-728,"[Uncle Penyet Fusion] For S$6.50, you get a huge & crispy fried whole chicken leg, fried tau kwa, rice doused with a piquant curry gravy and a fiery hot sambal belacan which is to die for if you love chilli.",Geri Tan,food,chicken leg fried tau kwa rice doused piquant curry gravy fiery hot sambal belacan die love,chicken leg fried tau kwa rice doused piquant curry gravy fiery hot sambal belacan die love,chicken leg fri tau kwa rice dous piquant curri gravi fieri hot sambal belacan die love,1
1098,muk-bang-korean-restaurant,Budae Jiggae,Rianne K,ambience,good,good,good,1
1099,muk-bang-korean-restaurant,Budae Jiggae,Rianne K,food,spicy japchae ordered meh mushroom dish sesame oil strong raw carroty taste better dropped army stew mushroom dish sesame oil strong raw carroty taste,spicy japchae ordered meh mushroom dish sesame oil strong raw carroty taste better dropped army stew mushroom dish sesame oil strong raw carroty taste,spici japcha order meh mushroom dish sesam oil strong raw carroti tast better drop armi stew mushroom dish sesam oil strong raw carroti tast,-1
1100,muk-bang-korean-restaurant,Budae Jiggae,Rianne K,portion,worth generous mix chicken non refillable basis worth generous mix chicken veg lacking ingredients like mushrooms,worth generous mix chicken non refillable basis worth generous mix chicken veg lacking ingredient like mushroom,worth gener mix chicken non refil basi worth gener mix chicken veg lack ingredi like mushroom,0
1101,muk-bang-korean-restaurant,Budae Jiggae,Rianne K,price,tasty worth generous mix chicken,tasty worth generous mix chicken,tasti worth gener mix chicken,1
1102,muk-bang-korean-restaurant,Budae Jiggae,Rianne K,service,improvement customer service ummm real friendly female waitress stop better waitresses place,improvement customer service ummm real friendly female waitress stop better waitress place,improv custom servic ummm real friendli femal waitress stop better waitress place,0
1103,muk-bang-korean-restaurant,Budae Jiggae,Rianne K,time,came mins later,came min later,came min later,1
1104,muk-bang-korean-restaurant,For Heart-Warming Korean Stew,Burpple Guides,food,warming korean stewif east swing hearty dish budae jjigae flavourful broth comes array ingredients like baked beans chicken slices luncheon meat straw mushrooms instant noodles crab sticks kimchi jeon comes array ingredients like baked beans chicken slices luncheon meat straw mushrooms instant noodles crab sticks,warming korean stewif east swing hearty dish budae jjigae flavourful broth come array ingredient like baked bean chicken slice luncheon meat straw mushroom instant noodle crab stick kimchi jeon come array ingredient like baked bean chicken slice luncheon meat straw mushroom instant noodle crab stick,warm korean stewif east swing hearti dish buda jjiga flavour broth come array ingredi like bake bean chicken slice luncheon meat straw mushroom instant noodl crab stick kimchi jeon come array ingredi like bake bean chicken slice luncheon meat straw mushroom instant noodl crab stick,1
1105,muk-bang-korean-restaurant,Very Filling Hot Army Stew,Jia Yi Ho,food,expect army stew common ingredients expect army stew,expect army stew common ingredient expect army stew,expect armi stew common ingredi expect armi stew,0
1106,mustardseed,"As one of the diners in our party exclaimed, this is evil!",Blueskies Cottonclouds,food,makes crave dusted senbei crackers salt licking good best way enjoy leggy,make crave dusted senbei cracker salt licking good best way enjoy leggy,make crave dust senbei cracker salt lick good best way enjoy leggi,1
1107,mustardseed,Bak Kut Teh Gukbap,Andre Teo,food,bak kut teh hot soup rice korean equivalent chinese broth usually ox pork bone topped sliced cooked shabu shabu style fried lard subtly sweet dangui taste,bak kut teh hot soup rice korean equivalent chinese broth usually ox pork bone topped sliced cooked shabu shabu style fried lard subtly sweet dangui taste,bak kut teh hot soup rice korean equival chines broth usual ox pork bone top slice cook shabu shabu style fri lard subtli sweet dangui tast,0
1108,mustardseed,Ebony and ivory live together in perfect harmony.,Blueskies Cottonclouds,food,salted coconut milk crispy rice puffs added textural perfectly complemented sake lees ice cream right salted coconut milk crispy rice puffs added textural crunch perfectly complemented sake lees ice cream,salted coconut milk crispy rice puff added textural perfectly complemented sake lee ice cream right salted coconut milk crispy rice puff added textural crunch perfectly complemented sake lee ice cream,salt coconut milk crispi rice puff ad textur perfectli complement sake lee ice cream right salt coconut milk crispi rice puff ad textur crunch perfectli complement sake lee ice cream,1
1109,mustardseed,Persistence Pays Off,Blueskies Cottonclouds,food,learnt mustard seed pop months ago alas late started kueh pie tee angus striploin tartare laksa leaf pesto green apple shallots quail yolk calamansi juice know good,learnt mustard seed pop month ago ala late started kueh pie tee angus striploin tartare laksa leaf pesto green apple shallot quail yolk calamansi juice know good,learnt mustard seed pop month ago ala late start kueh pie tee angu striploin tartar laksa leaf pesto green appl shallot quail yolk calamansi juic know good,1
1110,mustardseed,"When yong tau foo met oden, one can only expect a marriage made in heaven when the matchmaker is Chef Ming.",Blueskies Cottonclouds,food,met oden expect marriage heaven matchmaker chef comforting broth satiated soup craving,met oden expect marriage heaven matchmaker chef comforting broth satiated soup craving,met oden expect marriag heaven matchmak chef comfort broth satiat soup crave,1
1111,my-little-coconut,Coconut Oreo Shake,Thiam Peng Tan,food,oreo stronger,oreo stronger,oreo stronger,0
1112,my-little-coconut,Coconut Oreo Shake,Thiam Peng Tan,price,coconut bit waste money bit waste money major cost,coconut bit waste money bit waste money major cost,coconut bit wast money bit wast money major cost,-1
1113,mykonos-on-the-bay,Gioyvetsi Garida.,Rachel Xie,food,risoni pasta saffron rich seafood flavours prawns mussels risotto,risoni pasta saffron rich seafood flavour prawn mussel risotto,risoni pasta saffron rich seafood flavour prawn mussel risotto,0
1114,mykonos-on-the-bay,Greek Yogurt Ice Cream,Hungry Shark,food,yogurt ice creamthis refreshing sides added,yogurt ice creamthis refreshing side added,yogurt ice creamthi refresh side ad,1
1115,mykonos-on-the-bay,Mousaka.,Rachel Xie,food,classic greek eggplant casserole minced beef bechamel sauce comforting hearty melts mouth,classic greek eggplant casserole minced beef bechamel sauce comforting hearty melt mouth,classic greek eggplant casserol minc beef bechamel sauc comfort hearti melt mouth,1
1116,mykonos-on-the-bay,Mykonos All Time Famous Dip Platter,Rachel Xie,food,grilled pita bread types dip eggplant fava taramosalata cod roe olive oil,grilled pita bread type dip eggplant fava taramosalata cod roe olive oil,grill pita bread type dip eggplant fava taramosalata cod roe oliv oil,0
1117,mykonos-on-the-bay,Mykonos All Time Famous Dip Platter,Rachel Xie,portion,generous,generous,gener,1
1118,nakhon-kitchen-thai-cuisine,"Chicken Tomyam Soup (clear) at Nakhon Kitchen Bedok [NEW]
Months after the previous Nakhon Kitchen Bedok decided to split from the Nakhon chain, Nakhon decided to reopen their Bedok branch right beside the previous franchise owners (now known as Nangfa Thai Kitchen) We tried our favourite dishes from the new Nakhon Kitchen Bedok - however, this clear chicken tomyam soup however was way too spicy for our taste buds.",The Hungry Geek,food,chicken tomyam soup clear nakhon kitchen bedok new months previous known nangfa thai tried favourite dishes way spicy,chicken tomyam soup clear nakhon kitchen bedok new month previous known nangfa thai tried favourite dish way spicy,chicken tomyam soup clear nakhon kitchen bedok new month previou known nangfa thai tri favourit dish way spici,-1
1119,nakhon-kitchen-thai-cuisine,Thai Olive Fried Rice,Kenny Tang,food,adore fragrance rice dish punch,adore fragrance rice dish punch,ador fragranc rice dish punch,1
1120,nakhon-kitchen-thai-cuisine,Thai therapy,Gina W,portion,personally felt portion given,personally felt portion given,person felt portion given,0
1121,nam-kee-pau-fraser-centrepoint,Big Pau,Daphne Wee,food,lean meat pau skin dry,lean meat pau skin dry,lean meat pau skin dri,0
1122,nam-kee-pau-fraser-centrepoint,Mee Hoon Kuey,Nadine Chiu,food,satisfactory tea break orchard,satisfactory tea break orchard,satisfactori tea break orchard,0
1123,nam-kee-pau-fraser-centrepoint,Queuing For Lamian,Ợ Địt,food,lamian noodles lamianthe big pau not,lamian noodle lamianthe big pau not,lamian noodl lamianth big pau not,0
1124,nam-kee-pau-fraser-centrepoint,Queuing For Lamian,Ợ Địt,portion,gigantic,gigantic,gigant,1
1125,nam-kee-pau-fraser-centrepoint,Queuing For Lamian,Ợ Địt,time,mind long ish wait lunchtime,mind long ish wait lunchtime,mind long ish wait lunchtim,-1
1126,nanyang-old-coffee,Kaya Toast; Teh C ($3.30),Sheryl Lyx,food,teh crumbles gently mouth orange kaya butter winner,teh crumbles gently mouth orange kaya butter winner,teh crumbl gentli mouth orang kaya butter winner,1
1127,nanyang-old-coffee,Rediscover the good taste of olden Singapore traditional coffee.,Charlie Tan,food,good taste olden singapore traditional,good taste olden singapore traditional,good tast olden singapor tradit,1
1128,narrative-coffee-stand,$5 Coffee,sok & xp 👅,food,white oat not bad weird initially blend sweet sour addictive heh coffee,white oat not bad weird initially blend sweet sour addictive heh coffee,white oat not bad weird initi blend sweet sour addict heh coffe,1
1129,narrative-coffee-stand,$5 Coffee,sok & xp 👅,portion,actually enjoyed cup nt big,actually enjoyed cup nt big,actual enjoy cup nt big,-1
1130,narrative-coffee-stand,$5 Coffee,sok & xp 👅,service,ok nubbad experience good prompt service,ok nubbad experience good prompt service,ok nubbad experi good prompt servic,1
1131,narrative-coffee-stand,Coffee Latte ☕️,Srirekha Nair,ambience,cute place,cute place,cute place,1
1132,narrative-coffee-stand,Coffee Latte ☕️,Srirekha Nair,food,cute place coffee lovers,cute place coffee lover,cute place coffe lover,0
1133,narrative-coffee-stand,Espresso & Piccolo Latte $9,K T,food,piccolo latte hacienda la esmeralda region boquete panama varietal geisha special process washed tasting notes oily richness elegant mandarin acidity intense honey sweetness delicate floral resembling jasmine coffee blossoms,piccolo latte hacienda la esmeralda region boquete panama varietal geisha special process washed tasting note oily richness elegant mandarin acidity intense honey sweetness delicate floral resembling jasmine coffee blossom,piccolo latt hacienda la esmeralda region boquet panama variet geisha special process wash tast note oili rich eleg mandarin acid intens honey sweet delic floral resembl jasmin coffe blossom,0
1134,narrative-coffee-stand,No Frills Coffee Fix,Cellie ♡,food,recharged coffee addictions surprisingly good creamy taste cuppas,recharged coffee addiction surprisingly good creamy taste cuppa,recharg coffe addict surprisingli good creami tast cuppa,1
1135,narrative-coffee-stand,"❄️☕ @ Dancing Goat Specialty Coffee
:
:
#singapore #sg #igsg #sgig #sgfood #sgfoodies #food #foodie #foodies #burpple #burpplesg #foodporn #foodpornsg #instafood #gourmet #foodstagram #yummy #yum #foodphotography #sgcafe #sgcafes #sgcafefood #ice #milk #coffee #coffeebreak #coffeetime #icedcoffee",Gerald Tan,food,dancing goat specialty coffee,dancing goat specialty coffee,danc goat specialti coffe,0
1136,necessary-provisions,"Simple pleasures - bananas, copious amounts of Nutella and crispy toasted ciabatta .",Gavin Chan,food,toasted ciabatta,toasted ciabatta,toast ciabatta,0
1137,necessary-provisions,"Simple pleasures - bananas, copious amounts of Nutella and crispy toasted ciabatta .",Gavin Chan,portion,copious amounts nutella,copious amount nutella,copiou amount nutella,1
1138,new-scissors-cut-restaurant-lor-35-geylang,Curry rice,Doreen Tan,food,curry rice curry eat claypot gooey spicy braised pork belly sotong,curry rice curry eat claypot gooey spicy braised pork belly sotong,curri rice curri eat claypot gooey spici brais pork belli sotong,0
1139,new-scissors-cut-restaurant-lor-35-geylang,Fav curry rice with old cucumber soup.,Suzanna Wong,food,old cucumber,old cucumber,old cucumb,0
1140,new-scissors-cut-restaurant-lor-35-geylang,New Scissor Cut Curry Rice Resturant,lester whats to eat,food,cut curry rice resturantif craving supper food,cut curry rice resturantif craving supper food,cut curri rice resturantif crave supper food,0
1141,nongkhai,Grilled Pork Neck $13,Kugel Kaffee,food,grilled pork neck flopped dish moo manao tasty,grilled pork neck flopped dish moo manao tasty,grill pork neck flop dish moo manao tasti,1
1142,nongkhai,Kick starting the weekend in the spiciest possible way.,Jason Low,food,kha gai chicken mushroom cooked coconut broth tom kha yum pad kra pao moo stir fried mince pork holy basil breaded fish eggs fried garlic yum yummy,kha gai chicken mushroom cooked coconut broth tom kha yum pad kra pao moo stir fried mince pork holy basil breaded fish egg fried garlic yum yummy,kha gai chicken mushroom cook coconut broth tom kha yum pad kra pao moo stir fri minc pork holi basil bread fish egg fri garlic yum yummi,1
1143,nongkhai,Som Tam Thai $6,Kugel Kaffee,food,sweet chillis unlike thai,sweet chilli unlike thai,sweet chilli unlik thai,1
1144,noodle-cafe-thai-boat-noodle-singapore,A cup of Iced Thai Milk Tea goes a long way to cool the heat from the weather and the body.,Alex Chua,food,thai milk tea goes long,thai milk tea go long,thai milk tea goe long,0
1145,noodle-cafe-thai-boat-noodle-singapore,Good choice of Tom yum (peanut-based) Thai boat pork ball noodles in this chilly weather!,Natalie Tan,food,based thai boat pork ball noodles chilly ice milked tea time fav,based thai boat pork ball noodle chilly ice milked tea time fav,base thai boat pork ball noodl chilli ice milk tea time fav,1
1146,noodle-cafe-thai-boat-noodle-singapore,"If you can take spiciness, you can try taking this Thai Boat Noodle with Beef Liver!",Alex Chua,food,thai boat noodle beef,thai boat noodle beef,thai boat noodl beef,0
1147,noodle-cafe-thai-boat-noodle-singapore,"Thai boat noodles noodles cafe at sim lim square :)
#thaiboatnoodles #noodlescafesg #noodles #sgig #sgfood #sgfoodbunnies #food #foodgasm #foodporn #foodstagram #burrple",Ian Low,food,noodles noodles cafe sim,noodle noodle cafe sim,noodl noodl cafe sim,0
1148,noodle-cafe-thai-boat-noodle-singapore,om yum egg noodles,Wan Yu Elton Goh,food,looking like noodle fool noodles actually look chinese version mee kia springy al dente cooked egg tangly taste buds,looking like noodle fool noodle actually look chinese version mee kia springy al dente cooked egg tangly taste bud,look like noodl fool noodl actual look chines version mee kia springi al dent cook egg tangli tast bud,1
1149,nude-grill,"Looks good, doesn’t it?",YiTian Yu,food,melts oyster blade steak nudegrill sgfood slabs meat tender melts mouth,melt oyster blade steak nudegrill sgfood slab meat tender melt mouth,melt oyster blade steak nudegril sgfood slab meat tender melt mouth,1
1150,nude-grill,NZ Bavette Steak & Frites with meat grilled to perfect doneness and (Limited Daily Portions) Pork Belly Don that literally melts in your mouth (not kidding.,Clancie Ng,food,frites meat grilled perfect doneness limited daily portions pork belly literally melts mouth,frites meat grilled perfect doneness limited daily portion pork belly literally melt mouth,frite meat grill perfect done limit daili portion pork belli liter melt mouth,1
1151,nude-grill,Nude Grill⁣⁣,Ikigai J,food,flatwhite coffee,flatwhite coffee,flatwhit coffe,0
1152,nude-grill,Poussin ($29).,Justin Teo,food,stuffed glutinous rice savoury dried scallop butter poached emerald cured pork belly flavour reminiscent favorite calbee hot spicy potato chips course nude grill use artifical fried rings like onion shiitake,stuffed glutinous rice savoury dried scallop butter poached emerald cured pork belly flavour reminiscent favorite calbee hot spicy potato chip course nude grill use artifical fried ring like onion shiitake,stuf glutin rice savouri dri scallop butter poach emerald cure pork belli flavour reminisc favorit calbe hot spici potato chip cours nude grill use artif fri ring like onion shiitak,1
1153,nude-grill,Yam “Orh Ni” with Ginko Nut,Khaw Han Chung,food,ni ginko nutsadly purely yam cake,ni ginko nutsadly purely yam cake,ni ginko nutsadli pure yam cake,-1
1154,nunsaram-korean-dessert-cafe,Cheese Bingsu ($15.90) And Choco Bingsu ($14.90),AD Munchkin,food,shaved ice pity cream partially melted toppings cheesecake,shaved ice pity cream partially melted topping cheesecake,shave ice piti cream partial melt top cheesecak,0
1155,nunsaram-korean-dessert-cafe,Green Tea Bingsu $13.90,Alainlicious Eats,food,green tea bingsu sweet potato shaved ice cream melted fast condensed milk,green tea bingsu sweet potato shaved ice cream melted fast condensed milk,green tea bingsu sweet potato shave ice cream melt fast condens milk,0
1156,nunsaram-korean-dessert-cafe,Nun = Snow.,Christine Toh,food,eating snow flakes took long time serve abt mins bingsu koreandessert,eating snow flake took long time serve abt min bingsu koreandessert,eat snow flake took long time serv abt min bingsu koreandessert,0
1157,nunsaram-korean-dessert-cafe,Nun = Snow.,Christine Toh,time,took long time serve abt mins,took long time serve abt min,took long time serv abt min,-1
1158,nunsaram-korean-dessert-cafe,"Nunsaram revisited, Green Tea Bingsu ($13.90).",Edmund Weixian,food,revisited green tea bingsu,revisited green tea bingsu,revisit green tea bingsu,0
1159,nunsaram-korean-dessert-cafe,Spicy Tteogkkochi.,Elaine Koh,food,try cheese,try cheese,tri chees,0
1160,nyonya-chendol-bukit-timah-market-food-centre,$2 Goodness,Just Keep Eating,food,durian version extra,durian version extra,durian version extra,0
1161,nyonya-chendol-bukit-timah-market-food-centre,Nyonya Chendol ($1.50 + $1 For Toppings),Yan Xuan Lim,food,good fragrance coconut milk drizzled sells chendol,good fragrance coconut milk drizzled sell chendol,good fragranc coconut milk drizzl sell chendol,1
1162,nyonya-chendol-bukit-timah-market-food-centre,Red Bean Chendol (S$2.00),Raymond YH,food,red bean chendol rich fragrant coconut milk smoothly shaved ice awesome,red bean chendol rich fragrant coconut milk smoothly shaved ice awesome,red bean chendol rich fragrant coconut milk smoothli shave ice awesom,1
1163,nyonya-chendol-bukit-timah-market-food-centre,Refreshing,John Tan,food,red bean,red bean,red bean,0
1164,nyonya-chendol-bukit-timah-market-food-centre,XO Durian Chendol,Xing Wei Chua,food,xo durian chendolfrom nyonya chendol bukit timah food centre stall takes carefully shaped neat mound sweet gula melaka coconut milk drenched atop durian sauce pretty decent,xo durian chendolfrom nyonya chendol bukit timah food centre stall take carefully shaped neat mound sweet gula melaka coconut milk drenched atop durian sauce pretty decent,xo durian chendolfrom nyonya chendol bukit timah food centr stall take care shape neat mound sweet gula melaka coconut milk drench atop durian sauc pretti decent,1
1165,nyonya-chendol-bukit-timah-market-food-centre,XO Durian Chendol,Xing Wei Chua,portion,pretty,pretty,pretti,1
1166,oasis,Having a plate of Fan Choy & a cup of coffee as my #breakfast before heading back to work.,Alan Tan,food,eating foodpics,eating foodpics,eat foodpic,0
1167,oasis,Herbal Kampong Chicken,Kevin M,food,skinny skin tender chicken meat,skinny skin tender chicken meat,skinni skin tender chicken meat,1
1168,obba-jjajang,Authentic Korean Jjajangmyeon,Maureen Ow,food,handmade noodles smooth chewy black soybean paste starchy sauce not grainy,handmade noodle smooth chewy black soybean paste starchy sauce not grainy,handmad noodl smooth chewi black soybean past starchi sauc not graini,1
1169,obba-jjajang,Authentic Korean Jjajangmyeon,Maureen Ow,portion,loaded onions,loaded onion,load onion,1
1170,obba-jjajang,O.BBa Jjajang,Chloe Tan,food,jjajangordered jjampong jajangmyeon ginseng chicken soup tteokbokki korean food singapore goodness,jjajangordered jjampong jajangmyeon ginseng chicken soup tteokbokki korean food singapore goodness,jjajangord jjampong jajangmyeon ginseng chicken soup tteokbokki korean food singapor good,1
1171,obba-jjajang,O.BBa Jjajang,Chloe Tan,portion,huge portions,huge portion,huge portion,1
1172,obba-jjajang,O.BBa Jjajang,Chloe Tan,price,reasonable price,reasonable price,reason price,1
1173,ocoffee-club-xpress,Had an amazing & wonderful Christmas Afternoon Tea with lovely people!,Vivienne Chua,food,wonderful christmas afternoon tea lovely,wonderful christmas afternoon tea lovely,wonder christma afternoon tea love,1
1174,ocoffee-club-xpress,Hohoho!,Li Tian,food,eat cake ocoffeeclubsingapore,eat cake ocoffeeclubsingapore,eat cake ocoffeeclubsingapor,0
1175,ocoffee-club-xpress,"~
Grab & Go!",Kevin Marling,food,fresh twice daily free wi fi usb charging ports oso makes coffee club xpress gr spot meetings discussions ethiopian gemandro coffee beans neutralize acidity served tap nitrogen gas available yah chicken tikka,fresh twice daily free wi fi usb charging port oso make coffee club xpress gr spot meeting discussion ethiopian gemandro coffee bean neutralize acidity served tap nitrogen gas available yah chicken tikka,fresh twice daili free wi fi usb charg port oso make coffe club xpress gr spot meet discuss ethiopian gemandro coffe bean neutral acid serv tap nitrogen ga avail yah chicken tikka,0
1176,old-airport-road-market-food-centre,Carrot Cake,Gerald Chai,time,usually long queues,usually long queue,usual long queue,-1
1177,old-airport-road-market-food-centre,Fried Oyster With Egg (Singapore Hawker Style) #foodporn #singapore #sg #igsg #foodphotography #asianfood #sgig #foodpornasia #instafood #tagstagram #instafollow #instalove #please #hot #igersoftheday #iphonegraphy #instagramer,Jon Chin,food,oyster egg singapore hawker style foodporn,oyster egg singapore hawker style foodporn,oyster egg singapor hawker style foodporn,0
1178,old-hainan-curry-rice,Hainanese Curry Rice!,HungryUnicorn SG,food,hainanese curry rice signature set fried pork chop egg floss cabbage super duper delicious,hainanese curry rice signature set fried pork chop egg floss cabbage super duper delicious,hainanes curri rice signatur set fri pork chop egg floss cabbag super duper delici,1
1179,old-hainan-curry-rice,Old Hainan 老海南.,HungryUnicorn SG,food,curry rice mid week lunch plate reasonable priced lots ingredients fried pork chop fried prawn egg floss cabbage pan long beans unique unusual hainanese light golden curry sauce absolutely delicious lil sweet lil sticky actually taste fragrant curry rice fried long beans fried small batches curry rice hainanese curry rice hooked crispy pork chop fresh fried frying pot soft cabbage delicious fully soak hainanese curry rice fragrant flavorful not lemak pork chop onion egg floss long beans loving bit unique super delicious gravy curry rice sambal long beans curry rice,curry rice mid week lunch plate reasonable priced lot ingredient fried pork chop fried prawn egg floss cabbage pan long bean unique unusual hainanese light golden curry sauce absolutely delicious lil sweet lil sticky actually taste fragrant curry rice fried long bean fried small batch curry rice hainanese curry rice hooked crispy pork chop fresh fried frying pot soft cabbage delicious fully soak hainanese curry rice fragrant flavorful not lemak pork chop onion egg floss long bean loving bit unique super delicious gravy curry rice sambal long bean curry rice,curri rice mid week lunch plate reason price lot ingredi fri pork chop fri prawn egg floss cabbag pan long bean uniqu unusu hainanes light golden curri sauc absolut delici lil sweet lil sticki actual tast fragrant curri rice fri long bean fri small batch curri rice hainanes curri rice hook crispi pork chop fresh fri fri pot soft cabbag delici fulli soak hainanes curri rice fragrant flavor not lemak pork chop onion egg floss long bean love bit uniqu super delici gravi curri rice sambal long bean curri rice,1
1180,old-hainan-curry-rice,Old Hainan 老海南.,HungryUnicorn SG,portion,priced lots ingredients,priced lot ingredient,price lot ingredi,1
1181,old-hainan-curry-rice,Old Hainan 老海南.,HungryUnicorn SG,price,priced lots ingredients,priced lot ingredient,price lot ingredi,1
1182,old-hainan-curry-rice,"curry rice w/ pork chop, fried egg & cabbage 👍🏻
17.9.19
#foodporn #sgfoodporn #foodsg #sgfoodies #instafood #foodstagram #vscofood #burpple #hungrygowhere #hawkerfood #hawkercentre",Andre Tan,food,fried egg cabbage,fried egg cabbage,fri egg cabbag,1
1183,old-long-house-popiah,A juicy Popiah to start the day!,Harold Koh,food,juicy popiah start,juicy popiah start,juici popiah start,1
1184,old-long-house-popiah,"Legendary Popiah, or so they say",Wan Ling Yeo,food,popiah slightly disappointed crispy bits extremely crunchy fresh tasting affordable coriander,popiah slightly disappointed crispy bit extremely crunchy fresh tasting affordable coriander,popiah slightli disappoint crispi bit extrem crunchi fresh tast afford coriand,0
1185,old-long-house-popiah,"Legendary Popiah, or so they say",Wan Ling Yeo,price,tasting affordable,tasting affordable,tast afford,1
1186,old-long-house-popiah,Popiah from Old Longhouse PopiahThe popiah here is very filling and is wrapped nicely so the ingredients doesn't fall off easily.,Alex Chua,food,old longhouse popiahthe popiah goes peanuts bean sprouts wrapped nicely ingredients,old longhouse popiahthe popiah go peanut bean sprout wrapped nicely ingredient,old longhous popiahth popiah goe peanut bean sprout wrap nice ingredi,1
1187,old-long-house-popiah,"Popiah, THE Woman Favorite.",Peter Wong,food,popiah filling simple dish juicy turnip starch started sweet flavor taste bud,popiah filling simple dish juicy turnip starch started sweet flavor taste bud,popiah fill simpl dish juici turnip starch start sweet flavor tast bud,1
1188,old-street-bak-kut-teh-nex,Dinner Time,Khng Choon Yen Wendy,food,small ribs peppery comforting cold day tender good meat,small rib peppery comforting cold day tender good meat,small rib pepperi comfort cold day tender good meat,1
1189,old-street-bak-kut-teh-nex,Dinner Time,Khng Choon Yen Wendy,portion,good,good,good,1
1190,old-street-bak-kut-teh-nex,My Kind Of Comfort Dinner,Sheryl Lyx,food,bkt broth enjoyed fast polite service soup normal,bkt broth enjoyed fast polite service soup normal,bkt broth enjoy fast polit servic soup normal,0
1191,old-street-bak-kut-teh-nex,My Kind Of Comfort Dinner,Sheryl Lyx,service,polite service,polite service,polit servic,1
1192,old-street-bak-kut-teh-nex,Second time bringing friends to try the bak kut teh here.,Lynn Kwek,food,peppery soup unique dry,peppery soup unique dry,pepperi soup uniqu dri,0
1193,old-street-bak-kut-teh-nex,asspensive bak kut teh.,Jamie Xen,service,good service frenly ajumas,good service frenly ajumas,good servic frenli ajuma,1
1194,olivia-restaurant-bar,Carpaccio de ternera y foie-gras con trufa $34,K T,food,foie gras trufa beef gras carpaccio,foie gras trufa beef gras carpaccio,foie gra trufa beef gra carpaccio,0
1195,olivia-restaurant-bar,"Olivia’s Creamy Homemade Cheesecake, $14",G T,food,creamy homemade cheesecake fine mix cream blue cheese,creamy homemade cheesecake fine mix cream blue cheese,creami homemad cheesecak fine mix cream blue chees,0
1196,olivia-restaurant-bar,Spanish omelette ($25),Cafehoppingkids .,food,set exterior revealed gooey luscious eggy goodness,set exterior revealed gooey luscious eggy goodness,set exterior reveal gooey lusciou eggi good,1
1197,olivia-restaurant-bar,👍Best Spanish food in Singapore 🇸🇬,Hangryfoody.dy 😋,ambience,nice place dating,nice place dating,nice place date,1
1198,olivia-restaurant-bar,👍Best Spanish food in Singapore 🇸🇬,Hangryfoody.dy 😋,food,truffle bikini melt mouth bite sandwiched truffle confit piquillo puquillo peppers not spicy good try spicy,truffle bikini melt mouth bite sandwiched truffle confit piquillo puquillo pepper not spicy good try spicy,truffl bikini melt mouth bite sandwich truffl confit piquillo puquillo pepper not spici good tri spici,1
1199,olivia-restaurant-bar,👍Best Spanish food in Singapore 🇸🇬,Hangryfoody.dy 😋,service,fabulous food service nice place dating,fabulous food service nice place dating,fabul food servic nice place date,1
1200,omusg,#cxyi decided to give this a try since there was no queue.,Kenny Ter,food,chose demi glac cos supposedly signature egg remaining rice cxyixjapanese,chose demi glac co supposedly signature egg remaining rice cxyixjapanese,chose demi glac co supposedli signatur egg remain rice cxyixjapanes,0
1201,omusg,#cxyi decided to give this a try since there was no queue.,Kenny Ter,time,queuing spend time queuing,queuing spend time queuing,queu spend time queu,-1
1202,omusg,.5 &.5 Cream and Hanoyashi sauce Omu Rice,Elvina A,food,ichiban sho oishii serving tucked underneath sho oishii serving tucked underneath lava runny,ichiban sho oishii serving tucked underneath sho oishii serving tucked underneath lava runny,ichiban sho oishii serv tuck underneath sho oishii serv tuck underneath lava runni,1
