Unnamed: 0,restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,label,new_aspect_1,new_aspect_2
4648,shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),"Matcha powder was fragrant n the pairing w the freeze dried strawberries was p awesome hoho. Abit ex but if u share w a friend alls good, worth a try ba! Btw there’s like some sweet biscuit thing in the ice cream, that was p good",Victoria Cheung,@viccheunggg,food,concrete,['concrete'],['concrete'],0,food,food
4649,shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),"Matcha powder was fragrant n the pairing w the freeze dried strawberries was p awesome hoho. Abit ex but if u share w a friend alls good, worth a try ba! Btw there’s like some sweet biscuit thing in the ice cream, that was p good",Victoria Cheung,@viccheunggg,food,p,['p'],['p'],0,,
4650,shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),"Matcha powder was fragrant n the pairing w the freeze dried strawberries was p awesome hoho. Abit ex but if u share w a friend alls good, worth a try ba! Btw there’s like some sweet biscuit thing in the ice cream, that was p good",Victoria Cheung,@viccheunggg,food,"share, w, friend, alls, good, worth","['share', 'w', 'friend', 'alls']","['share', 'w', 'good', 'worth']",1,food,food
4651,shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),"Matcha powder was fragrant n the pairing w the freeze dried strawberries was p awesome hoho. Abit ex but if u share w a friend alls good, worth a try ba! Btw there’s like some sweet biscuit thing in the ice cream, that was p good",Victoria Cheung,@viccheunggg,food,"try, ba","['try', 'ba']","['try', 'ba']",0,,
4652,shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),"Matcha powder was fragrant n the pairing w the freeze dried strawberries was p awesome hoho. Abit ex but if u share w a friend alls good, worth a try ba! Btw there’s like some sweet biscuit thing in the ice cream, that was p good",Victoria Cheung,@viccheunggg,price,"good, worth, try, ba","['try', 'ba']","['good', 'worth', 'try', 'ba']",1,price,price
4653,shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),"Matcha powder was fragrant n the pairing w the freeze dried strawberries was p awesome hoho. Abit ex but if u share w a friend alls good, worth a try ba! Btw there’s like some sweet biscuit thing in the ice cream, that was p good",Victoria Cheung,@viccheunggg,service,p,['p'],['p'],0,,
4654,shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),"Matcha powder was fragrant n the pairing w the freeze dried strawberries was p awesome hoho. Abit ex but if u share w a friend alls good, worth a try ba! Btw there’s like some sweet biscuit thing in the ice cream, that was p good",Victoria Cheung,@viccheunggg,service,"share, w, friend, alls, good, worth","['share', 'w', 'friend', 'alls']","['share', 'w', 'good', 'worth']",0,,
4655,shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),"Matcha powder was fragrant n the pairing w the freeze dried strawberries was p awesome hoho. Abit ex but if u share w a friend alls good, worth a try ba! Btw there’s like some sweet biscuit thing in the ice cream, that was p good",Victoria Cheung,@viccheunggg,service,"try, ba","['try', 'ba']","['try', 'ba']",0,,
4656,shake-shack-suntec-city,ShackMeister Meal $20.80,"ShackMeister™ Dog, ShackMeister™ Ale, Vanilla Frozen Custard",K T,@Eatravel,food,"frozen, custard",['frozen'],"['frozen', 'custard']",0,food,
4657,shake-shack-suntec-city,ShackMeister,"It seems like they are having good business here to have so many outlets coming up, with the latest one in Suntec City.
ShackMeister was a limited item on the menu until mid November 2020 only. But I have to say this is probably the best burger I ever have from Shake Shack. The fried shallots put more flavour to the burger and you will definitely love it. Go grab yourself one before it leave the menu.",Khaw Han Chung,@dinastik,food,"good, business, many, outlets, coming, latest, one, suntec, city","['business', 'many', 'outlets', 'coming', 'latest', 'one', 'suntec', 'city']","['good', 'many', 'coming', 'latest', 'one', 'suntec']",0,,
4658,shake-shack-suntec-city,ShackMeister,"It seems like they are having good business here to have so many outlets coming up, with the latest one in Suntec City.
ShackMeister was a limited item on the menu until mid November 2020 only. But I have to say this is probably the best burger I ever have from Shake Shack. The fried shallots put more flavour to the burger and you will definitely love it. Go grab yourself one before it leave the menu.",Khaw Han Chung,@dinastik,food,"best, burger",['best'],['best'],1,food,food
4659,shake-shack-suntec-city,ShackMeister,"It seems like they are having good business here to have so many outlets coming up, with the latest one in Suntec City.
ShackMeister was a limited item on the menu until mid November 2020 only. But I have to say this is probably the best burger I ever have from Shake Shack. The fried shallots put more flavour to the burger and you will definitely love it. Go grab yourself one before it leave the menu.",Khaw Han Chung,@dinastik,food,flavour,['flavour'],[],0,food,food
4660,shake-shack-suntec-city,ShackMeister,"It seems like they are having good business here to have so many outlets coming up, with the latest one in Suntec City.
ShackMeister was a limited item on the menu until mid November 2020 only. But I have to say this is probably the best burger I ever have from Shake Shack. The fried shallots put more flavour to the burger and you will definitely love it. Go grab yourself one before it leave the menu.",Khaw Han Chung,@dinastik,service,"good, business, many, outlets, coming, latest, one, suntec, city","['business', 'many', 'outlets', 'coming', 'latest', 'one', 'suntec', 'city']","['good', 'many', 'coming', 'latest', 'one', 'suntec']",0,,
4661,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"cuttlefish, kang, kong","['kang', 'kong']","['cuttlefish', 'kang']",0,food,
4662,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"chew, satay, bee","['chew', 'bee']","['chew', 'satay']",0,food,
4663,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,visit,['visit'],[],0,,
4664,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"food, centre","['food', 'centre']",[],0,food,
4665,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"red, sauce, eat, yong, tau, foo","['red', 'eat', 'yong', 'tau', 'foo']","['red', 'eat', 'yong', 'tau']",0,food,
4666,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"delightfully, chewy","['delightfully', 'chewy']",['delightfully'],1,food,food
4667,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"bean, sprouts",['sprouts'],[],0,food,
4668,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,uniqueness,['uniqueness'],[],1,food,food
4669,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"taste, prefer",['prefer'],"['taste', 'prefer']",0,food,
4670,sin-chew-satay-bee-hoon,Cuttlefish Kang Kong,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"creamier, gravy, less, pungent","['creamier', 'less', 'pungent']","['creamier', 'less', 'pungent']",0,food,food
4671,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"chew, satay, bee, hoon, large, pull, beehoon, soft, strands, white, emerges, peanut, gravy","['chew', 'bee', 'hoon', 'pull', 'beehoon', 'soft', 'strands', 'white', 'emerges']","['chew', 'satay', 'large', 'pull', 'soft', 'white', 'emerges']",0,food,food
4672,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"smooth, tongue",['smooth'],['smooth'],0,food,food
4673,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,gentle,['gentle'],['gentle'],0,food,
4674,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"satay, spice",[],['satay'],0,food,food
4675,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"nuts, virtually, no, oil","['nuts', 'virtually', 'no']","['virtually', 'no']",0,food,food
4676,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"savoury, sweet",['sweet'],"['savoury', 'sweet']",0,food,food
4677,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"carries, notes","['carries', 'notes']","['carries', 'notes']",0,food,
4678,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"giving, deep, umami, without, cloying","['giving', 'deep', 'without', 'cloying']","['giving', 'deep', 'umami', 'without', 'cloying']",1,food,food
4679,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"cured, cuttlefish",['cured'],"['cured', 'cuttlefish']",0,food,
4680,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,slice,['slice'],[],0,food,
4681,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"lean, pork, succulent, prawns","['lean', 'succulent', 'prawns']",['lean'],1,food,food
4682,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,food,"cooked, pink","['cooked', 'pink']","['cooked', 'pink']",0,food,
4683,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,time,"spot, queue, find","['spot', 'find']",['find'],-1,time,time
4684,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,portion,"satay, bee, hoon","['bee', 'hoon']",['satay'],0,,
4685,sin-chew-satay-bee-hoon,Sin Chew Satay Bee Hoon ($6 large),"Pull up the beehoon and soft strands of white emerges from peanut gravy, picking up the creamy thick consistency well. So smooth on your tongue, it's gentle on satay spice and the fragrance of nuts with virtually no oil. More savoury than sweet, light on the heat, it carries notes of curry, giving you deep umami without being cloying. Take it in with the soft chew of cured cuttlefish, a slice of lean pork or their succulent prawns and cockles, fresh and cooked pink. Pair your mouthful with crunchy beansprouts and Kang Kong or tau pok that top it off.
.
You know Sin Chew Satay Bee Hoon #02-162 ($6 large) is a must when it opens only four days a week and closes once ingredients are up. You'll spot the queue before you find it!
.
Full review: http://bit.do/herecomesgin-bukit-timah-food-centre",Gin 💛,@herecomesgin,portion,"closes, ingredients",['closes'],['closes'],0,portion,portion
4686,sin-chew-satay-bee-hoon,Satay craving.,#burrple #6plus #food #foodporn #yum #instafood #TagsForLikes.com #yummy #amazing #instagood #photooftheday #sweet #dinner #lunch #breakfast #fresh #tasty #foodie #delish #delicious #eating #foodpic #foodpics #eat #hungry #foodgasm #hot #foods,Jeremy Tan,@9688,food,"yummy, amazing",['yummy'],"['yummy', 'amazing']",1,food,food
4687,sin-chew-satay-bee-hoon,Satay craving.,#burrple #6plus #food #foodporn #yum #instafood #TagsForLikes.com #yummy #amazing #instagood #photooftheday #sweet #dinner #lunch #breakfast #fresh #tasty #foodie #delish #delicious #eating #foodpic #foodpics #eat #hungry #foodgasm #hot #foods,Jeremy Tan,@9688,food,"dinner, lunch","['dinner', 'lunch']",[],0,,
4688,sin-chew-satay-bee-hoon,One of my fav carbo in Bukit Timah Food Centre.,One of my fav carbo in Bukit Timah Food Centre. No queue tonight!,Keropok Man,@keropokman,time,"bukit, timah, food","['bukit', 'timah', 'food']",['bukit'],0,,
4689,sin-chew-satay-bee-hoon,Satay Bee Hoon $5.50,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"satay, bee",['bee'],['satay'],0,food,
4690,sin-chew-satay-bee-hoon,Satay Bee Hoon $5.50,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"kang, kong, cuttlefish","['kang', 'kong']","['kang', 'cuttlefish']",0,food,
4691,sin-chew-satay-bee-hoon,Satay Bee Hoon $5.50,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,visit,['visit'],[],0,,
4692,sin-chew-satay-bee-hoon,Satay Bee Hoon $5.50,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"food, centre","['food', 'centre']",[],0,,
4693,sin-chew-satay-bee-hoon,Satay Bee Hoon $5.50,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"red, sauce, eat, yong, tau, foo","['red', 'eat', 'yong', 'tau', 'foo']","['red', 'eat', 'yong', 'tau']",0,food,
4694,sin-chew-satay-bee-hoon,Satay Bee Hoon $5.50,"Sin Chew Satay Bee Hoon ($5.50) and Kang Kong cuttlefish ($3.50) is always one of the rave about stalls that make it to the must try list when visit the food centre.
The sauce with the kang kong and cuttlefish is sweet, similar to that of the sweet red sauce that you eat with yong tau foo. The cuttlefish was delightfully chewy with lots of bean sprouts to crunch on with every bite.
Overall, Sin Chew satay bee hoon has its uniqueness in the taste, those prefer the creamier gravy and less pungent in the peanut flavor may please with the dish.
",cptslow yeo,@cptslowyeo,food,"delightfully, chewy","['delightfully', 'chewy']",['delightfully'],1,food,food
