restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
noodle-star-k,Dak Kalguksu,TohFoo .,portion,soup,soup,soup,soup,soup,soup,soup,soup,soup,0.0
noodle-star-k,Dak Kalguksu,TohFoo .,price,overpaid,overpaid,overpaid,overpaid,overpaid,overpaid,overpaid,overpaid,overpaid,-1.0
noodle-star-k,Japchae | Kalkuksu | Jajangmyeon ~$14,Janelle Ng,food,loved japchae,loved japchae,love japcha,loved japchae,loved japchae,love japcha,loved japchae,love japcha,loved japchae,1.0
noodle-star-k,Jjajangmyeon,Xing Wei Chua,ambience,good,good,good,good,good,good,good,good,good,1.0
noodle-star-k,Jjajangmyeon,Xing Wei Chua,food,faultless item caramelised black bean sauce comes mellow sweetness chewy noodles entire bowl good mix mouthful onions entire bowl good mix mouthful,faultless item caramelised black bean sauce come mellow sweetness chewy noodle entire bowl good mix mouthful onion entire bowl good mix mouthful,faultless item caramelis black bean sauc come mellow sweet chewi noodl entir bowl good mix mouth onion entir bowl good mix mouth,faultless item caramelised black bean sauce comes mellow sweetness chewy noodles entire bowl good mix mouthful onions entire bowl good mix mouthful,faultless item caramelised black bean sauce comes mellow sweetness chewy noodles entire bowl good mix mouthful onions entire bowl good mix mouthful,faultless item caramelis black bean sauc come mellow sweet chewi noodl entir bowl good mix mouth onion entir bowl good mix mouth,faultless item caramelised black bean sauce come mellow sweetness chewy noodle entire bowl good mix mouthful onion entire bowl good mix mouthful,faultless item caramelis black bean sauc come mellow sweet chewi noodl entir bowl good mix mouth onion entir bowl good mix mouth,faultless item caramelised black bean sauce come mellow sweetness chewy noodle entire bowl good mix mouthful onion entire bowl good mix mouthful,1.0
noodle-star-k,Yuk Kalguksu,Gladys Tan,food,star comes bowl spicy beef soup containing cooked till soft tender assorted vegetables onion add sweetness flavourful broth right goes right,star come bowl spicy beef soup containing cooked till soft tender assorted vegetable onion add sweetness flavourful broth right go right,star come bowl spici beef soup contain cook till soft tender assort veget onion add sweet flavour broth right goe right,star comes bowl spicy beef soup containing cooked till soft tender assorted vegetables onion add sweetness flavourful broth right goes right,star comes bowl spicy beef soup containing cooked till soft tender assorted vegetables onion add sweetness flavourful broth right goes right,star come bowl spici beef soup contain cook till soft tender assort veget onion add sweet flavour broth right goe right,star come bowl spicy beef soup containing cooked till soft tender assorted vegetable onion add sweetness flavourful broth right go right,star come bowl spici beef soup contain cook till soft tender assort veget onion add sweet flavour broth right goe right,star come bowl spicy beef soup containing cooked till soft tender assorted vegetable onion add sweetness flavourful broth right go right,1.0
northpoint-kfc,International Fried Chicken Day,Doreen Tan,food,fried chicken day kfcsg dinner cos international,fried chicken day kfcsg dinner co international,fri chicken day kfcsg dinner co intern,fried chicken day kfcsg dinner cos international,fried chicken day kfcsg dinner cos international,fri chicken day kfcsg dinner co intern,fried chicken day kfcsg dinner co international,fri chicken day kfcsg dinner co intern,fried chicken day kfcsg dinner co international,0.0
northpoint-kfc,New Item,Doreen Tan,food,new chicken ham twister scrambled egg shredded cheese sliced tomato mayonnaise wrapped tortilla original recipe porridge white coffee,new chicken ham twister scrambled egg shredded cheese sliced tomato mayonnaise wrapped tortilla original recipe porridge white coffee,new chicken ham twister scrambl egg shred chees slice tomato mayonnais wrap tortilla origin recip porridg white coffe,new chicken ham twister scrambled egg shredded cheese sliced tomato mayonnaise wrapped tortilla original recipe porridge white coffee,new chicken ham twister scrambled egg shredded cheese sliced tomato mayonnaise wrapped tortilla original recipe porridge white coffee,new chicken ham twister scrambl egg shred chees slice tomato mayonnais wrap tortilla origin recip porridg white coffe,new chicken ham twister scrambled egg shredded cheese sliced tomato mayonnaise wrapped tortilla original recipe porridge white coffee,new chicken ham twister scrambl egg shred chees slice tomato mayonnais wrap tortilla origin recip porridg white coffe,new chicken ham twister scrambled egg shredded cheese sliced tomato mayonnaise wrapped tortilla original recipe porridge white coffee,0.0
northpoint-kfc,New Item,Doreen Tan,time,liao convenient eat,liao convenient eat,liao conveni eat,liao convenient eat,liao convenient eat,liao conveni eat,liao convenient eat,liao conveni eat,liao convenient eat,1.0
northpoint-kfc,"Rise and Shine with KFC Breakfast Supreme Platter, perfect breakfast for my family especially my little boss.",Cecil Dulam,food,breakfast supreme platter crisp turkey bacon scrambled eggs golden hashbrown sweet plate white coffee,breakfast supreme platter crisp turkey bacon scrambled egg golden hashbrown sweet plate white coffee,breakfast suprem platter crisp turkey bacon scrambl egg golden hashbrown sweet plate white coffe,breakfast supreme platter crisp turkey bacon scrambled eggs golden hashbrown sweet plate white coffee,breakfast supreme platter crisp turkey bacon scrambled eggs golden hashbrown sweet plate white coffee,breakfast suprem platter crisp turkey bacon scrambl egg golden hashbrown sweet plate white coffe,breakfast supreme platter crisp turkey bacon scrambled egg golden hashbrown sweet plate white coffee,breakfast suprem platter crisp turkey bacon scrambl egg golden hashbrown sweet plate white coffe,breakfast supreme platter crisp turkey bacon scrambled egg golden hashbrown sweet plate white coffee,1.0
old-hen-kitchen,Brunch Hangout,Wan Yu Elton Goh,food,old hen coffee bar expanded sandwiched brioche bun beef patty juicy gochujang sauce spread patty giving lack crispy texture chilli crab fries instead hardly taste,old hen coffee bar expanded sandwiched brioche bun beef patty juicy gochujang sauce spread patty giving lack crispy texture chilli crab fry instead hardly taste,old hen coffe bar expand sandwich brioch bun beef patti juici gochujang sauc spread patti give lack crispi textur chilli crab fri instead hardli tast,old hen coffee bar expanded sandwiched brioche bun beef patty juicy gochujang sauce spread patty giving lack crispy texture chilli crab fries instead hardly taste,old hen coffee bar expanded sandwiched brioche bun beef patty juicy gochujang sauce spread patty giving lack crispy texture chilli crab fries instead hardly taste,old hen coffe bar expand sandwich brioch bun beef patti juici gochujang sauc spread patti give lack crispi textur chilli crab fri instead hardli tast,old hen coffee bar expanded sandwiched brioche bun beef patty juicy gochujang sauce spread patty giving lack crispy texture chilli crab fry instead hardly taste,old hen coffe bar expand sandwich brioch bun beef patti juici gochujang sauc spread patti give lack crispi textur chilli crab fri instead hardli tast,old hen coffee bar expanded sandwiched brioche bun beef patty juicy gochujang sauce spread patty giving lack crispy texture chilli crab fry instead hardly taste,0.0
old-hen-kitchen,Brunch Hangout,Wan Yu Elton Goh,price,price,price,price,price,price,price,price,price,price,0.0
old-hen-kitchen,Had to try the •Salmon And Soba [$19]• from @oldhencoffee (Kitchen) since @notanotherkenneth was spamming me with pictures and messages about how good it was!,Kenneth Lim,food,try salmon soba messages good sous vide salmon fork tender flaky interior belied crispy pan seared skin beneath scarlet flesh citrus teriyaki sauce coating soba noodles tasted little similar yusheng addictive marriage sweet savoury notes old hen coffee soba,try salmon soba message good sou vide salmon fork tender flaky interior belied crispy pan seared skin beneath scarlet flesh citrus teriyaki sauce coating soba noodle tasted little similar yusheng addictive marriage sweet savoury note old hen coffee soba,tri salmon soba messag good sou vide salmon fork tender flaki interior beli crispi pan sear skin beneath scarlet flesh citru teriyaki sauc coat soba noodl tast littl similar yusheng addict marriag sweet savouri note old hen coffe soba,try salmon soba messages good sous vide salmon fork tender flaky interior belied crispy pan seared skin beneath scarlet flesh citrus teriyaki sauce coating soba noodles tasted little similar yusheng addictive marriage sweet savoury notes old hen coffee soba,try salmon soba messages good sous vide salmon fork tender flaky interior belied crispy pan seared skin beneath scarlet flesh citrus teriyaki sauce coating soba noodles tasted little similar yusheng addictive marriage sweet savoury notes old hen coffee soba,tri salmon soba messag good sou vide salmon fork tender flaki interior beli crispi pan sear skin beneath scarlet flesh citru teriyaki sauc coat soba noodl tast littl similar yusheng addict marriag sweet savouri note old hen coffe soba,try salmon soba message good sou vide salmon fork tender flaky interior belied crispy pan seared skin beneath scarlet flesh citrus teriyaki sauce coating soba noodle tasted little similar yusheng addictive marriage sweet savoury note old hen coffee soba,tri salmon soba messag good sou vide salmon fork tender flaki interior beli crispi pan sear skin beneath scarlet flesh citru teriyaki sauc coat soba noodl tast littl similar yusheng addict marriag sweet savouri note old hen coffe soba,try salmon soba message good sou vide salmon fork tender flaky interior belied crispy pan seared skin beneath scarlet flesh citrus teriyaki sauce coating soba noodle tasted little similar yusheng addictive marriage sweet savoury note old hen coffee soba,1.0
old-hen-kitchen,Had to try the •Salmon And Soba [$19]• from @oldhencoffee (Kitchen) since @notanotherkenneth was spamming me with pictures and messages about how good it was!,Kenneth Lim,service,spamming pictures messages good super friendly waiter old hen coffee guiding,spamming picture message good super friendly waiter old hen coffee guiding,spam pictur messag good super friendli waiter old hen coffe guid,spamming pictures messages good super friendly waiter old hen coffee guiding,spamming pictures messages good super friendly waiter old hen coffee guiding,spam pictur messag good super friendli waiter old hen coffe guid,spamming picture message good super friendly waiter old hen coffee guiding,spam pictur messag good super friendli waiter old hen coffe guid,spamming picture message good super friendly waiter old hen coffee guiding,1.0
old-hen-kitchen,Matcha Affogato,Xing Wei Chua,food,koicha vanilla bean ice cream tea little bit umami lingering saltiness speculoos cookie crumbs adding sweet crunch,koicha vanilla bean ice cream tea little bit umami lingering saltiness speculoos cookie crumb adding sweet crunch,koicha vanilla bean ice cream tea littl bit umami linger salti speculoo cooki crumb ad sweet crunch,koicha vanilla bean ice cream tea little bit umami lingering saltiness speculoos cookie crumbs adding sweet crunch,koicha vanilla bean ice cream tea little bit umami lingering saltiness speculoos cookie crumbs adding sweet crunch,koicha vanilla bean ice cream tea littl bit umami linger salti speculoo cooki crumb ad sweet crunch,koicha vanilla bean ice cream tea little bit umami lingering saltiness speculoos cookie crumb adding sweet crunch,koicha vanilla bean ice cream tea littl bit umami linger salti speculoo cooki crumb ad sweet crunch,koicha vanilla bean ice cream tea little bit umami lingering saltiness speculoos cookie crumb adding sweet crunch,1.0
old-hen-kitchen,Pop over to Old Hen Kitchen for late lunch with my dearest boy and jie yesterday.,Diana Tan,food,fish change fries chili crab,fish change fry chili crab,fish chang fri chili crab,fish change fries chili crab,fish change fries chili crab,fish chang fri chili crab,fish change fry chili crab,fish chang fri chili crab,fish change fry chili crab,0.0
old-hen-kitchen,Salmon and Soba,Ikigai J,ambience,filled paintings,filled painting,fill paint,filled paintings,filled paintings,fill paint,filled painting,fill paint,filled painting,0.0
old-hen-kitchen,Salmon and Soba,Ikigai J,food,salmon soba dec sun warm old hen kitchen crispy skin portobello aglio olio good got coffee beans nylon not bad matcha milk plain water salmon soba salmon soba,salmon soba dec sun warm old hen kitchen crispy skin portobello aglio olio good got coffee bean nylon not bad matcha milk plain water salmon soba salmon soba,salmon soba dec sun warm old hen kitchen crispi skin portobello aglio olio good got coffe bean nylon not bad matcha milk plain water salmon soba salmon soba,salmon soba dec sun warm old hen kitchen crispy skin portobello aglio olio good got coffee beans nylon not bad matcha milk plain water salmon soba salmon soba,salmon soba dec sun warm old hen kitchen crispy skin portobello aglio olio good got coffee beans nylon not bad matcha milk plain water salmon soba salmon soba,salmon soba dec sun warm old hen kitchen crispi skin portobello aglio olio good got coffe bean nylon not bad matcha milk plain water salmon soba salmon soba,salmon soba dec sun warm old hen kitchen crispy skin portobello aglio olio good got coffee bean nylon not bad matcha milk plain water salmon soba salmon soba,salmon soba dec sun warm old hen kitchen crispi skin portobello aglio olio good got coffe bean nylon not bad matcha milk plain water salmon soba salmon soba,salmon soba dec sun warm old hen kitchen crispy skin portobello aglio olio good got coffee bean nylon not bad matcha milk plain water salmon soba salmon soba,1.0
old-hen-kitchen,Salmon and Soba,Ikigai J,service,good served politely feel welcomed,good served politely feel welcomed,good serv polit feel welcom,good served politely feel welcomed,good served politely feel welcomed,good serv polit feel welcom,good served politely feel welcomed,good serv polit feel welcom,good served politely feel welcomed,1.0
old-world-bakuteh,Breakfast For Champions,Nick Chua,food,mixed organ porridge,mixed organ porridge,mix organ porridg,mixed organ porridge,mixed organ porridge,mix organ porridg,mixed organ porridge,mix organ porridg,mixed organ porridge,0.0
old-world-bakuteh,Finally i tried the fried Porridge from Old World Bakuteh. This time I texted them at WhatsApp and tell want to place order and will collect the next day.,Cecil Dulam,food,fried porridge old world bakuteh slice pork slice pork,fried porridge old world bakuteh slice pork slice pork,fri porridg old world bakuteh slice pork slice pork,fried porridge old world bakuteh slice pork slice pork,fried porridge old world bakuteh slice pork slice pork,fri porridg old world bakuteh slice pork slice pork,fried porridge old world bakuteh slice pork slice pork,fri porridg old world bakuteh slice pork slice pork,fried porridge old world bakuteh slice pork slice pork,0.0
old-world-bakuteh,Finally i tried the fried Porridge from Old World Bakuteh. This time I texted them at WhatsApp and tell want to place order and will collect the next day.,Cecil Dulam,portion,comes lot ingredients like big intestine comes lot ingredients like big intestine,come lot ingredient like big intestine come lot ingredient like big intestine,come lot ingredi like big intestin come lot ingredi like big intestin,comes lot ingredients like big intestine comes lot ingredients like big intestine,comes lot ingredients like big intestine comes lot ingredients like big intestine,come lot ingredi like big intestin come lot ingredi like big intestin,come lot ingredient like big intestine come lot ingredient like big intestine,come lot ingredi like big intestin come lot ingredi like big intestin,come lot ingredient like big intestine come lot ingredient like big intestine,1.0
old-world-bakuteh,Mee Sua 0.5nett,Wuu Yyiizzhhoouu,food,ask questions like good fishball noodles lard taste ask questions like good fishball,ask question like good fishball noodle lard taste ask question like good fishball,ask question like good fishbal noodl lard tast ask question like good fishbal,ask questions like good fishball noodles lard taste ask questions like good fishball,ask questions like good fishball noodles lard taste ask questions like good fishball,ask question like good fishbal noodl lard tast ask question like good fishbal,ask question like good fishball noodle lard taste ask question like good fishball,ask question like good fishbal noodl lard tast ask question like good fishbal,ask question like good fishball noodle lard taste ask question like good fishball,1.0
old-world-bakuteh,Old World kinda simple goodness,Chubby Cheeks,food,strong peppery spice fried porridge sliced pork fried extremely savoury slices cooked sliced pork,strong peppery spice fried porridge sliced pork fried extremely savoury slice cooked sliced pork,strong pepperi spice fri porridg slice pork fri extrem savouri slice cook slice pork,strong peppery spice fried porridge sliced pork fried extremely savoury slices cooked sliced pork,strong peppery spice fried porridge sliced pork fried extremely savoury slices cooked sliced pork,strong pepperi spice fri porridg slice pork fri extrem savouri slice cook slice pork,strong peppery spice fried porridge sliced pork fried extremely savoury slice cooked sliced pork,strong pepperi spice fri porridg slice pork fri extrem savouri slice cook slice pork,strong peppery spice fried porridge sliced pork fried extremely savoury slice cooked sliced pork,1.0
old-world-bakuteh,Old World kinda simple goodness,Chubby Cheeks,portion,size larger size larger pretty generous serving,size larger size larger pretty generous serving,size larger size larger pretti gener serv,size larger size larger pretty generous serving,size larger size larger pretty generous serving,size larger size larger pretti gener serv,size larger size larger pretty generous serving,size larger size larger pretti gener serv,size larger size larger pretty generous serving,1.0
old-world-bakuteh,Old World kinda simple goodness,Chubby Cheeks,price,cheaper price cheaper price cheapest porridge,cheaper price cheaper price cheapest porridge,cheaper price cheaper price cheapest porridg,cheaper price cheaper price cheapest porridge,cheaper price cheaper price cheapest porridge,cheaper price cheaper price cheapest porridg,cheaper price cheaper price cheapest porridge,cheaper price cheaper price cheapest porridg,cheaper price cheaper price cheapest porridge,1.0
old-world-bakuteh,Tender Bak Kut Teh With An Interesting Menu?,Jason Ng,food,bak kut teh interesting menu heard stall famous decided try slabs pork ribs tender sauce meat good fried porridge basically light smoky taste meat soup good,bak kut teh interesting menu heard stall famous decided try slab pork rib tender sauce meat good fried porridge basically light smoky taste meat soup good,bak kut teh interest menu heard stall famou decid tri slab pork rib tender sauc meat good fri porridg basic light smoki tast meat soup good,bak kut teh interesting menu heard stall famous decided try slabs pork ribs tender sauce meat good fried porridge basically light smoky taste meat soup good,bak kut teh interesting menu heard stall famous decided try slabs pork ribs tender sauce meat good fried porridge basically light smoky taste meat soup good,bak kut teh interest menu heard stall famou decid tri slab pork rib tender sauc meat good fri porridg basic light smoki tast meat soup good,bak kut teh interesting menu heard stall famous decided try slab pork rib tender sauce meat good fried porridge basically light smoky taste meat soup good,bak kut teh interest menu heard stall famou decid tri slab pork rib tender sauc meat good fri porridg basic light smoki tast meat soup good,bak kut teh interesting menu heard stall famous decided try slab pork rib tender sauce meat good fried porridge basically light smoky taste meat soup good,1.0
old-world-bakuteh,Tender Bak Kut Teh With An Interesting Menu?,Jason Ng,portion,disappointing portion,disappointing portion,disappoint portion,disappointing portion,disappointing portion,disappoint portion,disappointing portion,disappoint portion,disappointing portion,-1.0
old-world-bakuteh,Tender Bak Kut Teh With An Interesting Menu?,Jason Ng,price,pretty worth place,pretty worth place,pretti worth place,pretty worth place,pretty worth place,pretti worth place,pretty worth place,pretti worth place,pretty worth place,1.0
origin-bar,A well-deserved treat after a long week.,Kat X,food,italian risotto prawns steak,italian risotto prawn steak,italian risotto prawn steak,italian risotto prawns steak,italian risotto prawns steak,italian risotto prawn steak,italian risotto prawn steak,italian risotto prawn steak,italian risotto prawn steak,0.0
origin-bar,"Any day is a good day to come here for a couple of cocktails, with great sliders and camembert cheese.",Justin Teo,food,day come couple cocktails great sliders camembert day come couple cocktails great sliders camembert,day come couple cocktail great slider camembert day come couple cocktail great slider camembert,day come coupl cocktail great slider camembert day come coupl cocktail great slider camembert,day come couple cocktails great sliders camembert day come couple cocktails great sliders camembert,day come couple cocktails great sliders camembert day come couple cocktails great sliders camembert,day come coupl cocktail great slider camembert day come coupl cocktail great slider camembert,day come couple cocktail great slider camembert day come couple cocktail great slider camembert,day come coupl cocktail great slider camembert day come coupl cocktail great slider camembert,day come couple cocktail great slider camembert day come couple cocktail great slider camembert,1.0
origin-bar,"Any day is a good day to come here for a couple of cocktails, with great sliders and camembert cheese.",Justin Teo,time,best time,best time,best time,best time,best time,best time,best time,best time,best time,1.0
origin-bar,"Fernet Chocolate Freeze Balls (S$14++) || @OriginBar65, @ShangrilaSG
.",The Hedgehog Knows,food,freeze balls originbar shangrilasg cold chocolate heavenly explosion premium dark bitter fernet branca bourbon,freeze ball originbar shangrilasg cold chocolate heavenly explosion premium dark bitter fernet branca bourbon,freez ball originbar shangrilasg cold chocol heavenli explos premium dark bitter fernet branca bourbon,freeze balls originbar shangrilasg cold chocolate heavenly explosion premium dark bitter fernet branca bourbon,freeze balls originbar shangrilasg cold chocolate heavenly explosion premium dark bitter fernet branca bourbon,freez ball originbar shangrilasg cold chocol heavenli explos premium dark bitter fernet branca bourbon,freeze ball originbar shangrilasg cold chocolate heavenly explosion premium dark bitter fernet branca bourbon,freez ball originbar shangrilasg cold chocol heavenli explos premium dark bitter fernet branca bourbon,freeze ball originbar shangrilasg cold chocolate heavenly explosion premium dark bitter fernet branca bourbon,1.0
origin-bar,Origin Bar,Yong Kai,food,flavours showcases fresh chips battered perfection finest freshness driven ingredients flavours tropical splendour,flavour showcase fresh chip battered perfection finest freshness driven ingredient flavour tropical splendour,flavour showcas fresh chip batter perfect finest fresh driven ingredi flavour tropic splendour,flavours showcases fresh chips battered perfection finest freshness driven ingredients flavours tropical splendour,flavours showcases fresh chips battered perfection finest freshness driven ingredients flavours tropical splendour,flavour showcas fresh chip batter perfect finest fresh driven ingredi flavour tropic splendour,flavour showcase fresh chip battered perfection finest freshness driven ingredient flavour tropical splendour,flavour showcas fresh chip batter perfect finest fresh driven ingredi flavour tropic splendour,flavour showcase fresh chip battered perfection finest freshness driven ingredient flavour tropical splendour,1.0
origin-bar,Prolly one of the best prawn risotto I’ve ever had 🦐🦐🦐.,Kat X,food,best prawn risotto,best prawn risotto,best prawn risotto,best prawn risotto,best prawn risotto,best prawn risotto,best prawn risotto,best prawn risotto,best prawn risotto,1.0
oven-fried-chicken,Chimaek made healthier with a oven roasted chicken which still retained the crunchy texture of its deep fried equivalent.,Mushy Munching,food,roasted chicken retained crunchy texture deep,roasted chicken retained crunchy texture deep,roast chicken retain crunchi textur deep,roasted chicken retained crunchy texture deep,roasted chicken retained crunchy texture deep,roast chicken retain crunchi textur deep,roasted chicken retained crunchy texture deep,roast chicken retain crunchi textur deep,roasted chicken retained crunchy texture deep,0.0
oven-fried-chicken,"Fries and Fried Chicken - the best combi 😋
.",Agnes Chow,food,fried chicken best combi,fried chicken best combi,fri chicken best combi,fried chicken best combi,fried chicken best combi,fri chicken best combi,fried chicken best combi,fri chicken best combi,fried chicken best combi,1.0
oven-fried-chicken,Set Lunch,Alicia Ho,food,korean fried korean fried,korean fried korean fried,korean fri korean fri,korean fried korean fried,korean fried korean fried,korean fri korean fri,korean fried korean fried,korean fri korean fri,korean fried korean fried,0.0
oven-fried-chicken,Set Lunch,Alicia Ho,price,serving affordable lunch sets ofc situation telok ayer cbd crowd lazy walk tanjong pagar like affordable lunch sets ofc situation telok ayer cbd crowd lazy walk tanjong pagar like,serving affordable lunch set ofc situation telok ayer cbd crowd lazy walk tanjong pagar like affordable lunch set ofc situation telok ayer cbd crowd lazy walk tanjong pagar like,serv afford lunch set ofc situat telok ayer cbd crowd lazi walk tanjong pagar like afford lunch set ofc situat telok ayer cbd crowd lazi walk tanjong pagar like,serving affordable lunch sets ofc situation telok ayer cbd crowd lazy walk tanjong pagar like affordable lunch sets ofc situation telok ayer cbd crowd lazy walk tanjong pagar like,serving affordable lunch sets ofc situation telok ayer cbd crowd lazy walk tanjong pagar like affordable lunch sets ofc situation telok ayer cbd crowd lazy walk tanjong pagar like,serv afford lunch set ofc situat telok ayer cbd crowd lazi walk tanjong pagar like afford lunch set ofc situat telok ayer cbd crowd lazi walk tanjong pagar like,serving affordable lunch set ofc situation telok ayer cbd crowd lazy walk tanjong pagar like affordable lunch set ofc situation telok ayer cbd crowd lazy walk tanjong pagar like,serv afford lunch set ofc situat telok ayer cbd crowd lazi walk tanjong pagar like afford lunch set ofc situat telok ayer cbd crowd lazi walk tanjong pagar like,serving affordable lunch set ofc situation telok ayer cbd crowd lazy walk tanjong pagar like affordable lunch set ofc situation telok ayer cbd crowd lazy walk tanjong pagar like,1.0
oven-fried-chicken,"Spicy Kfc, Soy Kfc, Seafood Pancake, Army Stew",Victoria Cheung,ambience,small cosy ish vibe rly,small cosy ish vibe rly,small cosi ish vibe rli,small cosy ish vibe rly,small cosy ish vibe rly,small cosi ish vibe rli,small cosy ish vibe rly,small cosi ish vibe rli,small cosy ish vibe rly,1.0
oven-fried-chicken,"Spicy Kfc, Soy Kfc, Seafood Pancake, Army Stew",Victoria Cheung,food,spicy kfc soy seafood pancake likely army stew pretty solidos tasty af spicy kfc soy seafood pancake spicy kfc soy seafood pancake spicy kfc soy seafood pancake,spicy kfc soy seafood pancake likely army stew pretty solidos tasty af spicy kfc soy seafood pancake spicy kfc soy seafood pancake spicy kfc soy seafood pancake,spici kfc soy seafood pancak like armi stew pretti solido tasti af spici kfc soy seafood pancak spici kfc soy seafood pancak spici kfc soy seafood pancak,spicy kfc soy seafood pancake likely army stew pretty solidos tasty af spicy kfc soy seafood pancake spicy kfc soy seafood pancake spicy kfc soy seafood pancake,spicy kfc soy seafood pancake likely army stew pretty solidos tasty af spicy kfc soy seafood pancake spicy kfc soy seafood pancake spicy kfc soy seafood pancake,spici kfc soy seafood pancak like armi stew pretti solido tasti af spici kfc soy seafood pancak spici kfc soy seafood pancak spici kfc soy seafood pancak,spicy kfc soy seafood pancake likely army stew pretty solidos tasty af spicy kfc soy seafood pancake spicy kfc soy seafood pancake spicy kfc soy seafood pancake,spici kfc soy seafood pancak like armi stew pretti solido tasti af spici kfc soy seafood pancak spici kfc soy seafood pancak spici kfc soy seafood pancak,spicy kfc soy seafood pancake likely army stew pretty solidos tasty af spicy kfc soy seafood pancake spicy kfc soy seafood pancake spicy kfc soy seafood pancake,1.0
oyster-bar-wine-dining-wharf,Grilled Scallops,Shan 🍦,food,grlic butter basil sauce good combination tad overcooked good combination greens,grlic butter basil sauce good combination tad overcooked good combination green,grlic butter basil sauc good combin tad overcook good combin green,grlic butter basil sauce good combination tad overcooked good combination greens,grlic butter basil sauce good combination tad overcooked good combination greens,grlic butter basil sauc good combin tad overcook good combin green,grlic butter basil sauce good combination tad overcooked good combination green,grlic butter basil sauc good combin tad overcook good combin green,grlic butter basil sauce good combination tad overcooked good combination green,1.0
oyster-bar-wine-dining-wharf,Grilled Scallops,Shan 🍦,portion,overcooked small,overcooked small,overcook small,overcooked small,overcooked small,overcook small,overcooked small,overcook small,overcooked small,-1.0
paiks-bibimbap,Marinated Tofu Bibimbap,Andrea Woo,food,actually taste tofu marinated marinated ca marination not salty overpowering taste good taste good,actually taste tofu marinated marinated ca marination not salty overpowering taste good taste good,actual tast tofu marin marin ca marin not salti overpow tast good tast good,actually taste tofu marinated marinated ca marination not salty overpowering taste good taste good,actually taste tofu marinated marinated ca marination not salty overpowering taste good taste good,actual tast tofu marin marin ca marin not salti overpow tast good tast good,actually taste tofu marinated marinated ca marination not salty overpowering taste good taste good,actual tast tofu marin marin ca marin not salti overpow tast good tast good,actually taste tofu marinated marinated ca marination not salty overpowering taste good taste good,1.0
paiks-bibimbap,Marinated Tofu Bibimbap,Andrea Woo,service,vegetarian friendly food,vegetarian friendly food,vegetarian friendli food,vegetarian friendly food,vegetarian friendly food,vegetarian friendli food,vegetarian friendly food,vegetarian friendli food,vegetarian friendly food,1.0
paiks-bibimbap,Spicy Bibim noodle!,Ms Foodie,food,firm chewy texture special spicy sauce nt overly spicy meat,firm chewy texture special spicy sauce nt overly spicy meat,firm chewi textur special spici sauc nt overli spici meat,firm chewy texture special spicy sauce nt overly spicy meat,firm chewy texture special spicy sauce nt overly spicy meat,firm chewi textur special spici sauc nt overli spici meat,firm chewy texture special spicy sauce nt overly spicy meat,firm chewi textur special spici sauc nt overli spici meat,firm chewy texture special spicy sauce nt overly spicy meat,1.0
paiks-bibimbap,Steamed Egg | $3,Jaslyn Tan,food,cooked soy sauce,cooked soy sauce,cook soy sauc,cooked soy sauce,cooked soy sauce,cook soy sauc,cooked soy sauce,cook soy sauc,cooked soy sauce,0.0
paiks-bibimbap,이 식당에서 비빔밥 종류가 많아고 맛도 괜찮아요.,Kar Yan Yeong,food,basically ate lot teriyaki chicken bibimbap bomb not pic mixed liao korean fusion food mixed liao korean fusion food,basically ate lot teriyaki chicken bibimbap bomb not pic mixed liao korean fusion food mixed liao korean fusion food,basic ate lot teriyaki chicken bibimbap bomb not pic mix liao korean fusion food mix liao korean fusion food,basically ate lot teriyaki chicken bibimbap bomb not pic mixed liao good korean fusion food mixed liao good korean fusion food,basically ate lot teriyaki chicken bibimbap bomb not pic mixed liao emojigood korean fusion food mixed liao emojigood korean fusion food,basic ate lot teriyaki chicken bibimbap bomb not pic mix liao good korean fusion food mix liao good korean fusion food,basically ate lot teriyaki chicken bibimbap bomb not pic mixed liao good korean fusion food mixed liao good korean fusion food,basic ate lot teriyaki chicken bibimbap bomb not pic mix liao emojigood korean fusion food mix liao emojigood korean fusion food,basically ate lot teriyaki chicken bibimbap bomb not pic mixed liao emojigood korean fusion food mixed liao emojigood korean fusion food,1.0
penangfood-toa-payoh,Char Kway Teow,Lim Hui Xian,food,good kway teow good,good kway teow good,good kway teow good,good kway teow good,good kway teow good,good kway teow good,good kway teow good,good kway teow good,good kway teow good,1.0
penangfood-toa-payoh,Char Kway Teow,Lim Hui Xian,portion,increased standard dropped drastically,increased standard dropped drastically,increas standard drop drastic,increased standard dropped drastically,increased standard dropped drastically,increas standard drop drastic,increased standard dropped drastically,increas standard drop drastic,increased standard dropped drastically,0.0
