model,analyzer,lowercase,ngram_range,aspect,type,C,class_weight,penalty,solver,val_f1,val_recall,val_precision,val_accuracy,test_f1,test_recall,test_precision,test_accuracy,alpha,gamma,kernel,criterion,min_samples_split,strategy
svm,word,True,"(1, 1)",original,lemma,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 1)",original,lemma,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 1)",original,lemma,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 1)",original,stem,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 1)",original,stem,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 1)",original,stem,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 1)",original,stem,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 2)",original,original,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 2)",original,original,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 2)",original,original,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 2)",original,original,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 2)",original,original,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 2)",original,original,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 2)",original,lemma,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 2)",original,lemma,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 2)",original,lemma,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 2)",original,lemma,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 2)",original,lemma,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 2)",original,lemma,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 2)",original,stem,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 2)",original,stem,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 2)",original,stem,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 2)",original,stem,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 2)",original,stem,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 2)",original,stem,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 3)",original,original,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 3)",original,original,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 3)",original,original,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 3)",original,original,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 3)",original,original,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 3)",original,original,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 3)",original,lemma,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 3)",original,lemma,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 3)",original,lemma,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 3)",original,lemma,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 3)",original,lemma,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 3)",original,lemma,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 3)",original,stem,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 3)",original,stem,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 3)",original,stem,0.5,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,sigmoid,,,
svm,word,True,"(1, 3)",original,stem,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,poly,,,
svm,word,True,"(1, 3)",original,stem,1.0,balanced,,,0.6103525735463066,0.7257019438444925,0.5266433112996749,0.7257019438444925,0.1497781831750902,0.31365313653136534,0.0983782900559633,0.31365313653136534,,auto,rbf,,,
svm,word,True,"(1, 3)",new_aspect_1,stem,0.5,balanced,,,0.6100860584852293,0.6904133685136323,0.7081639081068508,0.6904133685136323,0.5404914325418221,0.6068204613841525,0.6849328921341671,0.6068204613841525,,scale,poly,,,
svm,word,True,"(1, 2)",new_aspect_1,original,1.0,,,,0.61006386596039,0.6974494283201407,0.7217549181700391,0.6974494283201407,0.5320350546769183,0.60481444332999,0.7189630709689272,0.60481444332999,,scale,poly,,,
logreg,word,True,"(1, 1)",new_aspect_2,stem,0.5,balanced,l2,lbfgs,0.6092095116601718,0.6035714285714285,0.6170309836339415,0.6035714285714285,0.6691116344370651,0.5877712031558185,0.8001612803192342,0.5877712031558185,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,stem,0.5,balanced,l2,newton-cg,0.6092095116601718,0.6035714285714285,0.6170309836339415,0.6035714285714285,0.6691116344370651,0.5877712031558185,0.8001612803192342,0.5877712031558185,,,,,,
logreg,word,True,"(1, 3)",new_aspect_2,lemma,0.5,,none,newton-cg,0.6087239121078104,0.6375,0.6236351005338814,0.6375,0.6975099490172498,0.6390532544378699,0.7805702247389592,0.6390532544378699,,,,,,
logreg,word,True,"(1, 3)",new_aspect_2,lemma,1.0,,none,newton-cg,0.6087239121078104,0.6375,0.6236351005338814,0.6375,0.6975099490172498,0.6390532544378699,0.7805702247389592,0.6390532544378699,,,,,,
logreg,word,True,"(1, 3)",new_aspect_2,lemma,1.5,,none,newton-cg,0.6087239121078104,0.6375,0.6236351005338814,0.6375,0.6975099490172498,0.6390532544378699,0.7805702247389592,0.6390532544378699,,,,,,
rf,word,True,"(1, 3)",new_aspect_2,stem,,balanced,,,0.6086506737832055,0.6410714285714286,0.6272527339424142,0.6410714285714286,0.6768021666166627,0.6035502958579881,0.7870334530184206,0.6035502958579881,,,,gini,5.0,
svm,word,True,"(1, 3)",new_aspect_1,original,1.0,,,,0.6084087050205889,0.6965699208443272,0.7203868248464185,0.6965699208443272,0.5311976277797406,0.60481444332999,0.7250074974534596,0.60481444332999,,scale,poly,,,
logreg,word,True,"(1, 1)",new_aspect_2,stem,1.5,,l2,lbfgs,0.6081778528489056,0.6517857142857143,0.6501946321499953,0.6517857142857143,0.7446272185856726,0.727810650887574,0.7923767421150653,0.727810650887574,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,stem,1.5,,l2,newton-cg,0.6081778528489056,0.6517857142857143,0.6501946321499953,0.6517857142857143,0.7446272185856726,0.727810650887574,0.7923767421150653,0.727810650887574,,,,,,
nb,word,True,"(1, 3)",new_aspect_2,original,,,,,0.6080685609285498,0.6357142857142857,0.621681820427929,0.6357142857142857,0.7408346988745271,0.7001972386587771,0.7984670843123215,0.7001972386587771,0.0,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,stem,0.5,balanced,none,lbfgs,0.6076525263851882,0.6339285714285714,0.6390402854263397,0.6339285714285714,0.6667671830370585,0.5976331360946746,0.7785058678863761,0.5976331360946746,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,stem,1.0,balanced,none,lbfgs,0.6076525263851882,0.6339285714285714,0.6390402854263397,0.6339285714285714,0.6667671830370585,0.5976331360946746,0.7785058678863761,0.5976331360946746,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,stem,1.5,balanced,none,lbfgs,0.6076525263851882,0.6339285714285714,0.6390402854263397,0.6339285714285714,0.6667671830370585,0.5976331360946746,0.7785058678863761,0.5976331360946746,,,,,,
svm,word,True,"(1, 1)",new_aspect_2,original,1.0,balanced,,,0.6071101037627082,0.5946428571428571,0.6283239348370928,0.5946428571428571,0.6427047477509392,0.5581854043392505,0.7968103157577622,0.5581854043392505,,scale,sigmoid,,,
logreg,word,True,"(1, 2)",new_aspect_2,original,0.5,,none,newton-cg,0.6063852445224395,0.6321428571428571,0.6183219120247422,0.6321428571428571,0.7101549795524019,0.6528599605522682,0.7892875806303571,0.6528599605522682,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,original,1.0,,none,newton-cg,0.6063852445224395,0.6321428571428571,0.6183219120247422,0.6321428571428571,0.7101549795524019,0.6528599605522682,0.7892875806303571,0.6528599605522682,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,original,1.5,,none,newton-cg,0.6063852445224395,0.6321428571428571,0.6183219120247422,0.6321428571428571,0.7101549795524019,0.6528599605522682,0.7892875806303571,0.6528599605522682,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,lemma,1.5,balanced,l2,lbfgs,0.6063152309980023,0.6107142857142858,0.6100729004569287,0.6107142857142858,0.6728853732412712,0.5996055226824457,0.7868026638204476,0.5996055226824457,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,lemma,1.5,balanced,l2,newton-cg,0.6063152309980023,0.6107142857142858,0.6100729004569287,0.6107142857142858,0.6728853732412712,0.5996055226824457,0.7868026638204476,0.5996055226824457,,,,,,
rf,word,True,"(1, 3)",new_aspect_2,stem,,balanced,,,0.6060703453388173,0.6428571428571429,0.6319482225820573,0.6428571428571429,0.6766343962554066,0.6015779092702169,0.7926036501829855,0.6015779092702169,,,,entropy,5.0,
svm,word,True,"(1, 1)",new_aspect_2,lemma,1.0,balanced,,,0.606010277183414,0.5928571428571429,0.6277163020429999,0.5928571428571429,0.6352511538173364,0.5522682445759369,0.7864378796782626,0.5522682445759369,,scale,sigmoid,,,
svm,word,True,"(1, 1)",new_aspect_1,stem,0.5,,,,0.6059314556206248,0.6965699208443272,0.7210601128528822,0.6965699208443272,0.49184361102880786,0.5847542627883651,0.7223675777785246,0.5847542627883651,,scale,poly,,,
svm,word,True,"(1, 1)",new_aspect_2,stem,1.5,balanced,,,0.6058874422464412,0.6303571428571428,0.6127221890755302,0.6303571428571428,0.709302985713242,0.6528599605522682,0.7906548993047001,0.6528599605522682,,scale,rbf,,,
rf,word,True,"(1, 1)",new_aspect_2,stem,,balanced_subsample,,,0.6058679364237202,0.6375,0.6278974564790969,0.6375,0.6845317282075438,0.6094674556213018,0.8027070466508006,0.6094674556213018,,,,entropy,10.0,
svm,word,True,"(1, 1)",new_aspect_2,stem,1.5,,,,0.6058248941164798,0.65,0.6470098526834351,0.65,0.7516391987694668,0.7317554240631163,0.8060215188420317,0.7317554240631163,,scale,rbf,,,
logreg,word,True,"(1, 1)",new_aspect_2,lemma,1.0,balanced,l2,lbfgs,0.605536868624332,0.6107142857142858,0.6074891724943979,0.6107142857142858,0.6722034548447632,0.5976331360946746,0.791166412172603,0.5976331360946746,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,lemma,1.0,balanced,l2,newton-cg,0.605536868624332,0.6107142857142858,0.6074891724943979,0.6107142857142858,0.6722034548447632,0.5976331360946746,0.791166412172603,0.5976331360946746,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,stem,0.5,,none,lbfgs,0.6053625956260353,0.6285714285714286,0.6145395801702862,0.6285714285714286,0.6970456407972341,0.6331360946745562,0.7861159756456115,0.6331360946745562,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,stem,1.0,,none,lbfgs,0.6053625956260353,0.6285714285714286,0.6145395801702862,0.6285714285714286,0.6970456407972341,0.6331360946745562,0.7861159756456115,0.6331360946745562,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,stem,1.5,,none,lbfgs,0.6053625956260353,0.6285714285714286,0.6145395801702862,0.6285714285714286,0.6970456407972341,0.6331360946745562,0.7861159756456115,0.6331360946745562,,,,,,
rf,word,True,"(1, 1)",new_aspect_2,stem,,balanced_subsample,,,0.6048222818056892,0.6410714285714286,0.630767257922602,0.6410714285714286,0.6826050430252616,0.611439842209073,0.7893940052856699,0.611439842209073,,,,entropy,5.0,
logreg,word,True,"(1, 2)",new_aspect_2,lemma,0.5,,none,newton-cg,0.6045308098576766,0.6303571428571428,0.6170113171591615,0.6303571428571428,0.7057640062721169,0.6489151873767258,0.785135694306258,0.6489151873767258,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,lemma,1.0,,none,newton-cg,0.6045308098576766,0.6303571428571428,0.6170113171591615,0.6303571428571428,0.7057640062721169,0.6489151873767258,0.785135694306258,0.6489151873767258,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,lemma,1.5,,none,newton-cg,0.6045308098576766,0.6303571428571428,0.6170113171591615,0.6303571428571428,0.7057640062721169,0.6489151873767258,0.785135694306258,0.6489151873767258,,,,,,
nb,word,True,"(1, 1)",new_aspect_2,stem,,,,,0.6041139501622752,0.6339285714285714,0.6191127601401957,0.6339285714285714,0.7295706840204305,0.7080867850098619,0.7734487285258574,0.7080867850098619,0.0,,,,,
nb,word,True,"(1, 3)",new_aspect_2,lemma,,,,,0.603914331535521,0.6339285714285714,0.621484498053434,0.6339285714285714,0.7424609971029069,0.6982248520710059,0.8071773468029168,0.6982248520710059,0.0,,,,,
rf,word,True,"(1, 2)",new_aspect_2,stem,,balanced_subsample,,,0.6036726795125913,0.6339285714285714,0.6138449011753431,0.6339285714285714,0.6847081487555867,0.6094674556213018,0.7962400950058642,0.6094674556213018,,,,gini,5.0,
logreg,word,True,"(1, 1)",new_aspect_2,original,1.0,balanced,l2,lbfgs,0.6035458555891993,0.6107142857142858,0.6057671505338823,0.6107142857142858,0.6899013332894788,0.6232741617357002,0.7860783915267407,0.6232741617357002,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,original,1.0,balanced,l2,newton-cg,0.6035458555891993,0.6107142857142858,0.6057671505338823,0.6107142857142858,0.6899013332894788,0.6232741617357002,0.7860783915267407,0.6232741617357002,,,,,,
rf,word,True,"(1, 3)",new_aspect_2,stem,,balanced_subsample,,,0.6035336562264191,0.6375,0.6225663813912662,0.6375,0.6723155056619344,0.5976331360946746,0.7853134754217652,0.5976331360946746,,,,entropy,5.0,
rf,word,True,"(1, 2)",new_aspect_2,stem,,balanced_subsample,,,0.603399436694871,0.6375,0.6219113307980201,0.6375,0.6786852145864692,0.6055226824457594,0.7913445240733525,0.6055226824457594,,,,entropy,10.0,
logreg,word,True,"(1, 1)",new_aspect_2,original,0.5,balanced,l2,lbfgs,0.6033357969249526,0.6089285714285714,0.6064744897959183,0.6089285714285714,0.6641029998994685,0.5857988165680473,0.7917821567919596,0.5857988165680473,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,original,0.5,balanced,l2,newton-cg,0.6033357969249526,0.6089285714285714,0.6064744897959183,0.6089285714285714,0.6641029998994685,0.5857988165680473,0.7917821567919596,0.5857988165680473,,,,,,
rf,word,True,"(1, 1)",new_aspect_2,stem,,,,,0.6030704819622713,0.65,0.6485185815441921,0.65,0.7462366161172759,0.7100591715976331,0.798455208948482,0.7100591715976331,,,,entropy,10.0,
nb,word,True,"(1, 2)",new_aspect_2,lemma,,,,,0.6028473227507082,0.6339285714285714,0.621734693877551,0.6339285714285714,0.7471832490843898,0.7061143984220908,0.8062577274736084,0.7061143984220908,0.0,,,,,
svm,word,True,"(1, 1)",new_aspect_2,original,1.5,balanced,,,0.6020234044945203,0.6339285714285714,0.6169833937429416,0.6339285714285714,0.7068131811473426,0.6548323471400395,0.7818259590802303,0.6548323471400395,,scale,rbf,,,
logreg,word,True,"(1, 1)",new_aspect_2,lemma,0.5,balanced,l2,lbfgs,0.6018178391692507,0.6071428571428571,0.6031132629597455,0.6071428571428571,0.667094504511048,0.5897435897435898,0.7924058221625456,0.5897435897435898,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,lemma,0.5,balanced,l2,newton-cg,0.6018178391692507,0.6071428571428571,0.6031132629597455,0.6071428571428571,0.667094504511048,0.5897435897435898,0.7924058221625456,0.5897435897435898,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,stem,0.5,,none,lbfgs,0.6017634860302387,0.6232142857142857,0.6230211918868931,0.6232142857142857,0.6756525244530673,0.6173570019723866,0.7574387399140958,0.6173570019723866,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,stem,1.0,,none,lbfgs,0.6017634860302387,0.6232142857142857,0.6230211918868931,0.6232142857142857,0.6756525244530673,0.6173570019723866,0.7574387399140958,0.6173570019723866,,,,,,
logreg,word,True,"(1, 1)",new_aspect_2,stem,1.5,,none,lbfgs,0.6017634860302387,0.6232142857142857,0.6230211918868931,0.6232142857142857,0.6756525244530673,0.6173570019723866,0.7574387399140958,0.6173570019723866,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,original,0.5,balanced,none,newton-cg,0.6016095442023474,0.6232142857142857,0.607513592870081,0.6232142857142857,0.6671572426200783,0.5976331360946746,0.7746492043783865,0.5976331360946746,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,original,1.0,balanced,none,newton-cg,0.6016095442023474,0.6232142857142857,0.607513592870081,0.6232142857142857,0.6671572426200783,0.5976331360946746,0.7746492043783865,0.5976331360946746,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,original,1.5,balanced,none,newton-cg,0.6016095442023474,0.6232142857142857,0.607513592870081,0.6232142857142857,0.6671572426200783,0.5976331360946746,0.7746492043783865,0.5976331360946746,,,,,,
svm,word,True,"(1, 3)",new_aspect_2,stem,1.5,,,,0.6014562314211448,0.6357142857142857,0.6218620908682494,0.6357142857142857,0.7583054422610612,0.7238658777120316,0.8094365170086324,0.7238658777120316,,scale,sigmoid,,,
logreg,word,True,"(1, 3)",new_aspect_2,lemma,0.5,,none,lbfgs,0.6013913715144917,0.625,0.6158258215622462,0.625,0.6959306149456957,0.6351084812623274,0.7828624947823446,0.6351084812623274,,,,,,
logreg,word,True,"(1, 3)",new_aspect_2,lemma,1.0,,none,lbfgs,0.6013913715144917,0.625,0.6158258215622462,0.625,0.6959306149456957,0.6351084812623274,0.7828624947823446,0.6351084812623274,,,,,,
logreg,word,True,"(1, 3)",new_aspect_2,lemma,1.5,,none,lbfgs,0.6013913715144917,0.625,0.6158258215622462,0.625,0.6959306149456957,0.6351084812623274,0.7828624947823446,0.6351084812623274,,,,,,
svm,word,True,"(1, 1)",new_aspect_2,stem,1.5,balanced,,,0.6011754940508707,0.5857142857142857,0.6296541327153572,0.5857142857142857,0.6503312352005911,0.5660749506903353,0.8003511801464875,0.5660749506903353,,scale,sigmoid,,,
nb,word,True,"(1, 2)",new_aspect_2,original,,,,,0.6010961083347539,0.6321428571428571,0.6185469161555034,0.6321428571428571,0.7404075728691742,0.7001972386587771,0.7963157393777923,0.7001972386587771,0.0,,,,,
rf,word,True,"(1, 1)",new_aspect_2,lemma,,balanced,,,0.6008098511368962,0.6357142857142857,0.6209575080698472,0.6357142857142857,0.6768984965344008,0.6055226824457594,0.7834174126607808,0.6055226824457594,,,,gini,10.0,
rf,word,True,"(1, 2)",new_aspect_2,stem,,balanced,,,0.6005083891709577,0.6267857142857143,0.6076650949963176,0.6267857142857143,0.6772224391649616,0.6015779092702169,0.7921831161096526,0.6015779092702169,,,,gini,10.0,
logreg,word,True,"(1, 3)",new_aspect_2,stem,0.5,,none,lbfgs,0.6004867396562695,0.6232142857142857,0.6098264805935703,0.6232142857142857,0.7014057147373562,0.6390532544378699,0.789419916047135,0.6390532544378699,,,,,,
logreg,word,True,"(1, 3)",new_aspect_2,stem,1.0,,none,lbfgs,0.6004867396562695,0.6232142857142857,0.6098264805935703,0.6232142857142857,0.7014057147373562,0.6390532544378699,0.789419916047135,0.6390532544378699,,,,,,
logreg,word,True,"(1, 3)",new_aspect_2,stem,1.5,,none,lbfgs,0.6004867396562695,0.6232142857142857,0.6098264805935703,0.6232142857142857,0.7014057147373562,0.6390532544378699,0.789419916047135,0.6390532544378699,,,,,,
rf,word,True,"(1, 3)",new_aspect_2,stem,,balanced,,,0.6003883540007393,0.6375,0.6241266954856078,0.6375,0.6716203505316934,0.5976331360946746,0.7870828508680755,0.5976331360946746,,,,entropy,10.0,
rf,word,True,"(1, 1)",new_aspect_2,stem,,,,,0.6002663482034788,0.6482142857142857,0.6534656844230207,0.6482142857142857,0.7472887973529821,0.7080867850098619,0.8081839738889692,0.7080867850098619,,,,entropy,5.0,
svm,word,True,"(1, 1)",new_aspect_2,stem,1.0,balanced,,,0.6002162576640488,0.5857142857142857,0.6267658801122948,0.5857142857142857,0.6454379644767644,0.5601577909270217,0.8022119909648299,0.5601577909270217,,scale,sigmoid,,,
rf,word,True,"(1, 1)",new_aspect_2,stem,,balanced_subsample,,,0.6001684859990508,0.6446428571428572,0.6408079372999314,0.6446428571428572,0.7087165048794007,0.6449704142011834,0.8038274298320223,0.6449704142011834,,,,entropy,2.0,
logreg,word,True,"(1, 2)",new_aspect_2,original,0.5,,none,lbfgs,0.5999053734486065,0.6303571428571428,0.6128301306323363,0.6303571428571428,0.7074541149460722,0.650887573964497,0.7844446979093657,0.650887573964497,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,original,1.0,,none,lbfgs,0.5999053734486065,0.6303571428571428,0.6128301306323363,0.6303571428571428,0.7074541149460722,0.650887573964497,0.7844446979093657,0.650887573964497,,,,,,
logreg,word,True,"(1, 2)",new_aspect_2,original,1.5,,none,lbfgs,0.5999053734486065,0.6303571428571428,0.6128301306323363,0.6303571428571428,0.7074541149460722,0.650887573964497,0.7844446979093657,0.650887573964497,,,,,,
svm,word,True,"(1, 1)",new_aspect_2,lemma,1.5,,,,0.599831137373544,0.6392857142857142,0.6282183341235245,0.6392857142857142,0.7437550307041412,0.717948717948718,0.7868168409726256,0.717948717948718,,scale,sigmoid,,,
rf,word,True,"(1, 1)",new_aspect_2,stem,,balanced,,,0.5997712916364824,0.6410714285714286,0.6358569109461967,0.6410714285714286,0.6951252382924181,0.6331360946745562,0.7804764002566859,0.6331360946745562,,,,entropy,2.0,
rf,word,True,"(1, 1)",new_aspect_2,stem,,balanced,,,0.599562149809697,0.6357142857142857,0.6247108067259065,0.6357142857142857,0.6792641634707232,0.6055226824457594,0.7915495413709275,0.6055226824457594,,,,entropy,10.0,
logreg,word,True,"(1, 3)",new_aspect_2,original,0.5,,none,newton-cg,0.5995205332364214,0.6285714285714286,0.6104011467463575,0.6285714285714286,0.7122939789827377,0.6548323471400395,0.7944423887447487,0.6548323471400395,,,,,,
