,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
550,kukoh-21-food-centre-jalan-kukoh-market-hawker-centre,"Fishball Minced Meat Noodles from Yu Guang Cooked Food Teochew Fishball Minced Meat Noodles
The mee pok was springy and came with hints of pork lard being added to produce a fragrant taste!",Alex Chua,portion,meatball fish cakes lot,meatball fish cake lot,meatbal fish cake lot,1
551,kukoh-21-food-centre-jalan-kukoh-market-hawker-centre,Steamed slice pork and salted fish rice.,inter magix,price,cheap rice,cheap rice,cheap rice,1
552,kukoh-21-food-centre-jalan-kukoh-market-hawker-centre,Wanton Noodle $3,Ru Huan Kong,food,soft meat,soft meat,soft meat,0
553,kwek-seng-huat-eating-house,BBQ / Tze Char,Triffany Lim,food,medium salted egg pork ribs baby kai lan garlic,medium salted egg pork rib baby kai lan garlic,medium salt egg pork rib babi kai lan garlic,0
554,kwek-seng-huat-eating-house,Fish Head Steamboat,Triffany Lim,food,slices fried yam chinese cabbage seaweed dried flat fish broth soup,slice fried yam chinese cabbage seaweed dried flat fish broth soup,slice fri yam chines cabbag seawe dri flat fish broth soup,0
555,kwek-seng-huat-eating-house,Ginger & Onion Lala,Triffany Lim,food,coated sauce missing flavours,coated sauce missing flavour,coat sauc miss flavour,-1
556,kwek-seng-huat-eating-house,雄 BBQ Seafood,Gladys Ng,food,cereal chicken sweet potato leaves sambal hotplate tofu hotplate tofu,cereal chicken sweet potato leaf sambal hotplate tofu hotplate tofu,cereal chicken sweet potato leav sambal hotplat tofu hotplat tofu,0
557,kwek-seng-huat-eating-house,雄 BBQ Seafood,Gladys Ng,portion,small portions,small portion,small portion,-1
558,kwek-seng-huat-eating-house,雄 BBQ Seafood,Gladys Ng,time,fast,fast,fast,1
559,lai-kee-dim-sum,Plain Chee Cheong Fun,Thiam Peng Tan,food,plain plus sauce garnish,plain plus sauce garnish,plain plu sauc garnish,-1
560,lai-kee-dim-sum,Tau Sar Pau & Lotus Paste Pau,Thiam Peng Tan,price,price,price,price,-1
561,lams-abalone-noodle-restaurant,#Dinner before 🎆 the other day.,Geraldine Tay,food,baked chicken thigh tender juicy crisp skin,baked chicken thigh tender juicy crisp skin,bake chicken thigh tender juici crisp skin,1
562,lams-abalone-noodle-restaurant,#throwback to last weekend when we went to Marina Square to had our Favourite Lam's Abalone Noodle!,PrincessPinky Seah,food,comes noodles noodle gei shoyu tamago egg abalone scallop sauce putting,come noodle noodle gei shoyu tamago egg abalone scallop sauce putting,come noodl noodl gei shoyu tamago egg abalon scallop sauc put,0
563,lams-abalone-noodle-restaurant,Signature Specialty Noodle @ Abalone Noodle Restaurant,Kian Chin,food,scope noodle oil,scope noodle oil,scope noodl oil,0
564,langelus,It's not common anymore to see a guéridon being wheeled in to prepare a table side dessert service these days.,D H,food,preparation crpe suzette,preparation crpe suzette,prepar crpe suzett,0
565,langelus,Lamb Chop,Maureen Yeoh,food,chops mains,chop main,chop main,0
566,langelus,Lamb Chop,Maureen Yeoh,portion,small serving asked medium came bloody,small serving asked medium came bloody,small serv ask medium came bloodi,-1
567,langelus,"Now, this is how you kick the Monday blues.",Zarina Yamaguchi,food,angelus signature foie gras,angelus signature foie gras,angelu signatur foie gra,0
568,langelus,"Petits pots d’escargots de Bourgogne, spécialité Maison ($28)",I Want Good Food,food,interesting presentation yummy garlic butter snails,interesting presentation yummy garlic butter snail,interest present yummi garlic butter snail,1
569,lao-zhong-zhong-eating-house,"Five Spice 五香 can usually be found at most hawker centres, but the one here at 老中中 is one of those better ones that are harder to find.",I makan Sg,food,choose favourites cuttlefish sausage cantonese porridge good,choose favourite cuttlefish sausage cantonese porridge good,choos favourit cuttlefish sausag cantones porridg good,1
570,lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",A Taste of Dojo,food,fried radish cake good finishes pickled ginger slices unique dipping sauce,fried radish cake good finish pickled ginger slice unique dipping sauce,fri radish cake good finish pickl ginger slice uniqu dip sauc,1
571,lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",A Taste of Dojo,portion,definitely great sharing,definitely great sharing,definit great share,1
572,lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",A Taste of Dojo,price,total damage came,total damage came,total damag came,0
573,lao-zhong-zhong-eating-house,Ngo Hiang He Zho (五香虾饺) ($4.80),Phoebe L,food,juicy pork filling paired peanut sauce match heaven,juicy pork filling paired peanut sauce match heaven,juici pork fill pair peanut sauc match heaven,1
574,lawn-foodcourt-food-haven,$3 Salad,Odd py,food,favourite salad place eat salad dried tofu skin definite,favourite salad place eat salad dried tofu skin definite,favourit salad place eat salad dri tofu skin definit,1
575,lawn-foodcourt-food-haven,"Ended up in RP for lunch today and stumbled upon this waffle store Iisted as one of the ""10 best eats in Singapore's School Campuses"" by @hungrygowhere.",Shaun Sim,food,crispy topped homemade salty,crispy topped homemade salty,crispi top homemad salti,0
576,lawn-foodcourt-food-haven,Happiness is finding a new Salad Stall at your school canteen.,Daniel Food Diary,time,look queue basic ingredients,look queue basic ingredient,look queue basic ingredi,-1
577,le-chaseur-new-branch,Back at #lechasseur after 2 years for mother's day celebration with bf's family.,Spoons Of Delights,food,interesting prawn bits,interesting prawn bit,interest prawn bit,1
578,le-chaseur-new-branch,Coffee Pork Ribs,Cheryl Chia,food,flavourful goodness,flavourful goodness,flavour good,1
579,le-chaseur-new-branch,Rice for 3 to share - small serving is good enough if you ain't eat much!,Alicia Tan,food,claypot rice special,claypot rice special,claypot rice special,0
580,le-chaseur-new-branch,Try Their Claypot Rice Too!,Maureen Ow,food,soup,soup,soup,0
581,le-shrimp-ramen,@paradisegrpsg new concept - Le Shrimp Ramen having their opening 1 for 1 special from 7-9 Dec!,Raine Liu,food,ramen broth case prawn loved soup definitely good le signature trio shrimp wanton entire wrapped wanton wrapper complete dumpling le signature trio shrimp ramen,ramen broth case prawn loved soup definitely good le signature trio shrimp wanton entire wrapped wanton wrapper complete dumpling le signature trio shrimp ramen,ramen broth case prawn love soup definit good le signatur trio shrimp wanton entir wrap wanton wrapper complet dumpl le signatur trio shrimp ramen,1
582,le-shrimp-ramen,@paradisegrpsg new concept - Le Shrimp Ramen having their opening 1 for 1 special from 7-9 Dec!,Raine Liu,portion,portion huge pictured,portion huge pictured,portion huge pictur,1
583,le-shrimp-ramen,Ebiko Shrimp Paste La Mian,Maureen Yeoh,food,like lobster ramen sweeter bit lighter ebiko prawn paste better bitp outlets,like lobster ramen sweeter bit lighter ebiko prawn paste better bitp outlet,like lobster ramen sweeter bit lighter ebiko prawn past better bitp outlet,1
584,le-shrimp-ramen,Le Signature Prawn Ramen ($19.90),Alicia Kho,food,prawn noodle hybrid concept prawn lovers la mian ramen prawn noodle hybrid concept,prawn noodle hybrid concept prawn lover la mian ramen prawn noodle hybrid concept,prawn noodl hybrid concept prawn lover la mian ramen prawn noodl hybrid concept,0
585,le-shrimp-ramen,Le Signature Prawn Ramen ($19.90),Alicia Kho,portion,generous bouncy shrimp paste balls,generous bouncy shrimp paste ball,gener bounci shrimp past ball,1
586,le-shrimp-ramen,Le Signature Prawn Ramen ($19.90),Alicia Kho,price,little pricey,little pricey,littl pricey,-1
587,le-shrimp-ramen,"Topped up my bowl of dry ramen with some extra ingredients and wah lah, I couldn’t wait to dig into it.",I makan Sg,food,complete le shrimp rich delicious prawn broth place prawn noodles elevated,complete le shrimp rich delicious prawn broth place prawn noodle elevated,complet le shrimp rich delici prawn broth place prawn noodl elev,1
588,leong-ke-klang-bak-kut-teh,Early Sunday dinner.,Shenwei Teo,food,cooked perfection slightly pink inside,cooked perfection slightly pink inside,cook perfect slightli pink insid,1
589,leong-ke-klang-bak-kut-teh,"The recent bak kut teh fiasco got me craving for some pork bone soup and after mostly eating the Teochew peppery version, I went onto Google and stumbled upon a blog post by @misstamchiak on a herbal bak kut teh, located at the heart of Geylang.",Julius Lim,food,handmade noodles frog leg porridge zichar malaysian style bak kut teh herbal notes dark soya sauce dried cuttlefish eat rice,handmade noodle frog leg porridge zichar malaysian style bak kut teh herbal note dark soya sauce dried cuttlefish eat rice,handmad noodl frog leg porridg zichar malaysian style bak kut teh herbal note dark soya sauc dri cuttlefish eat rice,0
590,lets-meat-up-robatayaki,Aburi Miso Salmon,Khaw Han Chung,food,type protein meats rice soba salad chicken meat carrot inside soup grilled salmon charcoal grill items dishes choose type protein meats,type protein meat rice soba salad chicken meat carrot inside soup grilled salmon charcoal grill item dish choose type protein meat,type protein meat rice soba salad chicken meat carrot insid soup grill salmon charcoal grill item dish choos type protein meat,0
591,lets-meat-up-robatayaki,Aburi Miso Salmon,Khaw Han Chung,portion,huge size,huge size,huge size,1
592,lets-meat-up-robatayaki,Chargrilled Fresh Salmon with Soba ($15.80),Rowena Cheng,food,chargrilled slightly overcooked nicely cooked healthier option healthier option,chargrilled slightly overcooked nicely cooked healthier option healthier option,chargril slightli overcook nice cook healthier option healthier option,0
593,lets-meat-up-robatayaki,Chargrilled Fresh Salmon with Soba ($15.80),Rowena Cheng,portion,portion small small,portion small small,portion small small,-1
594,lets-meat-up-robatayaki,"Grilled Tofu, Eggplant and Shiitake Mushroom Skewers with Soba",Calida Aurelia Soh 👅,food,appetizing,appetizing,appet,1
595,lets-meat-up-robatayaki,"Grilled Tofu, Eggplant and Shiitake Mushroom Skewers with Soba",Calida Aurelia Soh 👅,portion,additional portion glaze,additional portion glaze,addit portion glaze,0
596,lets-meat-up-robatayaki,"Grilled boneless chicken ($10.80)
⭐️ 3.5/5 ⭐️
🍴Relatively affordable, nicely grilled meat in town.",Cafehoppingkids .,food,tender came japanese style sides cucumber slightly sauce seaweed,tender came japanese style side cucumber slightly sauce seaweed,tender came japanes style side cucumb slightli sauc seawe,1
597,lets-meat-up-robatayaki,"Grilled boneless chicken ($10.80)
⭐️ 3.5/5 ⭐️
🍴Relatively affordable, nicely grilled meat in town.",Cafehoppingkids .,portion,good portion price good portion price,good portion price good portion price,good portion price good portion price,1
598,lets-meat-up-robatayaki,"Grilled boneless chicken ($10.80)
⭐️ 3.5/5 ⭐️
🍴Relatively affordable, nicely grilled meat in town.",Cafehoppingkids .,price,good portion price,good portion price,good portion price,1
599,lets-meat-up-robatayaki,"Grilled boneless chicken ($10.80)
⭐️ 3.5/5 ⭐️
🍴Relatively affordable, nicely grilled meat in town.",Cafehoppingkids .,time,slight min wait ish min wait,slight min wait ish min wait,slight min wait ish min wait,-1
600,lets-meat-up-robatayaki,"📍 Let's Meat Up
For starters, we had Cheesy Pork Fries ($6.80).",Jean W,food,seprate cheese fries huge,seprate cheese fry huge,seprat chees fri huge,0
601,lets-meat-up-robatayaki,"📍 Let's Meat Up
For starters, we had Cheesy Pork Fries ($6.80).",Jean W,portion,coated generous mayo cheese,coated generous mayo cheese,coat gener mayo chees,1
602,li-xin-teochew-fishball-noodles-at-food-republic-at-breadtalk-ih,Fishball Noodles ($4.30),Dex Neo,food,know bouncy fishball noodle stall orchard ion food court,know bouncy fishball noodle stall orchard ion food court,know bounci fishbal noodl stall orchard ion food court,1
603,li-xin-teochew-fishball-noodles-at-food-republic-at-breadtalk-ih,It was pouring cats and dogs on a Saturday afternoon.,Judy Choong,food,enjoyed bouncy fishball noodle,enjoyed bouncy fishball noodle,enjoy bounci fishbal noodl,1
604,li-xin-teochew-fishball-noodles-at-food-republic-at-breadtalk-ih,Mee Pok,Rachel Xie,food,usual orbs fish paste flour taste absolutely delicious smeared slightly sweet chilli sauce,usual orb fish paste flour taste absolutely delicious smeared slightly sweet chilli sauce,usual orb fish past flour tast absolut delici smear slightli sweet chilli sauc,1
605,liho-9,Dajia Taro Coconut Milk,Jasmine Lim,food,tastes nice dajia taro fresh milk taste not strong,taste nice dajia taro fresh milk taste not strong,tast nice dajia taro fresh milk tast not strong,0
606,liho-9,Strawberry Cold Foam Black Tea $2,JX C,food,flavoured strawberry milk foam refreshing iced black tea literal tip opt sugar,flavoured strawberry milk foam refreshing iced black tea literal tip opt sugar,flavour strawberri milk foam refresh ice black tea liter tip opt sugar,1
607,liho-9,strawberry milk,you fong,food,fresh drink strawberry compliment not overly sweet strawberry milk,fresh drink strawberry compliment not overly sweet strawberry milk,fresh drink strawberri compliment not overli sweet strawberri milk,1
608,little-saigon,A taste of Vietnam can be found at Little Saigon over at Clarke Quay accompanied with a good view!,Mitsueki Ademaro,food,tried spring rolls chilli crab dips mantou tom xao gung curry fries chicken banh mi beef pho bo seen pictured,tried spring roll chilli crab dip mantou tom xao gung curry fry chicken banh mi beef pho bo seen pictured,tri spring roll chilli crab dip mantou tom xao gung curri fri chicken banh mi beef pho bo seen pictur,0
609,little-wimbly-lu,After dinner dessert for cozy family catchup.,Judy Choong,ambience,nice place little,nice place little,nice place littl,1
610,little-wimbly-lu,After dinner dessert for cozy family catchup.,Judy Choong,food,loves sweets earl grey ice cream likes tea hot honey lemon,love sweet earl grey ice cream like tea hot honey lemon,love sweet earl grey ice cream like tea hot honey lemon,1
611,little-wimbly-lu,Chicken & Waffles,Ni Yuan,food,nuggets crisp sweet,nugget crisp sweet,nugget crisp sweet,1
612,little-wimbly-lu,Chicken & Waffles,Ni Yuan,service,grateful customer service,grateful customer service,grate custom servic,1
613,little-wimbly-lu,First Waffle After A While,Gwen Cheng,food,dark chocolate strawberry gelato honey milk tea rich goodness strawberry reduced sweetness,dark chocolate strawberry gelato honey milk tea rich goodness strawberry reduced sweetness,dark chocol strawberri gelato honey milk tea rich good strawberri reduc sweet,1
614,little-wimbly-lu,Long Black,Xing Wei Chua,ambience,downstairs packed,downstairs packed,downstair pack,0
615,london-fat-duck-6,Combo Of Roast Duck And Bbq Pork,Khng Choon Yen Wendy,food,delicious skin tastes homemade,delicious skin taste homemade,delici skin tast homemad,1
616,london-fat-duck-6,Fried Carrot Cake,Khng Choon Yen Wendy,food,bad carrot cake crispy,bad carrot cake crispy,bad carrot cake crispi,1
617,london-fat-duck-6,"In between work meetings, there are short breaks that I will utilise the time to clear my emails, go for a toilet break or grab a snack to munch on.",Julius Lim,food,black truffle fish skin london fat duck trying black truffle fish skin london fat duck,black truffle fish skin london fat duck trying black truffle fish skin london fat duck,black truffl fish skin london fat duck tri black truffl fish skin london fat duck,0
618,london-fat-duck-6,Mapo Tofu,Khng Choon Yen Wendy,food,kinda sweeter,kinda sweeter,kinda sweeter,0
619,london-fat-duck-6,Soup Of The Day,Khng Choon Yen Wendy,food,herbal chicken ginger soup,herbal chicken ginger soup,herbal chicken ginger soup,0
620,lorong-1-toa-payohsingapore,Chicken Rice,Kevin M,food,roasted chicken fluffy bitter gourd soup brewed coffee,roasted chicken fluffy bitter gourd soup brewed coffee,roast chicken fluffi bitter gourd soup brew coffe,0
621,lorong-1-toa-payohsingapore,Fishball Kway Teow,Kevin M,food,clear soup bowl fishball kway teow,clear soup bowl fishball kway teow,clear soup bowl fishbal kway teow,0
622,lorong-1-toa-payohsingapore,Fishball Noodle,Kevin M,food,yellow noodles clear soup bouncy fishballs slice fish cake minced meat,yellow noodle clear soup bouncy fishballs slice fish cake minced meat,yellow noodl clear soup bounci fishbal slice fish cake minc meat,1
623,lorong-1-toa-payohsingapore,Nasi Lemak,Kevin M,food,fried chicken wing added slice luncheon meat infused fluffy rice fried egg brings ingredients tasty,fried chicken wing added slice luncheon meat infused fluffy rice fried egg brings ingredient tasty,fri chicken wing ad slice luncheon meat infus fluffi rice fri egg bring ingredi tasti,1
624,lorong-1-toa-payohsingapore,Roasted Pork Belly Rice,Kevin M,food,roasted blend kopi,roasted blend kopi,roast blend kopi,0
625,loungejen,Chef’s Laksa Fried Rice [$19],Victoria Hii,food,rich fragrance rice coated homemade laksa paste huge juicy river prawn,rich fragrance rice coated homemade laksa paste huge juicy river prawn,rich fragranc rice coat homemad laksa past huge juici river prawn,1
626,loungejen,One of my fav & must do during staycation....,PrincessPinky Seah,food,fried rice normmmmm fragrant pour laksa gravy chilli,fried rice normmmmm fragrant pour laksa gravy chilli,fri rice normmmmm fragrant pour laksa gravi chilli,1
627,loungejen,"Totally loved the ""Ice Kachang station"" at Makan@Hotel Jen Orchardgateway.",cptslow yeo,food,red beans attap seeds milk suckling pig grilled prawns roasted duck steamed crabs,red bean attap seed milk suckling pig grilled prawn roasted duck steamed crab,red bean attap seed milk suckl pig grill prawn roast duck steam crab,0
628,man-man-japanese-unagi-restaurant-clarke-quay-central,Sinfully Delicious,Ziyue Guo,food,unagi don appetizer spinach right fat japanese rice,unagi don appetizer spinach right fat japanese rice,unagi don appet spinach right fat japanes rice,1
629,man-man-japanese-unagi-restaurant-clarke-quay-central,"Time to get your comfy shoes🏃‍♂️ ready, 'cause it's gonna be QUEUE time when both @KohakuTendon AND #ManManUnagi open (official opening 31 Jul 2019) at basement of @ClarkeQuayCentral 🎌!",Jasper The6and7,food,kaisen hitsumabushi kaisen tendon studded chawanmushi,kaisen hitsumabushi kaisen tendon studded chawanmushi,kaisen hitsumabushi kaisen tendon stud chawanmushi,1
630,man-man-japanese-unagi-restaurant-clarke-quay-central,Unagi Bowl,Pig Eats Ball Travels 🐷,food,drinks beer,drink beer,drink beer,0
631,man-man-japanese-unagi-restaurant-clarke-quay-central,Unagi Bowl,Pig Eats Ball Travels 🐷,time,arnd pm queue yay,arnd pm queue yay,arnd pm queue yay,1
632,man-man-japanese-unagi-restaurant-clarke-quay-central,[Tendon Kohaku x Man Man Unagi] - Tendon Specialist Tendon Kohaku and Unagi Specialist Man Man Unagi will be collaborating and opening a new dining concept at Clarke Quay Central.,SG Food On Foot,food,nanatsuboshi white rice mix condiments wasabi green onions popular brands come offer specialities exclusive items,nanatsuboshi white rice mix condiment wasabi green onion popular brand come offer speciality exclusive item,nanatsuboshi white rice mix condiment wasabi green onion popular brand come offer special exclus item,0
633,marche-movenpick-suntec-city,Tea at Marché,Nicole K,food,lovely slice banana chocolate crumble cake cup rich aromatic mvenpick coffee,lovely slice banana chocolate crumble cake cup rich aromatic mvenpick coffee,love slice banana chocol crumbl cake cup rich aromat mvenpick coffe,1
634,marche-movenpick-suntec-city,The Rösti with smoked salmon.,Brian Hong,food,hot rsti crispy outside generous smoked salmon,hot rsti crispy outside generous smoked salmon,hot rsti crispi outsid gener smoke salmon,1
635,marutama-ramen-central-clarke-quay,I am very particular when it comes to the texture of my ramen and #Marutama is consistent in providing al dente and springy ramen.,Ying Ying,food,tamago sgdinner,tamago sgdinner,tamago sgdinner,0
636,marutama-ramen-central-clarke-quay,I am very particular when it comes to the texture of my ramen and #Marutama is consistent in providing al dente and springy ramen.,Ying Ying,price,zenbu ramen value money toppings,zenbu ramen value money topping,zenbu ramen valu money top,1
637,marutama-ramen-central-clarke-quay,Marutama Ramen with Ajitsuke Tamago ($13.50)!,Caroline Ng,food,ate ramen chicken soup japanramen japanesefoodsg burpple ate ramen chicken soup,ate ramen chicken soup japanramen japanesefoodsg burpple ate ramen chicken soup,ate ramen chicken soup japanramen japanesefoodsg burppl ate ramen chicken soup,0
638,marutama-ramen-central-clarke-quay,Marutama Ramen with Ajitsuke Tamago ($13.50)!,Caroline Ng,portion,time felt ramen given huge time felt,time felt ramen given huge time felt,time felt ramen given huge time felt,1
639,marutama-ramen-central-clarke-quay,"🏀 Chicken Broth Ramen [$13 + $1.5 for egg] Unlike the usual tonkotsu broth which is typically oily and salty, this chicken broth was so good that I could drink it up without feeling sinful.",Shopsjess H,food,add egg molten yolk typical crispy type turns soggy nice touch,add egg molten yolk typical crispy type turn soggy nice touch,add egg molten yolk typic crispi type turn soggi nice touch,1
640,mcdonalds-421,Sent my brother out to get it on opening day.,Vanessa Scully,food,thought chicken nuggets life not met spicy got hands bottle curry sauce met spicy nuggets,thought chicken nugget life not met spicy got hand bottle curry sauce met spicy nugget,thought chicken nugget life not met spici got hand bottl curri sauc met spici nugget,0
641,mcdonalds-421,"When McDonald’s launched their chicken patty with hotcakes for breakfast, I was pretty psyched.",Vanessa Scully,food,cross chicken patty mcspicy,cross chicken patty mcspicy,cross chicken patti mcspici,0
642,mcdonaldstm-tiong-bahru-plaza,Matcha McFlurry Dip,JQ K,food,crunchy bits similar green tea matcha hot fudge sundae,crunchy bit similar green tea matcha hot fudge sundae,crunchi bit similar green tea matcha hot fudg sunda,1
643,mcdonaldstm-tiong-bahru-plaza,Pigging out session at 330am- Double Samurai Beef Burger!,Joshua Ng,food,double samurai beef burger sinful fries nomnomnom,double samurai beef burger sinful fry nomnomnom,doubl samurai beef burger sin fri nomnomnom,1
644,mcdonaldstm-tiong-bahru-plaza,"年初三去居士林拜拜。
We had kway teow, mee and popiah for lunch at temple after praying but Mei ate a little only so went teatime at 3pm.",wendy lim,food,mcchicken mei red bean pie mom,mcchicken mei red bean pie mom,mcchicken mei red bean pie mom,0
645,meatsmith_sg,10/10 will marry a man who cooks like that,Melissa Chue,food,need meat smith lunch platter dreary work day afternoons,need meat smith lunch platter dreary work day afternoon,need meat smith lunch platter dreari work day afternoon,1
646,meatsmith_sg,Meat Platter For 2 ($120 each),Alicia Kho,price,got meat platters price got meat platters price,got meat platter price got meat platter price,got meat platter price got meat platter price,1
647,meatsmith_sg,Pork Belly Burnt Ends,Louisa Lau,food,pork belly plus peppered chilli powder chinese spanish style order dish,pork belly plus peppered chilli powder chinese spanish style order dish,pork belli plu pepper chilli powder chines spanish style order dish,-1
648,menya-musashi-1,A hot bowl of ramen for the rainy weather.,Saru Chan,food,ramen shop easily beat standard japanese,ramen shop easily beat standard japanese,ramen shop easili beat standard japanes,0
649,menya-musashi-1,A hot bowl of ramen for the rainy weather.,Saru Chan,time,snaking queue city hall,snaking queue city hall,snake queue citi hall,-1
650,mitsu-sushi-bar,Asari Clam Soup,Jasmine Lim,food,clear broth,clear broth,clear broth,0
651,mitsu-sushi-bar,Mitsu Sushi Bar,Jerlin Tan,food,flat fish super crispy unique restaurant use puffed rice taste similar super crispy unique restaurant use puffed rice taste similar,flat fish super crispy unique restaurant use puffed rice taste similar super crispy unique restaurant use puffed rice taste similar,flat fish super crispi uniqu restaur use puf rice tast similar super crispi uniqu restaur use puf rice tast similar,1
652,mitsu-sushi-bar,Mitsu Sushi Bar,Jerlin Tan,price,price lunch ouch price lunch ouch,price lunch ouch price lunch ouch,price lunch ouch price lunch ouch,-1
653,mitsu-sushi-bar,Omakase At A Steal,Angeline L,food,white grain rice instead use red bean sushi rice,white grain rice instead use red bean sushi rice,white grain rice instead use red bean sushi rice,0
654,monti,Braised Beef Short Ribs (Diningcity Colapranzo 68++),Wuu Yyiizzhhoouu,food,chewy,chewy,chewi,0
655,monti,Just a bright and quirky shot.,Kris Lim,food,similar croissant texture smoked nori butter sesame seaweed furikake oozed softly bread,similar croissant texture smoked nori butter sesame seaweed furikake oozed softly bread,similar croissant textur smoke nori butter sesam seawe furikak ooz softli bread,1
656,monti,Nice Set Lunch,T Liu,food,personal favourites bread roll scallops short rib red wine poached pear crumbs nice,personal favourite bread roll scallop short rib red wine poached pear crumb nice,person favourit bread roll scallop short rib red wine poach pear crumb nice,1
657,monti,Nice Set Lunch,T Liu,portion,big piece cod,big piece cod,big piec cod,1
658,mr-coconut-3,Coconut Shake,Andre Teo,food,coconut coconut drinks,coconut coconut drink,coconut coconut drink,0
659,mr-coconut-3,Coconut Shake,Andre Teo,time,snaking queue,snaking queue,snake queue,-1
660,mr-coconut-3,Coconut Shake,Audrey T,food,taste coconut water neutralises gelat effect makes refreshing flesh nom,taste coconut water neutralises gelat effect make refreshing flesh nom,tast coconut water neutralis gelat effect make refresh flesh nom,1
661,mr-coconut-3,Coconut Shake,Audrey T,portion,substantial amounts,substantial amount,substanti amount,1
662,mr-coconut-3,Coconut Shake,Thiam Peng Tan,food,pure coconut taste,pure coconut taste,pure coconut tast,0
663,mr-coconut-3,Coconut Shake + Pearls,Eunice Pang,food,shake super thirst quenching good,shake super thirst quenching good,shake super thirst quench good,1
664,mr-coconut-3,Coconut Shake from Mr Coconut! I,halfeaten (Ella),food,thing mr coconut good,thing mr coconut good,thing mr coconut good,1
665,mr-teh-tarik-at-728,"After watching their story on @netflixsg Street Food SG recently, eating these Putu Piring was even more enjoyable.",I makan Sg,food,steamed rice kueh palm sugar filling,steamed rice kueh palm sugar filling,steam rice kueh palm sugar fill,0
666,mr-teh-tarik-at-728,Haig Road Putu Piring,Wan Ling Yeo,food,dessicated coconut,dessicated coconut,dessic coconut,0
667,mr-teh-tarik-at-728,Putu Piring,Xing Wei Chua,food,putu piring good sweetness,putu piring good sweetness,putu pire good sweet,1
668,mustardseed,"As one of the diners in our party exclaimed, this is evil!",Blueskies Cottonclouds,food,dusted senbei crackers salt,dusted senbei cracker salt,dust senbei cracker salt,0
669,mustardseed,Bak Kut Teh Gukbap,Andre Teo,food,hot soup rice korean equivalent chinese usually ox pork bone bak kut teh cooked shabu shabu style broth fried lard,hot soup rice korean equivalent chinese usually ox pork bone bak kut teh cooked shabu shabu style broth fried lard,hot soup rice korean equival chines usual ox pork bone bak kut teh cook shabu shabu style broth fri lard,0
670,mustardseed,Ebony and ivory live together in perfect harmony.,Blueskies Cottonclouds,food,salted coconut milk crispy rice puffs added textural complemented sake lees ice cream,salted coconut milk crispy rice puff added textural complemented sake lee ice cream,salt coconut milk crispi rice puff ad textur complement sake lee ice cream,0
671,mustardseed,Persistence Pays Off,Blueskies Cottonclouds,food,learnt mustard seed pop months ago alas late started kueh pie tee angus striploin tartare laksa leaf pesto green apple shallots quail yolk calamansi juice,learnt mustard seed pop month ago ala late started kueh pie tee angus striploin tartare laksa leaf pesto green apple shallot quail yolk calamansi juice,learnt mustard seed pop month ago ala late start kueh pie tee angu striploin tartar laksa leaf pesto green appl shallot quail yolk calamansi juic,0
672,mustardseed,"When yong tau foo met oden, one can only expect a marriage made in heaven when the matchmaker is Chef Ming.",Blueskies Cottonclouds,food,comforting broth yellow satiated soup craving,comforting broth yellow satiated soup craving,comfort broth yellow satiat soup crave,1
673,mykonos-on-the-bay,Gioyvetsi Garida.,Rachel Xie,food,risoni pasta saffron rich seafood flavours prawns mussels pasta risotto,risoni pasta saffron rich seafood flavour prawn mussel pasta risotto,risoni pasta saffron rich seafood flavour prawn mussel pasta risotto,1
674,mykonos-on-the-bay,Greek Yogurt Ice Cream,Hungry Shark,food,ice cream sides added,ice cream side added,ice cream side ad,0
675,mykonos-on-the-bay,Mousaka.,Rachel Xie,food,minced beef bechamel sauce melts mouth,minced beef bechamel sauce melt mouth,minc beef bechamel sauc melt mouth,0
676,mykonos-on-the-bay,Mykonos All Time Famous Dip Platter,Rachel Xie,food,grilled pita bread types dip eggplant fava taramosalata cod roe olive oil,grilled pita bread type dip eggplant fava taramosalata cod roe olive oil,grill pita bread type dip eggplant fava taramosalata cod roe oliv oil,0
677,nam-kee-pau-fraser-centrepoint,Big Pau,Daphne Wee,food,filled tasty lean meat pau skin dry trying traditional handmade pau authentic recipe jb malaysia,filled tasty lean meat pau skin dry trying traditional handmade pau authentic recipe jb malaysia,fill tasti lean meat pau skin dri tri tradit handmad pau authent recip jb malaysia,1
678,nam-kee-pau-fraser-centrepoint,Mee Hoon Kuey,Nadine Chiu,food,satisfactory tea break orchard,satisfactory tea break orchard,satisfactori tea break orchard,1
679,nam-kee-pau-fraser-centrepoint,Queuing For Lamian,Ợ Địt,food,lamian noodles,lamian noodle,lamian noodl,0
