restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,label,new_aspect_1,new_aspect_2
lao-zhong-zhong-eating-house,"Five Spice 五香 can usually be found at most hawker centres, but the one here at 老中中 is one of those better ones that are harder to find.","Located near the ex-Jackson Food Centre, this coffeeshop is named after the stall itself. Its range of food offered so much to choose from, amongst my favourites were the cuttlefish and sausage. Look out for its crispy fried beancurd which was a hot seller too.
While there, check out its adjacent stall that sells a trio-egg Cantonese porridge that's really good too. #burpple",I makan Sg,@imakansg,food,"choose from , amongst my favourites were the cuttlefish and sausage ",1,food,food
lao-zhong-zhong-eating-house,"Five Spice 五香 can usually be found at most hawker centres, but the one here at 老中中 is one of those better ones that are harder to find.","Located near the ex-Jackson Food Centre, this coffeeshop is named after the stall itself. Its range of food offered so much to choose from, amongst my favourites were the cuttlefish and sausage. Look out for its crispy fried beancurd which was a hot seller too.
While there, check out its adjacent stall that sells a trio-egg Cantonese porridge that's really good too. #burpple",I makan Sg,@imakansg,food,cantonese porridge that 's really good,1,food,food
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,of the,0,,
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,with a,0,,
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,", it ",0,,
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,fried radish cake ( they are so good but finishes,1,food,food
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,pickled ginger slices,0,food,
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,unique is their dipping sauce,1,food,food
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,! our total damage came up to $ 12,0,price,price
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,definitely great for sharing,1,portion,portion
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,"
 _ ",0,,
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,老中中 eating house,0,,
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,29 tai thong cres,0,,
lao-zhong-zhong-eating-house,"Lao Zhong Zhong 老中中 Eating House has perhaps been feeding the nearby Macpherson residents for more than a decade, but it’s still a quaint coffeeshop unbeknownst to the common folk other than the riders and deliverymen who occasionally pass by the area.",".
Somewhat a classic of the previous generation, the simple 五香 mix is reminiscent of our childhood. With a huge variety of delicious items, it’s hard to go wrong.
.
Their signature ngoh hiang meat rolls mixed with Teochew style mashed yam is a definite star. Our other favourites include the pan-fried radish cake (they are so good but finishes so fast!), deep-fried tau kwa (crispy outside, silky inside), 五香灌肠/pork sausages, tender braised cuttlefish, and of course the crispy, airy prawn fritters (Jo's mum calls it beehive, we couldn't agree more!) and century eggs with sweet pickled ginger slices.
.
Especially unique is their dipping sauce, tangy and spicy with pickled cabbage and a hint of sweetness! Our total damage came up to $12, definitely great for sharing!
_______________
老中中 Eating House
29 Tai Thong Cres
Singapore 347858
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats",A Taste of Dojo,@atasteofdojo,food,singapore 347858,0,,
lao-zhong-zhong-eating-house,Ngo Hiang He Zho (五香虾饺) ($4.80),"THE BEST comfort food ever!!! Ngohiang by the common man suffers all sorts of afflictions: beancurd skins which are either too thick or too salty, paltry fillings, not crispy enough, etc. Ngohiang by this stall, however, is heavenly. This delectable creation is fried to golden brown perfection – so crispy you can hear an exhilarating crunch when your teeth sinks into the soft and juicy pork filling. When paired with the peanut sauce it's a match made in heaven. We love it, and we're definitely making return trips.
🏅 10/10
💭 DIE ALSO MUST TRY",Phoebe L,@60poets,food,juicy pork filling,1,food,food
lao-zhong-zhong-eating-house,Ngo Hiang He Zho (五香虾饺) ($4.80),"THE BEST comfort food ever!!! Ngohiang by the common man suffers all sorts of afflictions: beancurd skins which are either too thick or too salty, paltry fillings, not crispy enough, etc. Ngohiang by this stall, however, is heavenly. This delectable creation is fried to golden brown perfection – so crispy you can hear an exhilarating crunch when your teeth sinks into the soft and juicy pork filling. When paired with the peanut sauce it's a match made in heaven. We love it, and we're definitely making return trips.
🏅 10/10
💭 DIE ALSO MUST TRY",Phoebe L,@60poets,food,paired with the peanut sauce it 's a match made in heaven,1,food,food
lawn-foodcourt-food-haven,Happiness is finding a new Salad Stall at your school canteen.,"The stall called Crowded Bowl is usually crowded, look at the queue!
3 basic ingredients for $3. I didn't know students also liked salads - thought they usually go for Western food.
My colleague remarked ""Harder to be youths now. Need to look good and lose weight."" Anyway, I hope the stall can come up with new toppings & dressings. Variety! #eatwellwithraffles",Daniel Food Diary,@DanielFoodDiary,time,"look at the queue ! 
 3 basic ingredients for $ ",-1,time,time
lawn-foodcourt-food-haven,"Ended up in RP for lunch today and stumbled upon this waffle store Iisted as one of the ""10 best eats in Singapore's School Campuses"" by @hungrygowhere.","The waffle was crispy and topped with homemade filling but nothing to rave about really. If anything, the peanut filling was too salty :/
.
.
.
.
.
.
#burpple #sgfoodie #sgfoodies #sgfood #sgfoodscream #foodsg #sgcafe #sgcafe #sgig #igsg #sgdining #stfoodtrending #whati8today #8dayseat #foodie #foodporn #foodphotography #foodphoto #onthetable #exploresingaporeeats #fotd #eatsnapgive #dessert #openricesg #waffles #toyota",Shaun Sim,@shaunsimjaykay,food,was crispy and topped with homemade,1,food,food
lawn-foodcourt-food-haven,"Ended up in RP for lunch today and stumbled upon this waffle store Iisted as one of the ""10 best eats in Singapore's School Campuses"" by @hungrygowhere.","The waffle was crispy and topped with homemade filling but nothing to rave about really. If anything, the peanut filling was too salty :/
.
.
.
.
.
.
#burpple #sgfoodie #sgfoodies #sgfood #sgfoodscream #foodsg #sgcafe #sgcafe #sgig #igsg #sgdining #stfoodtrending #whati8today #8dayseat #foodie #foodporn #foodphotography #foodphoto #onthetable #exploresingaporeeats #fotd #eatsnapgive #dessert #openricesg #waffles #toyota",Shaun Sim,@shaunsimjaykay,food,rave about really,-1,,
lawn-foodcourt-food-haven,"Ended up in RP for lunch today and stumbled upon this waffle store Iisted as one of the ""10 best eats in Singapore's School Campuses"" by @hungrygowhere.","The waffle was crispy and topped with homemade filling but nothing to rave about really. If anything, the peanut filling was too salty :/
.
.
.
.
.
.
#burpple #sgfoodie #sgfoodies #sgfood #sgfoodscream #foodsg #sgcafe #sgcafe #sgig #igsg #sgdining #stfoodtrending #whati8today #8dayseat #foodie #foodporn #foodphotography #foodphoto #onthetable #exploresingaporeeats #fotd #eatsnapgive #dessert #openricesg #waffles #toyota",Shaun Sim,@shaunsimjaykay,food,"too salty :/ 
 ",-1,food,food
lawn-foodcourt-food-haven,$3 Salad,"""Crowded Bowl"" is definitely one of my favourite salad place to eat well, salad. It pretty much does fills my stomach & its definitely dirt cheap as compared to the other salad places available outside. Their corn & Dried tofu skin is the definite must-eat!!",Odd py,@foodhooo,food,favourite salad place,1,food,food
lawn-foodcourt-food-haven,$3 Salad,"""Crowded Bowl"" is definitely one of my favourite salad place to eat well, salad. It pretty much does fills my stomach & its definitely dirt cheap as compared to the other salad places available outside. Their corn & Dried tofu skin is the definite must-eat!!",Odd py,@foodhooo,food,"eat well , salad ",0,food,
lawn-foodcourt-food-haven,$3 Salad,"""Crowded Bowl"" is definitely one of my favourite salad place to eat well, salad. It pretty much does fills my stomach & its definitely dirt cheap as compared to the other salad places available outside. Their corn & Dried tofu skin is the definite must-eat!!",Odd py,@foodhooo,food,places available,0,,
lawn-foodcourt-food-haven,$3 Salad,"""Crowded Bowl"" is definitely one of my favourite salad place to eat well, salad. It pretty much does fills my stomach & its definitely dirt cheap as compared to the other salad places available outside. Their corn & Dried tofu skin is the definite must-eat!!",Odd py,@foodhooo,food,dried tofu skin is the definite,0,food,
le-chaseur-new-branch,Back at #lechasseur after 2 years for mother's day celebration with bf's family.,"We waited 1.5hr for this claypot chicken rice! Thankfully it was still as nice! Bbq sotong was nicely grilled. Coffee pork ribs was soo tender that it came off the bone easily (as compared to some other zhichar restaurant that we dined at recently). Otah omlette was also interesting with prawn bits in it. Tau suan was served hot with freshly fried crispy you tiao. Ending it off with grass jelly dessert which came with goji berries too. Meal for 5 was $70+ (plus another dish of veg. since I don't eat veg, no veg is featured here hehe) #burpple #burpplesg",Spoons Of Delights,@spoonsofdelights,food,it was,0,,
le-chaseur-new-branch,Back at #lechasseur after 2 years for mother's day celebration with bf's family.,"We waited 1.5hr for this claypot chicken rice! Thankfully it was still as nice! Bbq sotong was nicely grilled. Coffee pork ribs was soo tender that it came off the bone easily (as compared to some other zhichar restaurant that we dined at recently). Otah omlette was also interesting with prawn bits in it. Tau suan was served hot with freshly fried crispy you tiao. Ending it off with grass jelly dessert which came with goji berries too. Meal for 5 was $70+ (plus another dish of veg. since I don't eat veg, no veg is featured here hehe) #burpple #burpplesg",Spoons Of Delights,@spoonsofdelights,food,interesting with prawn bits,1,food,food
le-chaseur-new-branch,Rice for 3 to share - small serving is good enough if you ain't eat much!,#claypot #rice #special #chinese #chicken #yum #food #foodies #foodporn #singapore #sinful #lunch #east #sogood #sofull #yay #family,Alicia Tan,@38883,food,# claypot,0,food,
le-chaseur-new-branch,Rice for 3 to share - small serving is good enough if you ain't eat much!,#claypot #rice #special #chinese #chicken #yum #food #foodies #foodporn #singapore #sinful #lunch #east #sogood #sofull #yay #family,Alicia Tan,@38883,food,rice # special,0,food,
le-chaseur-new-branch,Rice for 3 to share - small serving is good enough if you ain't eat much!,#claypot #rice #special #chinese #chicken #yum #food #foodies #foodporn #singapore #sinful #lunch #east #sogood #sofull #yay #family,Alicia Tan,@38883,food,# yum,1,,
le-chaseur-new-branch,Try Their Claypot Rice Too!,"Tau Suan - They are very generous with their mung beans and they are not too soft nor hard. The beans are steamed and placed in the fridge. When you place an order, the chef will then make the soup with gula melaka.
Read more: http://www.misstamchiak.com/weekend-feast-vitagen-le-chasseur/",Maureen Ow,@72128,food,make the soup with,0,food,
le-chaseur-new-branch,Coffee Pork Ribs,"Sticky, caramel, flavourful goodness. Pork heaven. Fall off the bone too. I rest my case. ",Cheryl Chia,@cherylovescake,food,", flavourful goodness ",1,food,food
le-shrimp-ramen,Ebiko Shrimp Paste La Mian,"The soup is really good. It’s like lobster ramen but sweeter and bit lighter so it’s not that jelat for me. I really liked it! We didn’t know it’s from paradise group. But I do feel like the ebiko prawn paste is better at their BITP outlets. There’s just more bite there. 
But I will still return for their soup and noodles. Really good!",Maureen Yeoh,@rynezzie,food,is really good,1,,
le-shrimp-ramen,Ebiko Shrimp Paste La Mian,"The soup is really good. It’s like lobster ramen but sweeter and bit lighter so it’s not that jelat for me. I really liked it! We didn’t know it’s from paradise group. But I do feel like the ebiko prawn paste is better at their BITP outlets. There’s just more bite there. 
But I will still return for their soup and noodles. Really good!",Maureen Yeoh,@rynezzie,food,’s like lobster ramen but sweeter and bit lighter,1,food,food
le-shrimp-ramen,Ebiko Shrimp Paste La Mian,"The soup is really good. It’s like lobster ramen but sweeter and bit lighter so it’s not that jelat for me. I really liked it! We didn’t know it’s from paradise group. But I do feel like the ebiko prawn paste is better at their BITP outlets. There’s just more bite there. 
But I will still return for their soup and noodles. Really good!",Maureen Yeoh,@rynezzie,food,the ebiko prawn paste,0,food,
le-shrimp-ramen,Ebiko Shrimp Paste La Mian,"The soup is really good. It’s like lobster ramen but sweeter and bit lighter so it’s not that jelat for me. I really liked it! We didn’t know it’s from paradise group. But I do feel like the ebiko prawn paste is better at their BITP outlets. There’s just more bite there. 
But I will still return for their soup and noodles. Really good!",Maureen Yeoh,@rynezzie,food,better at their bitp outlets,0,food,food
le-shrimp-ramen,Ebiko Shrimp Paste La Mian,"The soup is really good. It’s like lobster ramen but sweeter and bit lighter so it’s not that jelat for me. I really liked it! We didn’t know it’s from paradise group. But I do feel like the ebiko prawn paste is better at their BITP outlets. There’s just more bite there. 
But I will still return for their soup and noodles. Really good!",Maureen Yeoh,@rynezzie,food,return for,1,,
le-shrimp-ramen,Le Shrimp Ramen from @paradisegrpsg is doing delivery!,"Order for the whole family and get FREE DELIVERY when you hit $50!
Go for the Le Shrimp Trio ($19.90) in tasty shrimp broth or just the Ebiko Prawn Pasta Shrimp Ramen ($15.50) for my favourite ebiko balls 💕 #savefnbsg",Raine Liu,@rainraineeataway,food,for the,0,,
le-shrimp-ramen,Le Shrimp Ramen from @paradisegrpsg is doing delivery!,"Order for the whole family and get FREE DELIVERY when you hit $50!
Go for the Le Shrimp Trio ($19.90) in tasty shrimp broth or just the Ebiko Prawn Pasta Shrimp Ramen ($15.50) for my favourite ebiko balls 💕 #savefnbsg",Raine Liu,@rainraineeataway,food,( $,0,,
le-shrimp-ramen,Le Signature Prawn Ramen ($19.90),"Paradise Group strikes again, this time with a la mian X ramen X prawn noodle hybrid concept. Though a little pricey, prawn lovers will thoroughly enjoy this dish, featuring two fresh large prawns and a generous amount of bouncy shrimp paste balls. The broth was the the star of this dish — complex with a smoky wok hei depth, which really sets this bowl aside from the average prawn noodle. Yum!",Alicia Kho,@aliciakho,food,", this ",0,,
le-shrimp-ramen,Le Signature Prawn Ramen ($19.90),"Paradise Group strikes again, this time with a la mian X ramen X prawn noodle hybrid concept. Though a little pricey, prawn lovers will thoroughly enjoy this dish, featuring two fresh large prawns and a generous amount of bouncy shrimp paste balls. The broth was the the star of this dish — complex with a smoky wok hei depth, which really sets this bowl aside from the average prawn noodle. Yum!",Alicia Kho,@aliciakho,food,prawn noodle hybrid concept,0,food,
le-shrimp-ramen,Le Signature Prawn Ramen ($19.90),"Paradise Group strikes again, this time with a la mian X ramen X prawn noodle hybrid concept. Though a little pricey, prawn lovers will thoroughly enjoy this dish, featuring two fresh large prawns and a generous amount of bouncy shrimp paste balls. The broth was the the star of this dish — complex with a smoky wok hei depth, which really sets this bowl aside from the average prawn noodle. Yum!",Alicia Kho,@aliciakho,food,little pricey,-1,price,price
le-shrimp-ramen,Le Signature Prawn Ramen ($19.90),"Paradise Group strikes again, this time with a la mian X ramen X prawn noodle hybrid concept. Though a little pricey, prawn lovers will thoroughly enjoy this dish, featuring two fresh large prawns and a generous amount of bouncy shrimp paste balls. The broth was the the star of this dish — complex with a smoky wok hei depth, which really sets this bowl aside from the average prawn noodle. Yum!",Alicia Kho,@aliciakho,food,prawn lovers,0,food,
le-shrimp-ramen,Le Signature Prawn Ramen ($19.90),"Paradise Group strikes again, this time with a la mian X ramen X prawn noodle hybrid concept. Though a little pricey, prawn lovers will thoroughly enjoy this dish, featuring two fresh large prawns and a generous amount of bouncy shrimp paste balls. The broth was the the star of this dish — complex with a smoky wok hei depth, which really sets this bowl aside from the average prawn noodle. Yum!",Alicia Kho,@aliciakho,food,generous amount of bouncy shrimp paste balls,1,portion,portion
le-shrimp-ramen,Le Signature Prawn Ramen ($19.90),"Paradise Group strikes again, this time with a la mian X ramen X prawn noodle hybrid concept. Though a little pricey, prawn lovers will thoroughly enjoy this dish, featuring two fresh large prawns and a generous amount of bouncy shrimp paste balls. The broth was the the star of this dish — complex with a smoky wok hei depth, which really sets this bowl aside from the average prawn noodle. Yum!",Alicia Kho,@aliciakho,time,with a la mian x ramen x prawn noodle hybrid concept,0,food,
le-shrimp-ramen,"Topped up my bowl of dry ramen with some extra ingredients and wah lah, I couldn’t wait to dig into it.","This was such an essential combination they should absolutely offer it on their menu.
But of cos, a meal would never be complete at Le Shrimp without their rich and delicious prawn broth. And so I added a bowl all for myself.
Luscious and luxurious, this would be my place for prawn noodles elevated and savoured in comfort.",I makan Sg,@imakansg,food,complete at le shrimp without their rich and delicious prawn broth,1,food,food
le-shrimp-ramen,"Topped up my bowl of dry ramen with some extra ingredients and wah lah, I couldn’t wait to dig into it.","This was such an essential combination they should absolutely offer it on their menu.
But of cos, a meal would never be complete at Le Shrimp without their rich and delicious prawn broth. And so I added a bowl all for myself.
Luscious and luxurious, this would be my place for prawn noodles elevated and savoured in comfort.",I makan Sg,@imakansg,food,would be my place for prawn noodles elevated,1,food,food
le-shrimp-ramen,@paradisegrpsg new concept - Le Shrimp Ramen having their opening 1 for 1 special from 7-9 Dec!,"Imagine thick ramen broth (in this case prawn broth) paired with Chinese La Mian. Loved the soup, definitely good for the rainy weather. The noodles was on the softer side but the portion was huge! Pictured would be the Le Signature Trio Shrimp Ramen ($19.90). Personally love the shrimp wanton which you can find an entire shrimp wrapped within that wanton wrapper. I think my life would be complete with dumpling with their broth 😌",Raine Liu,@rainraineeataway,food,thick ramen broth ( in this case prawn,0,food,food
