restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,new_aspect_1,new_aspect_2,label
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,grilled premium meats ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,seafood in the air was enough ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,make my mouth water ,food,food,1
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,back ribs ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,steak would ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,multiple pieces of meat without burning a hole ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,on display ,,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,especially those fresh ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,large cajun - spiced tiger prawns ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,laced arrow squid ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,another delicious surprise ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,banana leaf ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,had been seasoned with some mildly spicy ,food,,0
cocobolo,Weekend Barbecue Buffet Dinner By The Pool,"I N V I T E D T A S T I N G
At the risk of sounding like a spoiled brat, I must admit when it comes to barbecues, I like eating the food but hate having to do the barbecuing myself. So imagine my delight to learn that Cocobolo Poolside Bar + Grill at Park Hotel Clarke Quay has a team of chefs who will do all the hard (and hot) work for me. YESSS!! 💃🏻💃🏻💃🏻
This is especially important with the launch of their revamped Weekend Barbecue Buffet Dinner starting this 30th of September, because there’ll be so much to feast on.
When I arrived at tonight’s media tasting, the aroma of freshly-grilled premium meats and seafood in the air was enough to make my mouth water. Naturally, I couldn’t wait to attack the spread. Being a meat-lover, I made a beeline for the New Zealand steaks and U.S. Baby Back Ribs. They didn't disappoint. Expertly barbecued to seal in the juices, the meats were tender and flavourful. For the price, I knew the steak would not fall into the melt-in-the-mouth category but it's a good way to enjoy multiple pieces of meat without burning a hole in my pocket.
Looking equally inviting was the seafood on display, especially those fresh, large Cajun-spiced Tiger Prawns. After spending time over the fire, they turned out to be firm and sweet (which probably explains their immense popularity tonight). The Tumeric-laced Arrow Squid was another delicious surprise. Having been well-marinated, they were fragrant and really soft to the bite. Another winner was the Grilled Mackerel in Banana Leaf. The fish had been seasoned with some mildly spicy ""rempah"", then wrapped with banana leaf in silver foil for barbecuing. This style of preparation meant the fish was steaming hot upon unwrapping, and tasted exceedingly soft and moist.
Also vying for space in my tummy were salads, side dishes, a few hot items and desserts. Don't fall off your chair but shockingly, I was much too full to desserts 😱😱
I guess there's always a next time! 😄
-----------
Cocobolo Poolside Bar + Grill
Weekend Barbecue Buffet Dinner
Every Fri, Sat & Sun: 6.30pm to 10.30pm
Priced at $57++ per adult, inclusive of a glass of draft beer $28.50++ for kids age 6 to 12
For reservations, call 6593 8855 or email fnb.phcq@parkhotelgroup.com",Veronica Phua,@veronicaphua,food,draft beer $ ,food,,0
