restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
cantine-1,Kopitiam Consultant Sergeant Kiang Joon Toh and Operations Manager (Food Section) Ray Kiang are currently expanding their Chicky Fun outlets throughout Singapore target around 21 outlets by Mid 2015.,Bobcatsysop YK Chan,food,sergeant chicken rice outlets changed kopitiam group food courts halal chickyfun,sergeant chicken rice outlet changed kopitiam group food court halal chickyfun,sergeant chicken rice outlet chang kopitiam group food court halal chickyfun,sergeant chicken rice outlets changed kopitiam group food courts halal chickyfun,sergeant chicken rice outlets changed kopitiam group food courts halal chickyfun,sergeant chicken rice outlet chang kopitiam group food court halal chickyfun,sergeant chicken rice outlet changed kopitiam group food court halal chickyfun,sergeant chicken rice outlet chang kopitiam group food court halal chickyfun,sergeant chicken rice outlet changed kopitiam group food court halal chickyfun,0.0
cantine-1,Never ordered this much hot pot before.,Jediantz Yeong,food,hot pot hot pot,hot pot hot pot,hot pot hot pot,hot pot hot pot,hot pot hot pot,hot pot hot pot,hot pot hot pot,hot pot hot pot,hot pot hot pot,0.0
carry-on,#carryon #carryonsg #breakfast #latte #cafe #coffee #sgcafe #singapore two please!,Su Ann C,food,cafe coffee singapore,cafe coffee singapore,cafe coffe singapor,cafe coffee singapore,cafe coffee singapore,cafe coffe singapor,cafe coffee singapore,cafe coffe singapor,cafe coffee singapore,0.0
carry-on,#longblack #coffee #coffeeiloveyou #caffeine #caffeinekick #mondayblues #monday #shortweekahead woohoo!,Su Ann C,food,longblack coffee,longblack coffee,longblack coffe,longblack coffee,longblack coffee,longblack coffe,longblack coffee,longblack coffe,longblack coffee,0.0
carry-on,#soylatte #latte #coffee for two!,Su Ann C,food,singapore greek yogurt rolled oats chia seeds kiwi thai basil chicken wrap,singapore greek yogurt rolled oat chia seed kiwi thai basil chicken wrap,singapor greek yogurt roll oat chia seed kiwi thai basil chicken wrap,singapore greek yogurt rolled oats chia seeds kiwi thai basil chicken wrap,singapore greek yogurt rolled oats chia seeds kiwi thai basil chicken wrap,singapor greek yogurt roll oat chia seed kiwi thai basil chicken wrap,singapore greek yogurt rolled oat chia seed kiwi thai basil chicken wrap,singapor greek yogurt roll oat chia seed kiwi thai basil chicken wrap,singapore greek yogurt rolled oat chia seed kiwi thai basil chicken wrap,0.0
carry-on,Morning #cuppa ohhhmmmm it's #Friday!,Su Ann C,food,soylatte latte latteart carryon,soylatte latte latteart carryon,soylatt latt latteart carryon,soylatte latte latteart carryon,soylatte latte latteart carryon,soylatt latt latteart carryon,soylatte latte latteart carryon,soylatt latt latteart carryon,soylatte latte latteart carryon,0.0
casuarina-curry,Curry In A Platter,Cheryl Wong,ambience,looking meal relaxing monday night,looking meal relaxing monday night,look meal relax monday night,looking meal relaxing monday night,looking meal relaxing monday night,look meal relax monday night,looking meal relaxing monday night,look meal relax monday night,looking meal relaxing monday night,1.0
casuarina-curry,Curry In A Platter,Cheryl Wong,food,pleasantly surprising lot meat chicken curry pretty strong fish taste loved,pleasantly surprising lot meat chicken curry pretty strong fish taste loved,pleasantli surpris lot meat chicken curri pretti strong fish tast love,pleasantly surprising lot meat chicken curry pretty strong fish taste loved,pleasantly surprising lot meat chicken curry pretty strong fish taste loved,pleasantli surpris lot meat chicken curri pretti strong fish tast love,pleasantly surprising lot meat chicken curry pretty strong fish taste loved,pleasantli surpris lot meat chicken curri pretti strong fish tast love,pleasantly surprising lot meat chicken curry pretty strong fish taste loved,1.0
casuarina-curry,Curry In A Platter,Cheryl Wong,price,total cost,total cost,total cost,total cost,total cost,total cost,total cost,total cost,total cost,0.0
casuarina-curry,Curry In A Platter,Cheryl Wong,service,pleasantly surprising,pleasantly surprising,pleasantli surpris,pleasantly surprising,pleasantly surprising,pleasantli surpris,pleasantly surprising,pleasantli surpris,pleasantly surprising,1.0
casuarina-curry,For Banana Cheese Prata,Burpple Guides,food,banana cheese amazing roti prata high hopes biryani turns pratas casuarina curry best prata salty caramel sauce sound strange good tastier good,banana cheese amazing roti prata high hope biryani turn pratas casuarina curry best prata salty caramel sauce sound strange good tastier good,banana chees amaz roti prata high hope biryani turn prata casuarina curri best prata salti caramel sauc sound strang good tastier good,banana cheese amazing roti prata high hopes biryani turns pratas casuarina curry best prata salty caramel sauce sound strange good tastier good,banana cheese amazing roti prata high hopes biryani turns pratas casuarina curry best prata salty caramel sauce sound strange good tastier good,banana chees amaz roti prata high hope biryani turn prata casuarina curri best prata salti caramel sauc sound strang good tastier good,banana cheese amazing roti prata high hope biryani turn pratas casuarina curry best prata salty caramel sauce sound strange good tastier good,banana chees amaz roti prata high hope biryani turn prata casuarina curri best prata salti caramel sauc sound strang good tastier good,banana cheese amazing roti prata high hope biryani turn pratas casuarina curry best prata salty caramel sauce sound strange good tastier good,1.0
cat-the-fiddle-junction-8,Burpple 3 For 3 Deal - Worth It,Goh Chun Shan,food,adventurous experimentation cheesecake flavours favourite roselle ruby yoghurt pink white swirls pic creamy light hopefully healthier,adventurous experimentation cheesecake flavour favourite roselle ruby yoghurt pink white swirl pic creamy light hopefully healthier,adventur experiment cheesecak flavour favourit rosel rubi yoghurt pink white swirl pic creami light hope healthier,adventurous experimentation cheesecake flavours favourite roselle ruby yoghurt pink white swirls pic creamy light hopefully healthier,adventurous experimentation cheesecake flavours favourite roselle ruby yoghurt pink white swirls pic creamy light hopefully healthier,adventur experiment cheesecak flavour favourit rosel rubi yoghurt pink white swirl pic creami light hope healthier,adventurous experimentation cheesecake flavour favourite roselle ruby yoghurt pink white swirl pic creamy light hopefully healthier,adventur experiment cheesecak flavour favourit rosel rubi yoghurt pink white swirl pic creami light hope healthier,adventurous experimentation cheesecake flavour favourite roselle ruby yoghurt pink white swirl pic creamy light hopefully healthier,1.0
cat-the-fiddle-junction-8,Burpple 3 For 3 Deal - Worth It,Goh Chun Shan,price,truly worth,truly worth,truli worth,truly worth,truly worth,truli worth,truly worth,truli worth,truly worth,1.0
cat-the-fiddle-junction-8,For 1-for-1 Three Slice (save ~$20.90),Burpple Guides,food,new york cheesecake noteworthy include tiramisu classic flavours,new york cheesecake noteworthy include tiramisu classic flavour,new york cheesecak noteworthi includ tiramisu classic flavour,new york cheesecake noteworthy include tiramisu classic flavours,new york cheesecake noteworthy include tiramisu classic flavours,new york cheesecak noteworthi includ tiramisu classic flavour,new york cheesecake noteworthy include tiramisu classic flavour,new york cheesecak noteworthi includ tiramisu classic flavour,new york cheesecake noteworthy include tiramisu classic flavour,0.0
cat-the-fiddle-junction-8,King Cat of The Mountain,Megan Koh,food,filled durian mao wang cream cheese sponge cake taste strong especially middle cheesy taste smell,filled durian mao wang cream cheese sponge cake taste strong especially middle cheesy taste smell,fill durian mao wang cream chees spong cake tast strong especi middl cheesi tast smell,filled durian mao wang cream cheese sponge cake taste strong especially middle cheesy taste smell,filled durian mao wang cream cheese sponge cake taste strong especially middle cheesy taste smell,fill durian mao wang cream chees spong cake tast strong especi middl cheesi tast smell,filled durian mao wang cream cheese sponge cake taste strong especially middle cheesy taste smell,fill durian mao wang cream chees spong cake tast strong especi middl cheesi tast smell,filled durian mao wang cream cheese sponge cake taste strong especially middle cheesy taste smell,0.0
cat-the-fiddle-junction-8,King Cat of The Mountain,Megan Koh,price,pricey size,pricey size,pricey size,pricey size,pricey size,pricey size,pricey size,pricey size,pricey size,-1.0
cat-the-fiddle-junction-8,Paws Of Fury,Kevin M,food,artisan cheesecake,artisan cheesecake,artisan cheesecak,artisan cheesecake,artisan cheesecake,artisan cheesecak,artisan cheesecake,artisan cheesecak,artisan cheesecake,0.0
cat-the-fiddle-junction-8,Paws Of Fury,Kevin M,service,friendly cashier highly recommended friendly cashier,friendly cashier highly recommended friendly cashier,friendli cashier highli recommend friendli cashier,friendly cashier highly recommended friendly cashier,friendly cashier highly recommended friendly cashier,friendli cashier highli recommend friendli cashier,friendly cashier highly recommended friendly cashier,friendli cashier highli recommend friendli cashier,friendly cashier highly recommended friendly cashier,1.0
cat-the-fiddle-junction-8,The Emperor’s Romance,Li Ting Tan,food,classy cheesecake soft fluffy aesthetically pleasing adds fragrance cake making delightfully fresh,classy cheesecake soft fluffy aesthetically pleasing add fragrance cake making delightfully fresh,classi cheesecak soft fluffi aesthet pleas add fragranc cake make delight fresh,classy cheesecake soft fluffy aesthetically pleasing adds fragrance cake making delightfully fresh,classy cheesecake soft fluffy aesthetically pleasing adds fragrance cake making delightfully fresh,classi cheesecak soft fluffi aesthet pleas add fragranc cake make delight fresh,classy cheesecake soft fluffy aesthetically pleasing add fragrance cake making delightfully fresh,classi cheesecak soft fluffi aesthet pleas add fragranc cake make delight fresh,classy cheesecake soft fluffy aesthetically pleasing add fragrance cake making delightfully fresh,1.0
chang-cheng-mee-wah-blk-631,Braised Beef Rice,Thiam Peng Tan,food,not bad,not bad,not bad,not bad,not bad,not bad,not bad,not bad,not bad,1.0
chang-cheng-mee-wah-blk-631,Braised Beef Rice,Thiam Peng Tan,portion,chopped small chopped small unbreakable,chopped small chopped small unbreakable,chop small chop small unbreak,chopped small chopped small unbreakable,chopped small chopped small unbreakable,chop small chop small unbreak,chopped small chopped small unbreakable,chop small chop small unbreak,chopped small chopped small unbreakable,-1.0
chang-cheng-mee-wah-blk-631,Braised Beef Rice,Thiam Peng Tan,service,sign non food rude service long sign non food rude service long wait,sign non food rude service long sign non food rude service long wait,sign non food rude servic long sign non food rude servic long wait,sign non food rude service long sign non food rude service long wait,sign non food rude service long sign non food rude service long wait,sign non food rude servic long sign non food rude servic long wait,sign non food rude service long sign non food rude service long wait,sign non food rude servic long sign non food rude servic long wait,sign non food rude service long sign non food rude service long wait,-1.0
chang-cheng-mee-wah-blk-631,Braised Beef Rice,Thiam Peng Tan,time,rude service long wait,rude service long wait,rude servic long wait,rude service long wait,rude service long wait,rude servic long wait,rude service long wait,rude servic long wait,rude service long wait,-1.0
chang-cheng-mee-wah-blk-631,Dry You Mian,Thiam Peng Tan,food,handmade noodles slightly salty healthier,handmade noodle slightly salty healthier,handmad noodl slightli salti healthier,handmade noodles slightly salty healthier,handmade noodles slightly salty healthier,handmad noodl slightli salti healthier,handmade noodle slightly salty healthier,handmad noodl slightli salti healthier,handmade noodle slightly salty healthier,0.0
chang-cheng-mee-wah-blk-631,Economical Rice,Thiam Peng Tan,food,ricebraised pork belly fried chicken,ricebraised pork belly fried chicken,ricebrais pork belli fri chicken,ricebraised pork belly fried chicken,ricebraised pork belly fried chicken,ricebrais pork belli fri chicken,ricebraised pork belly fried chicken,ricebrais pork belli fri chicken,ricebraised pork belly fried chicken,0.0
chang-cheng-mee-wah-blk-631,Ma La Xiang Guo,Thiam Peng Tan,food,sliced improved texture considerably,sliced improved texture considerably,slice improv textur consider,sliced improved texture considerably,sliced improved texture considerably,slice improv textur consider,sliced improved texture considerably,slice improv textur consider,sliced improved texture considerably,1.0
chang-cheng-mee-wah-blk-631,Ma La Xiang Guo,Thiam Peng Tan,price,waste money mutton,waste money mutton,wast money mutton,waste money mutton,waste money mutton,wast money mutton,waste money mutton,wast money mutton,waste money mutton,-1.0
charcos-the-flaming-chicken-2,Beef Ribs Roast Creme Meal #dinner #fotd #food,Ashiey Maria,food,ribs roast,rib roast,rib roast,ribs roast,ribs roast,rib roast,rib roast,rib roast,rib roast,0.0
charcos-the-flaming-chicken-2,Crispy Fish With 2 Sides,Alexis Han,food,crispy fish soft succulent aromatic bite potato salad egg salad mayo sauce meal chunks pretty tough think overcooked,crispy fish soft succulent aromatic bite potato salad egg salad mayo sauce meal chunk pretty tough think overcooked,crispi fish soft succul aromat bite potato salad egg salad mayo sauc meal chunk pretti tough think overcook,crispy fish soft succulent aromatic bite potato salad egg salad mayo sauce meal chunks pretty tough think overcooked,crispy fish soft succulent aromatic bite potato salad egg salad mayo sauce meal chunks pretty tough think overcooked,crispi fish soft succul aromat bite potato salad egg salad mayo sauc meal chunk pretti tough think overcook,crispy fish soft succulent aromatic bite potato salad egg salad mayo sauce meal chunk pretty tough think overcooked,crispi fish soft succul aromat bite potato salad egg salad mayo sauc meal chunk pretti tough think overcook,crispy fish soft succulent aromatic bite potato salad egg salad mayo sauce meal chunk pretty tough think overcooked,1.0
chateraise-tampines,"This Easter, @chateraise.singapore has a collection of cute and adorable cakes.",Randy Lim,food,flavoured mousse cake contains sweet sour white chocolate strawberry sauce core flowy signature soft sponge given nice crunch,flavoured mousse cake contains sweet sour white chocolate strawberry sauce core flowy signature soft sponge given nice crunch,flavour mouss cake contain sweet sour white chocol strawberri sauc core flowi signatur soft spong given nice crunch,flavoured mousse cake contains sweet sour white chocolate strawberry sauce core flowy signature soft sponge given nice crunch,flavoured mousse cake contains sweet sour white chocolate strawberry sauce core flowy signature soft sponge given nice crunch,flavour mouss cake contain sweet sour white chocol strawberri sauc core flowi signatur soft spong given nice crunch,flavoured mousse cake contains sweet sour white chocolate strawberry sauce core flowy signature soft sponge given nice crunch,flavour mouss cake contain sweet sour white chocol strawberri sauc core flowi signatur soft spong given nice crunch,flavoured mousse cake contains sweet sour white chocolate strawberry sauce core flowy signature soft sponge given nice crunch,1.0
chateraise-tampines,Uji Matcha Ice Cream,Yan Fang Lim,food,uji matcha ice layering fragrant coated white chocolate inside black,uji matcha ice layering fragrant coated white chocolate inside black,uji matcha ice layer fragrant coat white chocol insid black,uji matcha ice layering fragrant coated white chocolate inside black,uji matcha ice layering fragrant coated white chocolate inside black,uji matcha ice layer fragrant coat white chocol insid black,uji matcha ice layering fragrant coated white chocolate inside black,uji matcha ice layer fragrant coat white chocol insid black,uji matcha ice layering fragrant coated white chocolate inside black,0.0
chuckwagon-bbq-grill,BLT,Ah Leong San,time,long long,long long,long long,long long,long long,long long,long long,long long,long long,-1.0
chuckwagon-bbq-grill,Never Again !,Hiran Sidhu,food,steak bangers mash steak bangers mash,steak banger mash steak banger mash,steak banger mash steak banger mash,steak bangers mash steak bangers mash,steak bangers mash steak bangers mash,steak banger mash steak banger mash,steak banger mash steak banger mash,steak banger mash steak banger mash,steak banger mash steak banger mash,0.0
chuckwagon-bbq-grill,Never Again !,Hiran Sidhu,price,worth price paid,worth price paid,worth price paid,worth price paid,worth price paid,worth price paid,worth price paid,worth price paid,worth price paid,1.0
circuit-road-hawker-centre,11 International Vegetarian Cuisine to Satisfy the Fussiest Eaters,Maureen Ow,food,fussiest eatersspecialises satay otah western dishes,fussiest eatersspecialises satay otah western dish,fussiest eatersspecialis satay otah western dish,fussiest eatersspecialises satay otah western dishes,fussiest eatersspecialises satay otah western dishes,fussiest eatersspecialis satay otah western dish,fussiest eatersspecialises satay otah western dish,fussiest eatersspecialis satay otah western dish,fussiest eatersspecialises satay otah western dish,0.0
circuit-road-hawker-centre,"Braised Bean curd, 卤豆干
A small tip - After removing the bean curd from the packet, dried it with kitchen towels and a weight on top.",Peter Wong,food,flavors easier,flavor easier,flavor easier,flavors easier,flavors easier,flavor easier,flavor easier,flavor easier,flavor easier,0.0
circuit-road-hawker-centre,"Braised Bean curd, 卤豆干
A small tip - After removing the bean curd from the packet, dried it with kitchen towels and a weight on top.",Peter Wong,portion,bean curd small bean curd small tip,bean curd small bean curd small tip,bean curd small bean curd small tip,bean curd small bean curd small tip,bean curd small bean curd small tip,bean curd small bean curd small tip,bean curd small bean curd small tip,bean curd small bean curd small tip,bean curd small bean curd small tip,-1.0
circuit-road-hawker-centre,Ho Jia Bo?,umakemehungry :),food,minced meat noodle location circuit road food centre blk tslmakan foodblogs,minced meat noodle location circuit road food centre blk tslmakan foodblogs,minc meat noodl locat circuit road food centr blk tslmakan foodblog,minced meat noodle location circuit road food centre blk tslmakan foodblogs,minced meat noodle location circuit road food centre blk tslmakan foodblogs,minc meat noodl locat circuit road food centr blk tslmakan foodblog,minced meat noodle location circuit road food centre blk tslmakan foodblogs,minc meat noodl locat circuit road food centr blk tslmakan foodblog,minced meat noodle location circuit road food centre blk tslmakan foodblogs,0.0
circuit-road-hawker-centre,Mushroom Minced Pork Noodle,Khaw Han Chung,food,minced pork noodlethere interesting literally translated delicious not fishball noodle,minced pork noodlethere interesting literally translated delicious not fishball noodle,minc pork noodlether interest liter translat delici not fishbal noodl,minced pork noodlethere interesting literally translated delicious not fishball noodle,minced pork noodlethere interesting literally translated delicious not fishball noodle,minc pork noodlether interest liter translat delici not fishbal noodl,minced pork noodlethere interesting literally translated delicious not fishball noodle,minc pork noodlether interest liter translat delici not fishbal noodl,minced pork noodlethere interesting literally translated delicious not fishball noodle,1.0
circuit-road-hawker-centre,Mushroom Minced Pork Noodle,Khaw Han Chung,portion,great portion generous ingredients,great portion generous ingredient,great portion gener ingredi,great portion generous ingredients,great portion generous ingredients,great portion gener ingredi,great portion generous ingredient,great portion gener ingredi,great portion generous ingredient,1.0
circuit-road-hawker-centre,Sweet & Sour Fish Rice,Tony Wong,food,sour fish ricenan,sour fish ricenan,sour fish ricenan,sour fish ricenan,sour fish ricenan,sour fish ricenan,sour fish ricenan,sour fish ricenan,sour fish ricenan,0.0
co-ba-quan-singapore,Bun Thit Nuong Ckn 8.9,Wuu Yyiizzhhoouu,food,started ok halfway fishiness like shellfish,started ok halfway fishiness like shellfish,start ok halfway fishi like shellfish,started ok halfway fishiness like shellfish,started ok halfway fishiness like shellfish,start ok halfway fishi like shellfish,started ok halfway fishiness like shellfish,start ok halfway fishi like shellfish,started ok halfway fishiness like shellfish,-1.0
coffee-club-20,Chili Crab Linguine! 🦀,Eunice Foo,food,crabby affair pasta sauce loaded crab flesh gave chewy distinct seafood flavor unfortunately despite taste fell flat chore finish lil disappointing seeing taste fell flat making chore finish lil disappointing seeing,crabby affair pasta sauce loaded crab flesh gave chewy distinct seafood flavor unfortunately despite taste fell flat chore finish lil disappointing seeing taste fell flat making chore finish lil disappointing seeing,crabbi affair pasta sauc load crab flesh gave chewi distinct seafood flavor unfortun despit tast fell flat chore finish lil disappoint see tast fell flat make chore finish lil disappoint see,crabby affair pasta sauce loaded crab flesh gave chewy distinct seafood flavor unfortunately despite taste fell flat chore finish bad lil disappointing seeing taste fell flat making chore finish bad lil disappointing seeing,crabby affair pasta sauce loaded crab flesh gave chewy distinct seafood flavor unfortunately despite taste fell flat chore finish emojibad lil disappointing seeing taste fell flat making chore finish emojibad lil disappointing seeing,crabbi affair pasta sauc load crab flesh gave chewi distinct seafood flavor unfortun despit tast fell flat chore finish bad lil disappoint see tast fell flat make chore finish bad lil disappoint see,crabby affair pasta sauce loaded crab flesh gave chewy distinct seafood flavor unfortunately despite taste fell flat chore finish bad lil disappointing seeing taste fell flat making chore finish bad lil disappointing seeing,crabbi affair pasta sauc load crab flesh gave chewi distinct seafood flavor unfortun despit tast fell flat chore finish emojibad lil disappoint see tast fell flat make chore finish emojibad lil disappoint see,crabby affair pasta sauce loaded crab flesh gave chewy distinct seafood flavor unfortunately despite taste fell flat chore finish emojibad lil disappointing seeing taste fell flat making chore finish emojibad lil disappointing seeing,-1.0
coffee-club-20,Chili Crab Linguine! 🦀,Eunice Foo,portion,generous serving distinct seafood flavor unfortunately despite generous serving,generous serving distinct seafood flavor unfortunately despite generous serving,gener serv distinct seafood flavor unfortun despit gener serv,generous serving distinct seafood flavor unfortunately despite generous serving,generous serving distinct seafood flavor unfortunately despite generous serving,gener serv distinct seafood flavor unfortun despit gener serv,generous serving distinct seafood flavor unfortunately despite generous serving,gener serv distinct seafood flavor unfortun despit gener serv,generous serving distinct seafood flavor unfortunately despite generous serving,1.0
collins-grille-bento-at-308-clementi-ave-4,Collin's western 1/4 Roasted Chicken w Chips & Salad🍴 #burpple,Jacelyn Tan,food,roasted chicken chips salad,roasted chicken chip salad,roast chicken chip salad,roasted chicken chips salad,roasted chicken chips salad,roast chicken chip salad,roasted chicken chip salad,roast chicken chip salad,roasted chicken chip salad,0.0
collins-grille-bento-at-308-clementi-ave-4,"Giant slab of atlantic salmon with a generous portion of aglio olio 😻 Definitely value for your $$ 😹
#burpple #salmon #western #aglioolio #fusion #fusionfood #fusioncuisine #spaghetti #whati8today #whati8todaysg #sghawker #sghawkerfood #valueformoney #hawkereats #myfooddiary #sgfoodhunt #sgfoodhunter #sgmakandiary #sgfoodies #sgfoodtrend #sgfooddiary",Seanna Lim,food,atlantic salmon generous portion aglio olio definitely value fusion fusionfood burpple salmon fusion fusionfood fusion fusionfood,atlantic salmon generous portion aglio olio definitely value fusion fusionfood burpple salmon fusion fusionfood fusion fusionfood,atlant salmon gener portion aglio olio definit valu fusion fusionfood burppl salmon fusion fusionfood fusion fusionfood,atlantic salmon generous portion aglio olio good definitely value fusion fusionfood good burpple salmon fusion fusionfood fusion fusionfood,atlantic salmon generous portion aglio olio emojigood definitely value fusion fusionfood emojigood burpple salmon fusion fusionfood fusion fusionfood,atlant salmon gener portion aglio olio good definit valu fusion fusionfood good burppl salmon fusion fusionfood fusion fusionfood,atlantic salmon generous portion aglio olio good definitely value fusion fusionfood good burpple salmon fusion fusionfood fusion fusionfood,atlant salmon gener portion aglio olio emojigood definit valu fusion fusionfood emojigood burppl salmon fusion fusionfood fusion fusionfood,atlantic salmon generous portion aglio olio emojigood definitely value fusion fusionfood emojigood burpple salmon fusion fusionfood fusion fusionfood,1.0
collins-grille-bento-at-308-clementi-ave-4,"Giant slab of atlantic salmon with a generous portion of aglio olio 😻 Definitely value for your $$ 😹
#burpple #salmon #western #aglioolio #fusion #fusionfood #fusioncuisine #spaghetti #whati8today #whati8todaysg #sghawker #sghawkerfood #valueformoney #hawkereats #myfooddiary #sgfoodhunt #sgfoodhunter #sgmakandiary #sgfoodies #sgfoodtrend #sgfooddiary",Seanna Lim,portion,atlantic salmon generous portion aglio olio definitely value,atlantic salmon generous portion aglio olio definitely value,atlant salmon gener portion aglio olio definit valu,atlantic salmon generous portion aglio olio good definitely value,atlantic salmon generous portion aglio olio emojigood definitely value,atlant salmon gener portion aglio olio good definit valu,atlantic salmon generous portion aglio olio good definitely value,atlant salmon gener portion aglio olio emojigood definit valu,atlantic salmon generous portion aglio olio emojigood definitely value,1.0
collins-grille-bento-at-308-clementi-ave-4,"Giant slab of atlantic salmon with a generous portion of aglio olio 😻 Definitely value for your $$ 😹
#burpple #salmon #western #aglioolio #fusion #fusionfood #fusioncuisine #spaghetti #whati8today #whati8todaysg #sghawker #sghawkerfood #valueformoney #hawkereats #myfooddiary #sgfoodhunt #sgfoodhunter #sgmakandiary #sgfoodies #sgfoodtrend #sgfooddiary",Seanna Lim,price,generous portion aglio olio definitely value,generous portion aglio olio definitely value,gener portion aglio olio definit valu,generous portion aglio olio good definitely value,generous portion aglio olio emojigood definitely value,gener portion aglio olio good definit valu,generous portion aglio olio good definitely value,gener portion aglio olio emojigood definit valu,generous portion aglio olio emojigood definitely value,1.0
collins-grille-bento-at-308-clementi-ave-4,Horrible,Kok Kin Ow,food,overcooked tasteless pathetic,overcooked tasteless pathetic,overcook tasteless pathet,overcooked tasteless pathetic,overcooked tasteless pathetic,overcook tasteless pathet,overcooked tasteless pathetic,overcook tasteless pathet,overcooked tasteless pathetic,-1.0
collins-grille-bento-at-308-clementi-ave-4,It had me at crab cake.,Jackson Sim,food,crab,crab,crab,crab,crab,crab,crab,crab,crab,0.0
conrads-lobby-lounge,Enjoyable High Tea,Miss WOW League,food,high tea conrad hotel nice experience bad not able,high tea conrad hotel nice experience bad not able,high tea conrad hotel nice experi bad not abl,high tea conrad hotel nice experience bad not able,high tea conrad hotel nice experience bad not able,high tea conrad hotel nice experi bad not abl,high tea conrad hotel nice experience bad not able,high tea conrad hotel nice experi bad not abl,high tea conrad hotel nice experience bad not able,0.0
conrads-lobby-lounge,Enjoyable High Tea,Miss WOW League,service,nice experience bad not able appreciate service,nice experience bad not able appreciate service,nice experi bad not abl appreci servic,nice experience bad not able appreciate service,nice experience bad not able appreciate service,nice experi bad not abl appreci servic,nice experience bad not able appreciate service,nice experi bad not abl appreci servic,nice experience bad not able appreciate service,1.0
creme-maison-bakery,Belgium Chocolate Smores 8nett(Cake Club),Wuu Yyiizzhhoouu,food,texture brownie moist crushed cookies,texture brownie moist crushed cooky,textur browni moist crush cooki,texture brownie moist crushed cookies,texture brownie moist crushed cookies,textur browni moist crush cooki,texture brownie moist crushed cooky,textur browni moist crush cooki,texture brownie moist crushed cooky,0.0
creme-maison-bakery,Belgium Chocolate Smores 8nett(Cake Club),Wuu Yyiizzhhoouu,portion,club appreciate fact cake club allows try cakes bakeries sells,club appreciate fact cake club allows try cake bakery sell,club appreci fact cake club allow tri cake bakeri sell,club appreciate fact cake club allows try cakes bakeries sells,club appreciate fact cake club allows try cakes bakeries sells,club appreci fact cake club allow tri cake bakeri sell,club appreciate fact cake club allows try cake bakery sell,club appreci fact cake club allow tri cake bakeri sell,club appreciate fact cake club allows try cake bakery sell,1.0
creme-maison-bakery,Brandied cherry cheesecake from #chezcake bistro to mark my ageing this year...,Scentz Lite,food,chezcake bistro mark ageing year birthday cake dessert cheesecake,chezcake bistro mark ageing year birthday cake dessert cheesecake,chezcak bistro mark age year birthday cake dessert cheesecak,chezcake bistro mark ageing year birthday cake dessert cheesecake,chezcake bistro mark ageing year birthday cake dessert cheesecake,chezcak bistro mark age year birthday cake dessert cheesecak,chezcake bistro mark ageing year birthday cake dessert cheesecake,chezcak bistro mark age year birthday cake dessert cheesecak,chezcake bistro mark ageing year birthday cake dessert cheesecake,0.0
creme-maison-bakery,Floral Cupcakes,Yan Fang Lim,food,cupcakesmoist chocolate cupcake,cupcakesmoist chocolate cupcake,cupcakesmoist chocol cupcak,cupcakesmoist chocolate cupcake,cupcakesmoist chocolate cupcake,cupcakesmoist chocol cupcak,cupcakesmoist chocolate cupcake,cupcakesmoist chocol cupcak,cupcakesmoist chocolate cupcake,0.0
creme-maison-bakery,Matcha Strawberry Balsamic ($68),Colin Tan,food,super rich cake subtle mix sponge like brownie strong cranberry bits nice subtle mix sponge like brownie,super rich cake subtle mix sponge like brownie strong cranberry bit nice subtle mix sponge like brownie,super rich cake subtl mix spong like browni strong cranberri bit nice subtl mix spong like browni,super rich cake subtle mix sponge like brownie strong cranberry bits nice subtle mix sponge like brownie,super rich cake subtle mix sponge like brownie strong cranberry bits nice subtle mix sponge like brownie,super rich cake subtl mix spong like browni strong cranberri bit nice subtl mix spong like browni,super rich cake subtle mix sponge like brownie strong cranberry bit nice subtle mix sponge like brownie,super rich cake subtl mix spong like browni strong cranberri bit nice subtl mix spong like browni,super rich cake subtle mix sponge like brownie strong cranberry bit nice subtle mix sponge like brownie,1.0
creme-maison-bakery,Super Pretty Cupcakes!,Yw L.,food,taste fantastic taste chocolatey,taste fantastic taste chocolatey,tast fantast tast chocolatey,taste fantastic taste chocolatey,taste fantastic taste chocolatey,tast fantast tast chocolatey,taste fantastic taste chocolatey,tast fantast tast chocolatey,taste fantastic taste chocolatey,1.0
dark-horse,Chirashi Don,S C,food,thinly sliced abit mushy mushy,thinly sliced abit mushy mushy,thinli slice abit mushi mushi,thinly sliced abit mushy mushy,thinly sliced abit mushy mushy,thinli slice abit mushi mushi,thinly sliced abit mushy mushy,thinli slice abit mushi mushi,thinly sliced abit mushy mushy,0.0
dark-horse,Chirashi Don,S C,price,worth price tag,worth price tag,worth price tag,worth price tag,worth price tag,worth price tag,worth price tag,worth price tag,worth price tag,1.0
