restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
bbq-generation,"Found in a rather sleazy area of Aljunied (it’s actually right next to the MRT), this unassuming store is more than happy to expertly grill up a mountain of skewers for your consumption.",D-Jin Toh,food,grilled slices green chilli beef tendons peppercorn spice dusted,grilled slice green chilli beef tendon peppercorn spice dusted,grill slice green chilli beef tendon peppercorn spice dust,grilled slices green chilli beef tendons peppercorn spice dusted,grilled slices green chilli beef tendons peppercorn spice dusted,grill slice green chilli beef tendon peppercorn spice dust,grilled slice green chilli beef tendon peppercorn spice dusted,grill slice green chilli beef tendon peppercorn spice dust,grilled slice green chilli beef tendon peppercorn spice dusted,0.0
bbq-generation,Shredded Potato w Chilli Sauce ($6),Gena C,food,tangy appetising,tangy appetising,tangi appetis,tangy appetising,tangy appetising,tangi appetis,tangy appetising,tangi appetis,tangy appetising,1.0
bbq-generation,Skewered Beef Tendon 2nett Per Skewer(picture 2 Skewer Portion) ,Wuu Yyiizzhhoouu,food,tendon nett skewer picture portion admit consistency bad haha try myriad textures jelly bean super soft tendon nett skewer picture admit consistency bad haha hand lets try myriad textures,tendon nett skewer picture portion admit consistency bad haha try myriad texture jelly bean super soft tendon nett skewer picture admit consistency bad haha hand let try myriad texture,tendon nett skewer pictur portion admit consist bad haha tri myriad textur jelli bean super soft tendon nett skewer pictur admit consist bad haha hand let tri myriad textur,tendon nett skewer picture portion admit consistency bad haha try myriad textures jelly bean super soft tendon nett skewer picture admit consistency bad haha hand lets try myriad textures,tendon nett skewer picture portion admit consistency bad haha try myriad textures jelly bean super soft tendon nett skewer picture admit consistency bad haha hand lets try myriad textures,tendon nett skewer pictur portion admit consist bad haha tri myriad textur jelli bean super soft tendon nett skewer pictur admit consist bad haha hand let tri myriad textur,tendon nett skewer picture portion admit consistency bad haha try myriad texture jelly bean super soft tendon nett skewer picture admit consistency bad haha hand let try myriad texture,tendon nett skewer pictur portion admit consist bad haha tri myriad textur jelli bean super soft tendon nett skewer pictur admit consist bad haha hand let tri myriad textur,tendon nett skewer picture portion admit consistency bad haha try myriad texture jelly bean super soft tendon nett skewer picture admit consistency bad haha hand let try myriad texture,0.0
beaulieu-house-restaurant,Curry Fish Head ($30),Sheryl Quek,ambience,great ambience love place not food,great ambience love place not food,great ambienc love place not food,great ambience love place not food,great ambience love place not food,great ambienc love place not food,great ambience love place not food,great ambienc love place not food,great ambience love place not food,1.0
beaulieu-house-restaurant,Curry Fish Head ($30),Sheryl Quek,food,food great ambience love place not different spices,food great ambience love place not different spice,food great ambienc love place not differ spice,food great ambience love place not different spices,food great ambience love place not different spices,food great ambienc love place not differ spice,food great ambience love place not different spice,food great ambienc love place not differ spice,food great ambience love place not different spice,1.0
beaulieu-house-restaurant,Curry Fish Head ($30),Sheryl Quek,service,food great ambience love place not,food great ambience love place not,food great ambienc love place not,food great ambience love place not,food great ambience love place not,food great ambienc love place not,food great ambience love place not,food great ambienc love place not,food great ambience love place not,1.0
beaulieu-house-restaurant,Seafood hor fun - $7++!,Meryl Min,food,hor fun sembawang seafood,hor fun sembawang seafood,hor fun sembawang seafood,hor fun sembawang seafood,hor fun sembawang seafood,hor fun sembawang seafood,hor fun sembawang seafood,hor fun sembawang seafood,hor fun sembawang seafood,0.0
beaulieu-house-restaurant,Soup goodness,Zhi Yan Chiam,ambience,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,1.0
beaulieu-house-restaurant,Soup goodness,Zhi Yan Chiam,food,goodnesstaste double boiled soup boiled soup,goodnesstaste double boiled soup boiled soup,goodnesstast doubl boil soup boil soup,goodnesstaste double boiled soup boiled soup,goodnesstaste double boiled soup boiled soup,goodnesstast doubl boil soup boil soup,goodnesstaste double boiled soup boiled soup,goodnesstast doubl boil soup boil soup,goodnesstaste double boiled soup boiled soup,1.0
beaulieu-house-restaurant,Soup goodness,Zhi Yan Chiam,service,friendly staff efficient service price,friendly staff efficient service price,friendli staff effici servic price,friendly staff efficient service price,friendly staff efficient service price,friendli staff effici servic price,friendly staff efficient service price,friendli staff effici servic price,friendly staff efficient service price,1.0
beaulieu-house-restaurant,Spice,Zhi Yan Chiam,ambience,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,great sea view tranquil place dinner great sea view,1.0
beaulieu-house-restaurant,Spice,Zhi Yan Chiam,food,fried rice prawn pineapple fried rice prawn pineapple,fried rice prawn pineapple fried rice prawn pineapple,fri rice prawn pineappl fri rice prawn pineappl,fried rice prawn pineapple fried rice prawn pineapple,fried rice prawn pineapple fried rice prawn pineapple,fri rice prawn pineappl fri rice prawn pineappl,fried rice prawn pineapple fried rice prawn pineapple,fri rice prawn pineappl fri rice prawn pineappl,fried rice prawn pineapple fried rice prawn pineapple,0.0
beaulieu-house-restaurant,Spice,Zhi Yan Chiam,service,friendly staff efficient service price,friendly staff efficient service price,friendli staff effici servic price,friendly staff efficient service price,friendly staff efficient service price,friendli staff effici servic price,friendly staff efficient service price,friendli staff effici servic price,friendly staff efficient service price,1.0
bella-pasta,Best Risotto,Emily S,ambience,perfect dates gatherings friends,perfect date gathering friend,perfect date gather friend,perfect dates gatherings friends,perfect dates gatherings friends,perfect date gather friend,perfect date gathering friend,perfect date gather friend,perfect date gathering friend,1.0
bella-pasta,Best Risotto,Emily S,food,perfect dates gatherings friends amazing drink post meal risotto funghi porcini tartufo nero arborio rice mushrooms black truffle cream risottos date,perfect date gathering friend amazing drink post meal risotto funghi porcini tartufo nero arborio rice mushroom black truffle cream risotto date,perfect date gather friend amaz drink post meal risotto funghi porcini tartufo nero arborio rice mushroom black truffl cream risotto date,perfect dates gatherings friends amazing drink post meal risotto funghi porcini tartufo nero arborio rice mushrooms black truffle cream risottos date,perfect dates gatherings friends amazing drink post meal risotto funghi porcini tartufo nero arborio rice mushrooms black truffle cream risottos date,perfect date gather friend amaz drink post meal risotto funghi porcini tartufo nero arborio rice mushroom black truffl cream risotto date,perfect date gathering friend amazing drink post meal risotto funghi porcini tartufo nero arborio rice mushroom black truffle cream risotto date,perfect date gather friend amaz drink post meal risotto funghi porcini tartufo nero arborio rice mushroom black truffl cream risotto date,perfect date gathering friend amazing drink post meal risotto funghi porcini tartufo nero arborio rice mushroom black truffle cream risotto date,1.0
bella-pasta,Delicious But I'm Confused,Emily S,food,expecting creamy tomato bolognese ordered homemade pappardelle usual bacon italian sausage,expecting creamy tomato bolognese ordered homemade pappardelle usual bacon italian sausage,expect creami tomato bolognes order homemad pappardel usual bacon italian sausag,expecting creamy tomato bolognese ordered homemade pappardelle usual bacon italian sausage,expecting creamy tomato bolognese ordered homemade pappardelle usual bacon italian sausage,expect creami tomato bolognes order homemad pappardel usual bacon italian sausag,expecting creamy tomato bolognese ordered homemade pappardelle usual bacon italian sausage,expect creami tomato bolognes order homemad pappardel usual bacon italian sausag,expecting creamy tomato bolognese ordered homemade pappardelle usual bacon italian sausage,0.0
bella-pasta,Plenty Of Seafood!,Emily S,food,slight herbyness plentiful lamented wow ratio linguine seafood,slight herbyness plentiful lamented wow ratio linguine seafood,slight herby plenti lament wow ratio linguin seafood,slight herbyness plentiful lamented wow ratio linguine seafood,slight herbyness plentiful lamented wow ratio linguine seafood,slight herby plenti lament wow ratio linguin seafood,slight herbyness plentiful lamented wow ratio linguine seafood,slight herby plenti lament wow ratio linguin seafood,slight herbyness plentiful lamented wow ratio linguine seafood,0.0
bella-pasta,Risotto Al Funghi Porcini Tartufo Nero,Samantha Lee,ambience,ps ambience place amazing ps ambience place amazing,p ambience place amazing p ambience place amazing,ps ambienc place amaz ps ambienc place amaz,ps ambience place amazing ps ambience place amazing,ps ambience place amazing ps ambience place amazing,ps ambienc place amaz ps ambienc place amaz,p ambience place amazing p ambience place amazing,ps ambienc place amaz ps ambienc place amaz,p ambience place amazing p ambience place amazing,1.0
bella-pasta,Risotto Al Funghi Porcini Tartufo Nero,Samantha Lee,food,funghi porcini tartufo neroarborio rice mushrooms black truffle cream truffle flavour good pasta tomato based tasted okay,funghi porcini tartufo neroarborio rice mushroom black truffle cream truffle flavour good pasta tomato based tasted okay,funghi porcini tartufo neroarborio rice mushroom black truffl cream truffl flavour good pasta tomato base tast okay,funghi porcini tartufo neroarborio rice mushrooms black truffle cream truffle flavour good pasta tomato based tasted okay,funghi porcini tartufo neroarborio rice mushrooms black truffle cream truffle flavour good pasta tomato based tasted okay,funghi porcini tartufo neroarborio rice mushroom black truffl cream truffl flavour good pasta tomato base tast okay,funghi porcini tartufo neroarborio rice mushroom black truffle cream truffle flavour good pasta tomato based tasted okay,funghi porcini tartufo neroarborio rice mushroom black truffl cream truffl flavour good pasta tomato base tast okay,funghi porcini tartufo neroarborio rice mushroom black truffle cream truffle flavour good pasta tomato based tasted okay,0.0
bella-pasta,Risotto Al Funghi Porcini Tartufo Nero,Samantha Lee,portion,portion size bit bigger thought good portion size bit bigger thought finish truffle flavour good portion size bit bigger thought,portion size bit bigger thought good portion size bit bigger thought finish truffle flavour good portion size bit bigger thought,portion size bit bigger thought good portion size bit bigger thought finish truffl flavour good portion size bit bigger thought,portion size bit bigger thought good portion size bit bigger thought finish truffle flavour good portion size bit bigger thought,portion size bit bigger thought good portion size bit bigger thought finish truffle flavour good portion size bit bigger thought,portion size bit bigger thought good portion size bit bigger thought finish truffl flavour good portion size bit bigger thought,portion size bit bigger thought good portion size bit bigger thought finish truffle flavour good portion size bit bigger thought,portion size bit bigger thought good portion size bit bigger thought finish truffl flavour good portion size bit bigger thought,portion size bit bigger thought good portion size bit bigger thought finish truffle flavour good portion size bit bigger thought,1.0
bella-pasta,Spaghetti With Clans In White Wine Sauce,Vee lour,food,clans white wine sauceca remember italian dish,clan white wine sauceca remember italian dish,clan white wine sauceca rememb italian dish,clans white wine sauceca remember italian dish,clans white wine sauceca remember italian dish,clan white wine sauceca rememb italian dish,clan white wine sauceca remember italian dish,clan white wine sauceca rememb italian dish,clan white wine sauceca remember italian dish,0.0
big-small-restaurant,Braised Beef Noodle,Chloe Chen,food,noodlecome chinese taste good no msg value,noodlecome chinese taste good no msg value,noodlecom chines tast good no msg valu,noodlecome chinese taste good no msg value,noodlecome chinese taste good no msg value,noodlecom chines tast good no msg valu,noodlecome chinese taste good no msg value,noodlecom chines tast good no msg valu,noodlecome chinese taste good no msg value,1.0
big-small-restaurant,Braised Beef Noodle,Chloe Chen,price,good no msg value money,good no msg value money,good no msg valu money,good no msg value money,good no msg value money,good no msg valu money,good no msg value money,good no msg valu money,good no msg value money,1.0
big-small-restaurant,Papaya Jelly [$5.80],Wenn Lim,food,papaya jelly korean dish dubu kimchi jelly nice,papaya jelly korean dish dubu kimchi jelly nice,papaya jelli korean dish dubu kimchi jelli nice,papaya jelly korean dish dubu kimchi jelly nice,papaya jelly korean dish dubu kimchi jelly nice,papaya jelli korean dish dubu kimchi jelli nice,papaya jelly korean dish dubu kimchi jelly nice,papaya jelli korean dish dubu kimchi jelli nice,papaya jelly korean dish dubu kimchi jelly nice,0.0
big-small-restaurant,Stewed Pork With Brown Sauce & Spinach (SGD $16) @ Jim Garden.,Ivan Teh,food,brown sauce spinach sgd jim tender braised pork belly comfort dish braised pork belly comfort dish,brown sauce spinach sgd jim tender braised pork belly comfort dish braised pork belly comfort dish,brown sauc spinach sgd jim tender brais pork belli comfort dish brais pork belli comfort dish,brown sauce spinach sgd jim tender braised pork belly comfort dish braised pork belly comfort dish,brown sauce spinach sgd jim tender braised pork belly comfort dish braised pork belly comfort dish,brown sauc spinach sgd jim tender brais pork belli comfort dish brais pork belli comfort dish,brown sauce spinach sgd jim tender braised pork belly comfort dish braised pork belly comfort dish,brown sauc spinach sgd jim tender brais pork belli comfort dish brais pork belli comfort dish,brown sauce spinach sgd jim tender braised pork belly comfort dish braised pork belly comfort dish,0.0
big-small-restaurant,私房菜,Doreen Tan,food,salt castor sugar tonite sauted tender meat black fungus braised tofu special sauce gold medal pork rib pineapple qiubi prawn interestingly orange juice dragon fruit soya bean milk offered acquired taste especially flavours soy black fungus braised tofu special sauce,salt castor sugar tonite sauted tender meat black fungus braised tofu special sauce gold medal pork rib pineapple qiubi prawn interestingly orange juice dragon fruit soya bean milk offered acquired taste especially flavour soy black fungus braised tofu special sauce,salt castor sugar tonit saut tender meat black fungu brais tofu special sauc gold medal pork rib pineappl qiubi prawn interestingli orang juic dragon fruit soya bean milk offer acquir tast especi flavour soy black fungu brais tofu special sauc,salt castor sugar tonite sauted tender meat black fungus braised tofu special sauce gold medal good pork rib pineapple qiubi prawn interestingly orange juice dragon fruit soya bean milk offered acquired taste especially flavours soy black fungus braised tofu special sauce,salt castor sugar tonite sauted tender meat black fungus braised tofu special sauce gold medal emojigood pork rib pineapple qiubi prawn interestingly orange juice dragon fruit soya bean milk offered acquired taste especially flavours soy black fungus braised tofu special sauce,salt castor sugar tonit saut tender meat black fungu brais tofu special sauc gold medal good pork rib pineappl qiubi prawn interestingli orang juic dragon fruit soya bean milk offer acquir tast especi flavour soy black fungu brais tofu special sauc,salt castor sugar tonite sauted tender meat black fungus braised tofu special sauce gold medal good pork rib pineapple qiubi prawn interestingly orange juice dragon fruit soya bean milk offered acquired taste especially flavour soy black fungus braised tofu special sauce,salt castor sugar tonit saut tender meat black fungu brais tofu special sauc gold medal emojigood pork rib pineappl qiubi prawn interestingli orang juic dragon fruit soya bean milk offer acquir tast especi flavour soy black fungu brais tofu special sauc,salt castor sugar tonite sauted tender meat black fungus braised tofu special sauce gold medal emojigood pork rib pineapple qiubi prawn interestingly orange juice dragon fruit soya bean milk offered acquired taste especially flavour soy black fungus braised tofu special sauce,1.0
bigmama-korean-restaurant,Big Mama Flavours,MichelleLIN T,food,chi soup set came mama flavourslovely dishes,chi soup set came mama flavourslovely dish,chi soup set came mama flavourslov dish,chi soup set came mama flavourslovely dishes,chi soup set came mama flavourslovely dishes,chi soup set came mama flavourslov dish,chi soup set came mama flavourslovely dish,chi soup set came mama flavourslov dish,chi soup set came mama flavourslovely dish,1.0
bigmama-korean-restaurant,Big Mama Flavours,MichelleLIN T,portion,came pretty small pot soup rice,came pretty small pot soup rice,came pretti small pot soup rice,came pretty small pot soup rice,came pretty small pot soup rice,came pretti small pot soup rice,came pretty small pot soup rice,came pretti small pot soup rice,came pretty small pot soup rice,-1.0
bigmama-korean-restaurant,Big Mama Flavours,MichelleLIN T,price,little pricey affordable set lunch option,little pricey affordable set lunch option,littl pricey afford set lunch option,little pricey affordable set lunch option,little pricey affordable set lunch option,littl pricey afford set lunch option,little pricey affordable set lunch option,littl pricey afford set lunch option,little pricey affordable set lunch option,0.0
bigmama-korean-restaurant,"just so much #goodness in one #pan.
#food #foodies #dakgalbi #chicken #korean #style #korea #bigmama #yumz #dinner #igsg #instafood #instasg #instagood #instagramsg #foodpics #foodporn #hot #favkoreanfood",recca tricia,food,goodness pan korean style,goodness pan korean style,good pan korean style,goodness pan korean style,goodness pan korean style,good pan korean style,goodness pan korean style,good pan korean style,goodness pan korean style,1.0
black-nut,"Almost thinking about the ""Not A Cock Up"" AFC (Asian Fried Chicken) Wings - pinnacle vodka infused crispy wings - I had less than a hundred minutes ago at Black Nut, a newly-opened buah keluak-inspired bar on Emerald Hill.",Shawn Loh,food,fried chicken wings pinnacle vodka infused,fried chicken wing pinnacle vodka infused,fri chicken wing pinnacl vodka infus,fried chicken wings pinnacle vodka infused,fried chicken wings pinnacle vodka infused,fri chicken wing pinnacl vodka infus,fried chicken wing pinnacle vodka infused,fri chicken wing pinnacl vodka infus,fried chicken wing pinnacle vodka infused,0.0
black-nut,"I am a zhi char kind of (Kok Sen really) Har Cheong Kai (chicken in prawn paste batter, deed fried until shiok) kind of guy.",Traveling Noodle,food,har cheong kai chicken prawn paste ranks good ones bloody tasty juicy meat dry,har cheong kai chicken prawn paste rank good one bloody tasty juicy meat dry,har cheong kai chicken prawn past rank good one bloodi tasti juici meat dri,har cheong kai chicken prawn paste ranks good ones bloody tasty juicy meat dry,har cheong kai chicken prawn paste ranks good ones bloody tasty juicy meat dry,har cheong kai chicken prawn past rank good one bloodi tasti juici meat dri,har cheong kai chicken prawn paste rank good one bloody tasty juicy meat dry,har cheong kai chicken prawn past rank good one bloodi tasti juici meat dri,har cheong kai chicken prawn paste rank good one bloody tasty juicy meat dry,1.0
black-nut,This Threesome Awesome was just awesome.,Traveling Noodle,food,awesome food drinks great company malchie debbygreenweed food drinks,awesome food drink great company malchie debbygreenweed food drink,awesom food drink great compani malchi debbygreenwe food drink,awesome food drinks great company malchie debbygreenweed food drinks,awesome food drinks great company malchie debbygreenweed food drinks,awesom food drink great compani malchi debbygreenwe food drink,awesome food drink great company malchie debbygreenweed food drink,awesom food drink great compani malchi debbygreenwe food drink,awesome food drink great company malchie debbygreenweed food drink,1.0
black-nut,This Threesome Awesome was just awesome.,Traveling Noodle,service,awesome,awesome,awesom,awesome,awesome,awesom,awesome,awesom,awesome,1.0
blackball-at-amk-hub,Blackball Signature Dessert Deluxe with Tofu Pudding Base,Siming T,food,dessert deluxe tofu pudding basetoday enlisted help foodpanda deliver heavy duty desserts office jiu fen taro balls sweet potato red beans pearls simply adds chewy texture awesome dessert authentic easily taste bite,dessert deluxe tofu pudding basetoday enlisted help foodpanda deliver heavy duty dessert office jiu fen taro ball sweet potato red bean pearl simply add chewy texture awesome dessert authentic easily taste bite,dessert delux tofu pud basetoday enlist help foodpanda deliv heavi duti dessert offic jiu fen taro ball sweet potato red bean pearl simpli add chewi textur awesom dessert authent easili tast bite,dessert deluxe tofu pudding basetoday enlisted help foodpanda deliver heavy duty desserts office jiu fen taro balls sweet potato red beans pearls simply adds chewy texture awesome dessert authentic easily taste bite,dessert deluxe tofu pudding basetoday enlisted help foodpanda deliver heavy duty desserts office jiu fen taro balls sweet potato red beans pearls simply adds chewy texture awesome dessert authentic easily taste bite,dessert delux tofu pud basetoday enlist help foodpanda deliv heavi duti dessert offic jiu fen taro ball sweet potato red bean pearl simpli add chewi textur awesom dessert authent easili tast bite,dessert deluxe tofu pudding basetoday enlisted help foodpanda deliver heavy duty dessert office jiu fen taro ball sweet potato red bean pearl simply add chewy texture awesome dessert authentic easily taste bite,dessert delux tofu pud basetoday enlist help foodpanda deliv heavi duti dessert offic jiu fen taro ball sweet potato red bean pearl simpli add chewi textur awesom dessert authent easili tast bite,dessert deluxe tofu pudding basetoday enlisted help foodpanda deliver heavy duty dessert office jiu fen taro ball sweet potato red bean pearl simply add chewy texture awesome dessert authentic easily taste bite,1.0
blackball-at-amk-hub,Blackball Signature Dessert Deluxe with Tofu Pudding Base,Siming T,portion,finish big bowl given large portion,finish big bowl given large portion,finish big bowl given larg portion,finish big bowl given large portion,finish big bowl given large portion,finish big bowl given larg portion,finish big bowl given large portion,finish big bowl given larg portion,finish big bowl given large portion,1.0
blackball-at-amk-hub,Gift :),Milo Kosong,ambience,sweet ambiance nil service,sweet ambiance nil service,sweet ambianc nil servic,sweet ambiance nil service,sweet ambiance nil service,sweet ambianc nil servic,sweet ambiance nil service,sweet ambianc nil servic,sweet ambiance nil service,1.0
blackball-at-amk-hub,Gift :),Milo Kosong,food,matcha tea,matcha tea,matcha tea,matcha tea,matcha tea,matcha tea,matcha tea,matcha tea,matcha tea,0.0
blackball-at-amk-hub,Promotion,Doreen Tan,food,purple potato combo tofu beancurd,purple potato combo tofu beancurd,purpl potato combo tofu beancurd,purple potato combo tofu beancurd,purple potato combo tofu beancurd,purpl potato combo tofu beancurd,purple potato combo tofu beancurd,purpl potato combo tofu beancurd,purple potato combo tofu beancurd,0.0
blackball-at-amk-hub,TARO BALLS!!,Amanda Yap,food,balls bit pricey shiok dinner singapore crazy hot weather ordered blackball cold chinchow base bouncy chewy sweet potato red bean yum pearl refreshing shiok dinner singapore crazy hot weather ordered blackball,ball bit pricey shiok dinner singapore crazy hot weather ordered blackball cold chinchow base bouncy chewy sweet potato red bean yum pearl refreshing shiok dinner singapore crazy hot weather ordered blackball,ball bit pricey shiok dinner singapor crazi hot weather order blackbal cold chinchow base bounci chewi sweet potato red bean yum pearl refresh shiok dinner singapor crazi hot weather order blackbal,balls bit pricey shiok dinner singapore crazy hot weather ordered blackball cold chinchow base bouncy chewy sweet potato red bean yum pearl refreshing shiok dinner singapore crazy hot weather ordered blackball,balls bit pricey shiok dinner singapore crazy hot weather ordered blackball cold chinchow base bouncy chewy sweet potato red bean yum pearl refreshing shiok dinner singapore crazy hot weather ordered blackball,ball bit pricey shiok dinner singapor crazi hot weather order blackbal cold chinchow base bounci chewi sweet potato red bean yum pearl refresh shiok dinner singapor crazi hot weather order blackbal,ball bit pricey shiok dinner singapore crazy hot weather ordered blackball cold chinchow base bouncy chewy sweet potato red bean yum pearl refreshing shiok dinner singapore crazy hot weather ordered blackball,ball bit pricey shiok dinner singapor crazi hot weather order blackbal cold chinchow base bounci chewi sweet potato red bean yum pearl refresh shiok dinner singapor crazi hot weather order blackbal,ball bit pricey shiok dinner singapore crazy hot weather ordered blackball cold chinchow base bouncy chewy sweet potato red bean yum pearl refreshing shiok dinner singapore crazy hot weather ordered blackball,1.0
blk-143-teck-whye-coffee-shop,Char Siew Wanton Noodles,Shania A.W,food,charsiew wanton noodles favourite like charsiew sauce not salty,charsiew wanton noodle favourite like charsiew sauce not salty,charsiew wanton noodl favourit like charsiew sauc not salti,charsiew wanton noodles favourite like charsiew sauce not salty,charsiew wanton noodles favourite like charsiew sauce not salty,charsiew wanton noodl favourit like charsiew sauc not salti,charsiew wanton noodle favourite like charsiew sauce not salty,charsiew wanton noodl favourit like charsiew sauc not salti,charsiew wanton noodle favourite like charsiew sauce not salty,1.0
blk-143-teck-whye-coffee-shop,Lai Heng Prawn Noodles ,Jia Yu Chan,food,old school version prawn noodle dark sauce,old school version prawn noodle dark sauce,old school version prawn noodl dark sauc,old school version prawn noodle dark sauce,old school version prawn noodle dark sauce,old school version prawn noodl dark sauc,old school version prawn noodle dark sauce,old school version prawn noodl dark sauc,old school version prawn noodle dark sauce,0.0
blk-143-teck-whye-coffee-shop,dry prawn noodles ($4.50) @ teck whye,Fabian Poon,food,prawn noodles scooping oil chili dark soya bowl ungracefully stained liquid,prawn noodle scooping oil chili dark soya bowl ungracefully stained liquid,prawn noodl scoop oil chili dark soya bowl ungrac stain liquid,prawn noodles scooping oil chili dark soya bowl ungracefully stained liquid,prawn noodles scooping oil chili dark soya bowl ungracefully stained liquid,prawn noodl scoop oil chili dark soya bowl ungrac stain liquid,prawn noodle scooping oil chili dark soya bowl ungracefully stained liquid,prawn noodl scoop oil chili dark soya bowl ungrac stain liquid,prawn noodle scooping oil chili dark soya bowl ungracefully stained liquid,0.0
blk-16-bedok-south-market-n-hawker-centre,Brekkie last morn.,Big Roy,food,white beehoon stall pretty good ngoh hiang white beehoon stall pretty good ngoh hiang,white beehoon stall pretty good ngoh hiang white beehoon stall pretty good ngoh hiang,white beehoon stall pretti good ngoh hiang white beehoon stall pretti good ngoh hiang,white beehoon stall pretty good ngoh hiang white beehoon stall pretty good ngoh hiang,white beehoon stall pretty good ngoh hiang white beehoon stall pretty good ngoh hiang,white beehoon stall pretti good ngoh hiang white beehoon stall pretti good ngoh hiang,white beehoon stall pretty good ngoh hiang white beehoon stall pretty good ngoh hiang,white beehoon stall pretti good ngoh hiang white beehoon stall pretti good ngoh hiang,white beehoon stall pretty good ngoh hiang white beehoon stall pretty good ngoh hiang,1.0
blk-16-bedok-south-market-n-hawker-centre,Fresh Crispy Youtiao,Serene Tan,food,crispy light airy youtiao,crispy light airy youtiao,crispi light airi youtiao,good crispy light airy youtiao,emojigood crispy light airy youtiao,good crispi light airi youtiao,good crispy light airy youtiao,emojigood crispi light airi youtiao,emojigood crispy light airy youtiao,0.0
blk-16-bedok-south-market-n-hawker-centre,Minced Meat Noodles,Kevin M,food,minced meat tasty mushroom minced mix sambal chilli springy noodles satisfying experience,minced meat tasty mushroom minced mix sambal chilli springy noodle satisfying experience,minc meat tasti mushroom minc mix sambal chilli springi noodl satisfi experi,minced meat tasty mushroom minced mix sambal chilli springy noodles satisfying experience,minced meat tasty mushroom minced mix sambal chilli springy noodles satisfying experience,minc meat tasti mushroom minc mix sambal chilli springi noodl satisfi experi,minced meat tasty mushroom minced mix sambal chilli springy noodle satisfying experience,minc meat tasti mushroom minc mix sambal chilli springi noodl satisfi experi,minced meat tasty mushroom minced mix sambal chilli springy noodle satisfying experience,1.0
blk-16-bedok-south-market-n-hawker-centre,"Seafood bak chor mee
First time trying out this combo from 'Yong He' .",Makan Warrior,food,bak chor mee time trying combo yong bcm prawn shell fish lying lack vinegar adding taste better wet type tasty seafood add nice soup time trying combo yong,bak chor mee time trying combo yong bcm prawn shell fish lying lack vinegar adding taste better wet type tasty seafood add nice soup time trying combo yong,bak chor mee time tri combo yong bcm prawn shell fish lie lack vinegar ad tast better wet type tasti seafood add nice soup time tri combo yong,bak chor mee time trying combo yong bcm prawn shell fish lying lack vinegar adding taste better wet type tasty seafood add nice soup time trying combo yong,bak chor mee time trying combo yong bcm prawn shell fish lying lack vinegar adding taste better wet type tasty seafood add nice soup time trying combo yong,bak chor mee time tri combo yong bcm prawn shell fish lie lack vinegar ad tast better wet type tasti seafood add nice soup time tri combo yong,bak chor mee time trying combo yong bcm prawn shell fish lying lack vinegar adding taste better wet type tasty seafood add nice soup time trying combo yong,bak chor mee time tri combo yong bcm prawn shell fish lie lack vinegar ad tast better wet type tasti seafood add nice soup time tri combo yong,bak chor mee time trying combo yong bcm prawn shell fish lying lack vinegar adding taste better wet type tasty seafood add nice soup time trying combo yong,0.0
blk-161-bukit-merah-central-coffee-shop,Economical Rice,Thiam Peng Tan,food,ricebraised pork belly brinjal black pepper chicken disgusting riceginger onion chicken salted egg prawn paste,ricebraised pork belly brinjal black pepper chicken disgusting riceginger onion chicken salted egg prawn paste,ricebrais pork belli brinjal black pepper chicken disgust riceging onion chicken salt egg prawn past,ricebraised pork belly brinjal black pepper chicken disgusting riceginger onion chicken salted egg prawn paste,ricebraised pork belly brinjal black pepper chicken disgusting riceginger onion chicken salted egg prawn paste,ricebrais pork belli brinjal black pepper chicken disgust riceging onion chicken salt egg prawn past,ricebraised pork belly brinjal black pepper chicken disgusting riceginger onion chicken salted egg prawn paste,ricebrais pork belli brinjal black pepper chicken disgust riceging onion chicken salt egg prawn past,ricebraised pork belly brinjal black pepper chicken disgusting riceginger onion chicken salted egg prawn paste,-1.0
blk-85-bedok-north-seng-hiang-bak-chor-mee,"Bak Chor Mee Soup🙃 Seng Hiang Bak Chor Mee | 85 Fengshan Food Centre @ Bedok
#singaporefood #sgfood #sgeats #instafood #instafoodsg #foodhunt #foodporn #foodsg #foodpornsg #exploresingaporeeats #exsgcafes #burpple #uncagestreetfood #exploresingapore #singaporeinsiders #sghawker #hawkersg #hawkerfood #streeteats #eatoutsg #sgigfoodies #sgfoodies #foodshare",Piggy YJ,food,bak chor mee,bak chor mee,bak chor mee,bak chor mee,bak chor mee,bak chor mee,bak chor mee,bak chor mee,bak chor mee,0.0
